"ACWR.action","FEMI.action","HOMU.action","PLER.action","SACO.action","URLI.action","treatment.initial","ACWR.outcome","FEMI.outcome","HOMU.outcome","PLER.outcome","SACO.outcome","URLI.outcome","state_idx"
0,1,1,0,0,0,"wet",0,3742.9676508044,0,0,0,0,6
0,0,0,1,0,0,"dry",0,0,0,855.75979903007,0,0,8
0,0,1,1,0,0,"dry",0,0,0,855.75979903007,0,0,12
0,1,0,0,1,0,"wet",0,2701.35187468276,0,0,4176.34574853526,0,18
0,0,1,0,1,0,"dry",0,0,0,0,5072.11153581888,0,20
0,0,1,0,0,1,"wet",0,0,0,0,0,8130.19921373607,36
0,0,0,1,0,1,"wet",0,0,0,1661.90085269464,0,5415.10438963565,40
0,0,0,0,1,1,"dry",0,0,0,0,5072.11153581888,0,48
1,0,0,0,0,0,"dry",5976.62903988232,0,0,0,0,0,1
1,0,1,0,0,0,"dry",5976.62903988232,0,0,0,0,0,5
