"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,280,0,74
0,0,0,0,0,0,168,0,22
0,0,0,0,0,0,297,0,151
0,0,0,0,0,163,0,0,0
0,0,0,0,0,194,0,0,0
0,0,0,0,0,9,0,0,266
0,0,0,0,0,62,0,0,243
0,0,0,0,0,3,293,0,0
0,0,0,0,236,0,0,0,0
0,0,0,0,286,0,0,0,0
0,0,0,0,283,0,0,0,0
0,0,0,0,150,0,0,56,57
0,0,0,0,142,0,0,84,4
0,0,0,0,182,0,0,61,14
0,0,0,231,0,0,0,29,0
0,0,0,158,0,0,0,46,0
0,0,0,223,0,0,0,64,0
0,0,0,254,0,0,1,0,0
0,0,0,300,0,0,65,0,1
0,0,0,207,0,0,22,0,4
0,0,0,137,49,0,0,18,0
0,0,0,99,150,0,0,26,14
0,0,0,99,74,0,0,5,1
0,0,0,114,119,0,27,0,0
0,0,0,157,137,0,6,0,0
0,0,0,148,116,0,25,0,0
0,0,0,210,51,0,0,1,1
0,0,0,111,80,0,0,3,0
0,0,0,128,166,0,0,19,1
0,0,0,177,94,0,1,9,3
0,0,0,81,129,0,0,6,0
0,0,0,107,45,0,20,20,9
0,0,187,0,0,0,0,126,29
0,0,130,0,0,0,0,92,11
0,0,149,0,0,0,0,56,73
0,0,149,0,0,0,0,0,25
0,0,249,0,0,0,0,0,1
0,0,176,0,0,0,0,0,0
0,0,234,0,0,0,20,15,0
0,0,207,0,0,1,31,38,18
0,0,165,0,0,0,22,119,28
0,0,79,0,256,0,0,0,0
0,0,38,0,171,0,12,0,4
0,0,28,0,191,0,7,0,25
0,0,92,0,194,0,4,0,17
0,0,40,0,242,0,4,36,0
0,0,17,0,246,0,7,45,0
0,0,30,0,188,0,25,49,0
0,0,53,0,164,0,0,2,0
0,0,3,0,216,0,0,52,0
0,0,19,0,225,0,0,17,0
0,0,5,0,118,0,19,29,4
0,0,78,0,183,0,5,16,8
0,0,69,0,122,0,0,8,1
0,0,38,164,0,0,17,30,0
0,0,64,244,0,0,2,7,0
0,0,2,167,0,0,1,14,0
0,0,6,113,190,0,0,10,0
0,0,0,95,121,0,0,2,4
0,0,0,136,79,0,0,4,1
0,0,5,197,69,0,18,0,0
0,0,6,164,58,0,4,24,0
0,0,0,139,218,0,3,8,0
0,0,11,139,60,0,10,0,0
0,0,1,170,56,0,0,0,0
0,0,2,144,103,0,5,0,0
0,0,3,89,53,0,5,0,3
0,0,0,161,92,0,0,0,0
0,0,42,42,154,0,0,1,0
0,161,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0
0,210,0,0,0,0,0,0,0
0,7,0,0,0,0,0,218,25
0,1,0,0,0,0,0,121,70
0,0,0,0,0,0,0,181,37
0,0,0,0,0,64,0,248,0
0,0,0,0,0,1,0,159,0
0,0,0,0,0,0,0,182,0
0,3,0,0,292,0,34,0,0
0,12,0,0,239,0,36,0,0
0,0,0,0,222,0,32,0,0
0,0,0,196,0,0,0,13,0
0,0,0,273,0,0,0,39,0
0,0,0,277,0,0,0,6,0
0,1,0,160,0,0,0,7,0
0,0,0,284,0,0,0,2,0
0,0,0,216,0,0,0,13,0
0,0,0,274,0,0,0,9,0
0,0,0,189,0,0,0,18,0
0,0,0,121,0,0,9,95,1
0,0,0,150,129,0,4,0,0
0,0,0,173,79,0,0,0,0
0,0,0,107,38,0,14,0,0
0,0,0,123,94,0,0,0,0
0,0,0,126,111,0,0,0,0
0,0,0,75,122,0,15,35,0
0,6,191,0,0,12,232,0,8
0,0,186,0,0,0,12,0,18
0,0,187,0,0,0,18,0,29
0,0,29,0,151,0,0,45,0
0,0,1,0,171,1,0,43,0
0,0,79,0,100,0,0,51,0
0,0,40,226,0,0,1,0,0
0,0,37,197,0,0,0,0,0
0,0,64,163,0,0,16,0,0
0,0,21,164,102,0,0,0,0
0,0,6,270,81,0,0,0,0
0,0,27,140,90,0,0,0,0
193,0,0,0,0,0,0,0,0
