"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,3,293,0,0
0,0,0,0,150,0,0,56,57
0,0,0,0,142,0,0,84,4
0,0,0,0,182,0,0,61,14
0,0,0,167,0,0,0,0,63
0,0,0,246,0,0,0,0,2
0,0,0,249,0,0,0,0,11
0,0,0,155,0,1,6,0,0
0,0,0,152,0,0,9,0,4
0,0,0,164,0,0,21,0,5
0,0,77,0,224,0,0,0,11
0,0,116,0,219,0,0,0,13
0,0,37,0,217,0,0,0,4
0,6,0,0,195,0,120,0,11
0,0,0,0,275,0,30,0,5
0,0,0,0,193,0,154,0,2
0,2,0,0,246,0,0,53,1
0,0,0,0,166,0,19,8,0
0,2,0,0,212,0,15,59,34
0,3,0,0,292,0,34,0,0
0,12,0,0,239,0,36,0,0
0,0,0,0,222,0,32,0,0
0,0,0,197,0,0,4,10,0
0,0,0,190,0,0,0,24,0
0,0,0,196,0,0,2,14,0
0,0,0,155,0,0,122,0,7
0,0,0,203,0,0,2,0,2
0,0,0,125,0,6,17,0,1
0,0,0,84,57,0,0,0,0
0,0,0,156,58,1,0,0,0
0,0,0,102,80,1,0,0,0
0,0,14,126,194,0,0,0,0
0,0,9,131,41,0,0,0,2
0,0,0,155,55,0,0,0,0
0,0,0,0,0,0,234,0,0
0,0,0,257,0,0,0,12,0
0,0,0,175,0,0,43,7,0
0,0,0,129,0,0,26,13,0
0,0,179,0,0,0,14,25,6
1,0,120,0,0,0,13,43,4
0,0,148,0,0,0,55,30,10
1,6,0,0,238,0,0,0,23
0,0,0,0,215,0,0,0,84
2,0,0,0,206,0,0,0,95
0,0,0,0,259,7,0,0,0
11,6,0,0,205,35,0,0,0
0,0,0,0,253,2,0,0,0
0,0,0,113,68,0,0,18,0
0,0,0,195,71,0,0,1,1
0,0,0,127,208,0,0,13,0
0,0,47,0,210,0,0,45,2
0,0,35,0,194,0,0,30,0
0,0,11,119,139,0,0,19,0
0,0,6,185,67,0,0,1,0
0,0,24,99,104,0,0,1,0
0,0,7,99,144,0,1,1,0
0,0,14,126,123,0,0,0,1
0,0,4,154,121,0,0,17,1
