"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,9,0,0,266
0,0,0,0,0,62,0,0,243
0,0,0,0,143,0,32,0,4
0,0,0,0,184,0,75,0,34
0,0,0,0,218,0,39,0,20
0,0,0,0,272,0,0,40,23
0,0,0,0,123,0,4,77,32
0,0,0,0,108,0,11,37,3
0,0,0,161,0,0,0,6,3
0,0,0,227,0,0,0,8,12
0,0,0,203,0,2,0,8,3
0,0,0,157,0,0,84,9,3
0,0,0,180,0,0,4,10,2
0,0,0,207,0,0,15,16,0
0,0,18,191,0,0,0,0,2
0,0,47,197,0,0,1,0,0
0,0,31,212,0,0,11,0,0
0,0,6,113,190,0,0,10,0
0,0,0,95,121,0,0,2,4
0,0,0,136,79,0,0,4,1
0,0,9,125,48,0,0,0,0
0,0,10,135,175,0,0,0,0
0,0,25,57,158,0,0,0,0
0,1,0,182,0,0,4,0,0
0,0,0,298,0,0,5,0,0
0,0,0,225,0,0,49,0,0
0,0,0,119,43,0,7,0,0
0,0,0,155,84,0,2,3,0
0,0,0,153,213,0,2,22,0
0,3,241,0,0,0,0,0,4
0,0,232,0,0,0,0,0,28
0,3,174,0,0,0,0,0,123
0,0,29,0,151,0,0,45,0
0,0,1,0,171,1,0,43,0
0,0,79,0,100,0,0,51,0
0,0,34,176,0,0,2,0,1
0,0,14,219,0,0,103,0,43
0,0,17,178,0,0,10,0,2
0,0,12,116,82,1,0,20,0
0,0,7,167,42,0,0,6,0
0,0,0,148,75,0,0,19,0
17,0,0,0,303,0,0,0,0
0,0,0,0,231,0,0,0,0
1,0,0,0,277,0,0,0,0
0,0,0,253,0,0,0,0,0
0,0,0,232,0,0,0,0,5
2,0,0,157,0,0,0,0,37
0,0,0,81,126,0,9,12,0
0,0,0,102,48,0,0,10,0
0,0,0,114,163,0,0,18,0
0,0,238,0,0,0,97,0,10
0,0,176,0,0,0,98,0,17
0,0,221,0,0,0,35,0,5
0,0,11,104,123,1,12,0,0
2,0,4,145,113,0,0,0,0
0,0,29,58,78,0,1,0,0
0,0,0,238,0,1,0,6,0
0,0,0,225,0,0,0,35,0
0,1,0,204,0,0,11,13,0
0,0,0,129,156,0,3,0,0
0,0,0,165,138,0,14,0,0
0,0,0,151,60,0,0,0,0
