"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,279,103
0,0,0,0,0,0,0,231,16
0,0,0,0,0,0,0,177,94
0,0,0,0,0,0,242,0,0
0,0,0,0,0,0,206,0,0
0,0,0,0,0,0,297,0,151
0,0,0,0,0,0,168,0,22
0,0,0,0,0,0,280,0,74
0,0,0,0,0,0,94,216,0
0,0,0,0,0,0,200,167,0
0,0,0,0,0,0,135,163,0
0,0,0,0,0,163,0,0,0
0,0,0,0,0,194,0,0,0
0,0,0,0,0,3,0,141,0
0,0,0,0,0,1,0,195,0
0,0,0,0,0,32,0,193,0
0,0,0,0,0,1,259,0,48
0,0,0,0,0,0,126,190,53
0,0,0,0,0,0,91,114,45
0,0,0,0,0,0,91,156,8
0,0,0,0,286,0,0,0,0
0,0,0,0,283,0,0,0,0
0,0,0,0,236,0,0,0,0
0,0,0,0,247,0,0,0,97
0,0,0,0,190,0,0,0,29
0,0,0,0,226,0,0,0,103
0,0,0,0,209,0,0,51,0
0,0,0,0,197,0,0,58,0
0,0,0,0,180,0,0,92,0
0,0,0,0,240,0,58,0,0
0,0,0,0,296,0,123,0,0
0,0,0,0,209,0,50,0,0
0,0,0,0,220,0,6,21,6
0,0,0,0,153,0,0,78,2
0,0,0,0,171,0,4,49,0
0,0,0,0,305,3,0,0,0
0,0,0,0,303,4,0,0,0
0,0,0,0,255,12,0,0,0
0,0,0,0,106,0,0,61,4
0,0,0,0,144,1,0,47,6
0,0,0,0,163,4,0,39,14
0,0,0,0,274,0,70,0,0
0,0,0,0,113,4,84,0,0
0,0,0,0,251,2,77,0,0
0,0,0,0,272,0,0,40,23
0,0,0,0,108,0,11,37,3
0,0,0,0,123,0,4,77,32
0,0,0,165,0,0,0,0,42
0,0,0,220,0,0,0,0,0
0,0,0,203,0,0,0,0,1
0,0,0,231,0,0,0,29,0
0,0,0,223,0,0,0,64,0
0,0,0,158,0,0,0,46,0
0,0,0,298,0,0,0,25,0
0,0,0,211,0,0,0,17,35
0,0,0,177,0,0,0,8,0
0,0,0,207,0,0,22,0,4
0,0,0,254,0,0,1,0,0
0,0,0,300,0,0,65,0,1
0,0,0,212,0,0,1,17,0
0,0,0,192,0,0,19,26,0
0,0,0,231,0,0,1,40,0
0,0,0,201,0,0,65,16,20
0,0,0,237,0,0,2,15,2
0,0,0,168,0,0,20,29,6
0,0,0,194,0,18,0,0,0
0,0,0,202,0,3,0,0,0
0,0,0,224,0,1,62,0,0
0,0,0,261,0,0,5,0,0
0,0,0,159,0,0,10,0,0
0,0,0,139,0,0,1,35,0
0,0,0,136,0,0,8,18,0
0,0,0,226,0,0,4,52,0
0,0,0,157,0,0,84,9,3
0,0,0,180,0,0,4,10,2
0,0,0,207,0,0,15,16,0
0,0,0,101,109,0,0,0,0
0,0,0,43,134,0,0,0,0
0,0,0,94,136,0,0,0,0
0,0,0,140,84,0,0,0,1
0,0,0,137,86,0,0,0,0
0,0,0,144,138,0,0,0,0
0,0,0,99,150,0,0,26,14
0,0,0,137,49,0,0,18,0
0,0,0,99,74,0,0,5,1
0,0,0,157,137,0,6,0,0
0,0,0,114,119,0,27,0,0
0,0,0,148,116,0,25,0,0
0,0,0,84,149,0,6,23,0
0,0,0,116,37,0,2,11,0
0,0,0,125,55,0,37,4,0
0,0,0,197,75,0,0,22,0
0,0,0,140,92,0,0,0,0
0,0,0,77,162,0,4,9,0
0,0,0,216,134,0,0,0,0
0,0,0,150,105,0,0,0,0
0,0,0,123,177,0,0,0,0
0,0,0,201,126,0,0,0,0
0,0,0,165,95,0,0,0,6
0,0,0,134,90,0,0,0,2
0,0,277,0,0,0,0,0,0
0,0,257,0,0,0,0,0,0
0,0,209,0,0,0,0,0,111
0,0,261,0,0,0,0,0,10
0,0,172,0,0,0,0,0,121
0,0,171,0,0,0,0,132,0
0,0,162,0,0,0,0,69,0
0,0,281,0,0,0,0,17,0
0,0,98,0,0,0,7,97,0
0,0,151,0,0,0,47,81,2
0,0,155,0,0,0,58,116,3
0,0,257,0,0,0,0,0,0
0,0,195,0,0,69,0,0,0
0,0,264,0,0,0,0,0,0
0,0,160,0,0,0,120,0,0
0,0,199,0,0,0,39,0,0
0,0,177,0,0,2,85,0,0
0,0,34,0,230,0,0,15,0
0,0,65,0,185,0,0,51,0
0,0,13,0,182,0,0,33,0
0,0,92,0,151,0,6,0,0
0,0,36,0,191,0,4,0,0
0,0,61,0,159,0,75,0,0
0,0,38,0,171,0,12,0,4
0,0,92,0,194,0,4,0,17
0,0,28,0,191,0,7,0,25
0,0,86,0,168,0,0,0,0
0,0,67,0,306,0,0,0,0
0,0,51,0,153,0,0,17,0
0,0,10,0,287,0,0,29,26
0,0,38,0,220,2,36,0,0
0,0,4,0,216,0,50,0,0
0,0,46,0,159,0,17,0,0
0,0,44,0,154,0,6,22,0
0,0,43,0,156,0,33,8,0
0,0,29,0,215,0,2,50,0
0,0,69,0,122,0,0,8,1
0,0,5,0,118,0,19,29,4
0,0,78,0,183,0,5,16,8
0,0,15,173,0,0,0,0,0
0,0,63,210,0,0,0,0,0
0,0,2,209,0,0,0,0,0
0,0,23,287,0,0,0,0,0
0,0,6,226,0,0,0,0,7
0,0,47,122,0,0,0,0,0
0,0,17,243,0,0,0,14,0
0,0,1,219,0,0,0,13,0
0,0,13,192,0,0,0,26,0
0,0,30,210,0,0,10,0,0
0,0,33,141,0,0,5,0,0
0,0,36,157,0,0,0,0,0
0,0,1,260,0,0,4,16,0
0,0,37,153,0,0,0,15,2
0,0,0,208,0,0,1,8,0
0,0,7,240,0,0,0,0,0
0,0,21,155,0,8,0,0,0
0,0,55,193,0,0,0,0,0
0,0,9,114,124,0,0,0,0
0,0,23,136,99,0,0,0,0
0,0,29,92,172,0,0,0,0
0,0,18,52,188,0,0,0,1
0,0,2,150,143,0,0,0,1
0,0,3,99,87,0,0,0,0
0,0,13,112,89,0,0,8,0
0,0,0,107,69,0,0,0,0
0,0,4,132,81,0,0,1,0
0,0,14,148,99,0,3,0,0
0,0,46,153,114,0,0,0,0
0,0,13,137,87,0,0,0,0
0,0,5,96,99,0,0,4,3
0,0,13,142,132,0,0,0,0
0,0,9,99,64,0,3,8,0
0,0,67,162,91,0,0,2,0
0,0,2,144,103,0,0,28,0
0,0,34,150,133,0,0,5,0
0,0,0,87,121,0,0,17,0
0,0,13,124,117,0,0,12,19
0,0,21,121,109,0,0,12,0
0,0,15,174,40,0,16,0,2
0,0,4,148,47,0,1,0,0
0,0,0,222,55,0,8,0,3
0,0,0,139,97,0,0,24,0
0,0,2,161,116,0,6,0,0
0,0,3,153,67,1,0,7,0
0,0,42,42,154,0,0,1,0
0,0,3,89,53,0,5,0,3
0,0,0,161,92,0,0,0,0
0,3,0,0,0,0,0,0,260
0,4,0,0,0,0,0,0,280
0,7,0,0,0,0,0,218,25
0,1,0,0,0,0,0,121,70
0,0,0,0,0,0,0,181,37
0,4,0,0,0,0,290,0,0
0,3,0,0,0,0,121,133,0
0,3,0,0,0,0,153,123,0
0,0,0,0,0,0,79,158,0
0,0,0,0,0,0,51,167,24
0,0,0,0,0,0,108,222,28
0,0,0,0,0,0,47,209,42
0,42,0,0,0,204,0,0,0
0,42,0,0,0,141,0,0,0
0,33,0,0,0,209,0,0,0
0,0,0,0,0,64,0,248,0
0,0,0,0,0,0,0,182,0
0,0,0,0,0,1,0,159,0
0,2,0,0,0,1,248,0,32
0,3,0,0,0,0,239,0,89
0,0,0,0,0,2,147,0,55
0,7,0,0,0,0,127,130,83
0,2,0,0,0,0,165,109,37
0,1,0,0,0,0,93,186,47
0,0,0,0,255,0,0,120,6
0,0,0,0,249,0,0,53,4
0,0,0,0,260,0,0,26,0
0,6,0,0,195,0,120,0,11
0,0,0,0,275,0,30,0,5
0,0,0,0,193,0,154,0,2
0,0,0,0,170,0,1,14,0
0,0,0,0,289,0,4,42,0
0,0,0,0,227,0,13,58,0
0,2,0,0,212,0,15,59,34
0,2,0,0,246,0,0,53,1
0,0,0,0,166,0,19,8,0
0,0,0,0,210,0,0,0,0
0,0,0,0,155,20,0,0,0
0,0,0,0,277,5,0,0,0
0,0,0,0,187,0,20,0,22
0,0,0,0,162,0,8,0,20
0,0,0,0,231,0,21,102,0
0,0,0,0,171,0,15,96,0
0,0,0,0,264,0,2,40,0
0,0,0,0,156,0,18,46,1
0,0,0,0,212,0,4,15,0
0,0,0,0,214,4,19,62,4
0,0,0,240,0,0,0,0,0
0,1,0,200,0,0,0,0,0
0,0,0,227,0,0,0,0,0
0,0,0,287,0,0,0,0,0
0,0,0,238,0,0,0,0,13
0,0,0,155,0,0,0,0,7
0,0,0,277,0,0,0,6,0
0,0,0,196,0,0,0,13,0
0,0,0,273,0,0,0,39,0
0,0,0,284,0,0,0,2,0
0,0,0,216,0,0,0,13,0
0,1,0,160,0,0,0,7,0
0,0,0,283,0,0,5,0,0
0,0,0,214,0,0,13,0,0
0,1,0,239,0,0,67,0,0
0,0,0,243,0,0,45,0,0
0,0,0,239,0,0,14,0,0
0,0,0,263,0,0,27,0,0
0,0,0,197,0,0,4,10,0
0,0,0,190,0,0,0,24,0
0,0,0,196,0,0,2,14,0
0,1,0,281,0,0,0,0,2
0,0,0,174,0,22,0,0,15
0,0,0,242,0,0,0,0,2
0,0,0,232,0,0,0,27,0
0,0,0,215,0,0,0,8,0
0,0,0,230,0,0,0,15,0
0,0,0,246,0,0,0,3,0
0,0,0,288,0,0,0,3,0
0,0,0,183,0,0,0,26,3
0,0,0,203,0,0,2,0,2
0,0,0,125,0,6,17,0,1
0,0,0,155,0,0,122,0,7
0,0,0,270,0,0,0,2,0
0,0,0,178,0,1,4,15,0
0,0,0,260,0,0,81,26,0
0,0,0,189,0,0,0,18,0
0,0,0,121,0,0,9,95,1
0,0,0,274,0,0,0,9,0
0,0,0,159,104,0,0,0,0
0,0,0,66,117,0,0,0,0
0,1,0,206,119,0,0,0,0
0,0,0,100,122,0,0,0,10
0,0,0,130,86,0,0,0,1
0,0,0,116,152,0,0,0,0
0,0,0,112,56,0,0,1,0
0,0,0,91,54,0,0,16,0
0,0,0,139,92,0,0,6,0
0,0,0,84,57,0,0,0,0
0,0,0,156,58,1,0,0,0
0,0,0,102,80,1,0,0,0
0,0,0,71,88,0,0,10,0
0,0,0,149,108,0,0,5,0
0,0,0,164,72,0,0,8,0
0,0,0,141,168,0,0,40,7
0,0,0,144,47,0,0,32,1
0,0,0,188,132,0,0,9,0
0,0,0,111,91,0,23,0,0
0,0,0,136,115,0,37,0,0
0,0,0,106,88,0,11,0,0
0,0,0,112,53,0,58,0,2
0,0,0,132,102,6,29,0,2
0,0,0,114,179,0,6,0,0
0,3,241,0,0,0,0,0,4
0,0,232,0,0,0,0,0,28
0,3,174,0,0,0,0,0,123
0,4,174,0,0,0,0,61,8
0,3,120,0,0,0,0,68,2
0,0,229,0,0,0,0,118,4
0,0,200,0,0,0,80,0,0
0,2,159,0,0,0,130,0,0
0,0,130,0,0,0,212,0,0
0,0,254,0,0,0,121,0,2
0,0,214,0,0,0,105,0,0
0,1,230,0,0,0,37,0,9
0,6,147,0,0,0,0,0,39
0,4,241,0,0,1,0,0,54
