"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,250,2.5,0,0,0
0,0,0,0,250,2.5,0,0,0
0,0,0,0,250,2.5,0,0,0
0,0,0,0,250,0,33.25,0,15.25
0,0,0,0,250,0,33.25,0,15.25
0,0,0,0,250,0,33.25,0,15.25
0,0,0,250,0,0,0,0,15.25
0,0,0,250,0,0,0,0,15.25
0,0,0,250,0,0,0,0,15.25
0,0,0,170,121.25,0,33.25,0,0
0,0,0,170,121.25,0,33.25,0,0
0,0,0,170,121.25,0,33.25,0,0
0,0,33.25,250,0,0,7,0,0
0,0,33.25,250,0,0,7,0,0
0,0,33.25,250,0,0,7,0,0
0,0,0,250,0,0,0,15.25,0
0,0,0,250,0,0,0,15.25,0
0,0,0,250,0,0,0,15.25,0
0,0,2.5,121.25,71.75,0,0,0,0
0,0,2.5,121.25,71.75,0,0,0,0
0,0,2.5,121.25,71.75,0,0,0,0
0,0,2.5,121.25,71.75,0,0,0,0
0,0,2.5,121.25,71.75,0,0,0,0
0,0,2.5,121.25,71.75,0,0,0,0
0,2.5,0,0,0,0,0,0,250
0,2.5,0,0,0,0,0,0,250
0,0,0,170,121.25,0,0,0,0
0,0,0,170,121.25,0,0,0,0
0,0,0,170,121.25,0,0,0,0
0,0,15.25,0,170,0,7,15.25,0
0,0,15.25,0,170,0,7,15.25,0
0,0,15.25,0,170,0,7,15.25,0
0,0,33.25,250,0,0,0,0,0
0,0,33.25,250,0,0,0,0,0
0,0,33.25,250,0,0,0,0,0
0,0,15.25,121.25,121.25,0,0,0,0
0,0,15.25,121.25,121.25,0,0,0,0
0,0,15.25,121.25,121.25,0,0,0,0
0,0,0,0,0,0,71.75,71.75,71.75
0,0,0,0,0,0,71.75,71.75,71.75
0,0,0,0,0,0,71.75,71.75,71.75
71.75,15.25,0,0,0,121.25,0,0,0
71.75,15.25,0,0,0,121.25,0,0,0
71.75,15.25,0,0,0,121.25,0,0,0
0,15.25,0,0,0,7,0,0,250
0,15.25,0,0,0,7,0,0,250
0,15.25,0,0,0,7,0,0,250
0,0,0,121.25,170,0,0,0,0
0,0,0,121.25,170,0,0,0,0
0,0,0,121.25,170,0,0,0,0
0,0,7,250,0,0,0,0,0
0,0,7,250,0,0,0,0,0
0,0,7,250,0,0,0,0,0
0,0,71.75,170,0,0,0,0,0
0,0,71.75,170,0,0,0,0,0
0,0,71.75,170,0,0,0,0,0
0,0,33.25,250,0,0,0,15.25,0
0,0,33.25,250,0,0,0,15.25,0
0,0,33.25,250,0,0,0,15.25,0
0,0,33.25,250,0,0,0,15.25,0
0,0,33.25,250,0,0,0,15.25,0
0,0,33.25,250,0,0,0,15.25,0
