"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,168,0,22
0,0,0,0,0,0,280,0,74
0,0,0,0,0,0,297,0,151
0,0,0,94,136,0,0,0,0
0,0,0,43,134,0,0,0,0
0,0,0,101,109,0,0,0,0
0,0,0,163,94,0,0,5,0
0,0,0,125,138,0,0,14,0
0,0,0,82,56,0,0,18,0
0,16,0,0,0,20,0,0,243
0,23,0,0,0,35,0,0,150
0,0,44,0,89,0,3,43,0
0,0,50,0,222,0,21,46,0
0,0,37,0,141,0,10,24,0
0,0,44,0,215,0,9,52,9
0,0,33,0,195,0,12,43,7
0,0,25,0,228,0,9,47,0
0,0,33,201,0,0,0,11,0
0,0,22,197,0,0,0,9,0
0,2,18,209,0,0,0,32,11
0,0,0,0,0,0,234,0,0
1,0,0,198,0,0,0,27,0
0,0,0,150,0,0,0,24,29
0,0,0,195,0,0,0,31,1
0,0,0,286,0,0,17,0,0
0,0,0,254,0,0,11,0,0
0,0,0,206,0,0,37,0,0
0,0,0,242,0,0,29,0,0
0,0,0,215,0,0,16,0,0
0,0,0,237,0,0,31,0,0
0,0,0,148,83,0,0,11,0
0,0,0,123,57,0,0,43,7
0,0,0,76,118,0,0,21,3
0,0,143,0,0,0,28,97,9
0,0,121,0,0,0,60,104,0
0,0,191,0,0,0,18,30,9
0,0,43,0,150,0,0,19,15
0,0,56,0,141,0,8,11,0
0,0,17,0,184,0,5,53,2
0,0,95,176,0,0,0,15,0
0,0,20,210,0,0,0,22,0
0,0,11,174,0,0,0,8,0
0,0,6,184,68,0,0,12,2
0,0,7,141,132,0,0,34,1
0,0,6,168,113,0,0,10,4
0,0,0,130,83,0,4,0,4
0,0,0,104,168,0,48,0,0
0,0,0,173,167,0,0,0,0
0,0,19,0,229,0,0,33,0
0,2,24,0,225,0,0,25,0
0,0,23,0,230,0,0,4,0
0,0,37,0,213,0,35,28,0
0,0,18,0,177,0,4,31,0
0,2,46,0,267,0,12,33,0
0,0,0,98,159,0,0,26,0
0,0,9,131,67,0,0,21,0
0,0,0,205,30,0,0,15,0
0,0,4,154,121,0,0,17,1
0,0,7,99,144,0,1,1,0
0,0,14,126,123,0,0,0,1
