"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,0,307
0,0,0,0,0,0,0,279,103
0,0,0,0,0,0,0,231,16
0,0,0,0,0,0,0,177,94
0,0,0,0,0,0,242,0,0
0,0,0,0,0,0,206,0,0
0,0,0,0,0,0,135,163,0
0,0,0,0,0,0,94,216,0
0,0,0,0,0,0,200,167,0
0,0,0,0,0,0,140,157,9
0,0,0,0,0,0,182,99,46
0,0,0,0,0,0,169,149,79
0,0,0,0,0,194,0,0,0
0,0,0,0,0,163,0,0,0
0,0,0,0,0,3,293,0,0
0,0,0,0,0,0,106,119,0
0,0,0,0,0,0,128,150,0
0,0,0,0,0,0,118,131,0
0,0,0,0,0,0,91,114,45
0,0,0,0,0,0,126,190,53
0,0,0,0,0,0,91,156,8
0,0,0,0,283,0,0,0,0
0,0,0,0,236,0,0,0,0
0,0,0,0,286,0,0,0,0
0,0,0,0,190,0,0,0,29
0,0,0,0,247,0,0,0,97
0,0,0,0,226,0,0,0,103
0,0,0,0,209,0,0,51,0
0,0,0,0,180,0,0,92,0
0,0,0,0,197,0,0,58,0
0,0,0,0,240,0,58,0,0
0,0,0,0,296,0,123,0,0
0,0,0,0,209,0,50,0,0
0,0,0,0,174,0,5,92,0
0,0,0,0,276,0,18,46,0
0,0,0,0,147,0,11,70,0
0,0,0,0,153,0,0,78,2
0,0,0,0,220,0,6,21,6
0,0,0,0,171,0,4,49,0
0,0,0,0,255,12,0,0,0
0,0,0,0,305,3,0,0,0
0,0,0,0,303,4,0,0,0
0,0,0,0,270,0,0,0,26
0,0,0,0,194,0,0,0,12
0,0,0,0,235,0,0,77,0
0,0,0,0,230,17,0,50,0
0,0,0,0,144,1,0,47,6
0,0,0,0,163,4,0,39,14
0,0,0,0,106,0,0,61,4
0,0,0,0,207,0,7,0,21
0,0,0,0,193,0,24,0,20
0,0,0,0,281,0,44,0,14
0,0,0,188,0,0,0,0,0
0,0,0,236,0,0,0,0,0
0,0,0,240,0,0,0,0,0
0,0,0,298,0,0,0,25,0
0,0,0,177,0,0,0,8,0
0,0,0,211,0,0,0,17,35
0,0,0,142,0,0,49,0,0
0,0,0,199,0,0,109,0,0
0,0,0,242,0,0,5,0,0
0,0,0,246,0,0,0,0,2
0,0,0,249,0,0,0,0,11
0,0,0,167,0,0,0,0,63
0,0,0,195,0,0,0,20,0
0,0,0,238,0,0,0,43,0
