"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,0,307
0,0,0,0,0,0,0,162,0
0,0,0,0,0,0,0,306,0
0,0,0,0,0,0,0,299,0
0,0,0,0,0,0,168,0,22
0,0,0,0,0,0,297,0,151
0,0,0,0,0,0,280,0,74
0,0,0,0,0,0,200,167,0
0,0,0,0,0,0,135,163,0
0,0,0,0,0,0,94,216,0
0,0,0,0,0,3,293,0,0
0,0,0,0,0,1,259,0,48
0,0,0,0,209,0,0,51,0
0,0,0,0,197,0,0,58,0
0,0,0,0,180,0,0,92,0
0,0,0,0,142,0,0,84,4
0,0,0,0,150,0,0,56,57
0,0,0,0,182,0,0,61,14
0,0,0,0,143,0,32,0,4
0,0,0,0,218,0,39,0,20
0,0,0,0,184,0,75,0,34
0,0,0,0,174,0,5,92,0
0,0,0,0,147,0,11,70,0
0,0,0,0,276,0,18,46,0
0,0,0,0,303,4,0,0,0
0,0,0,0,305,3,0,0,0
0,0,0,0,255,12,0,0,0
0,0,0,0,194,0,0,0,12
0,0,0,0,270,0,0,0,26
0,0,0,0,235,0,0,77,0
0,0,0,0,230,17,0,50,0
0,0,0,0,108,0,11,37,3
0,0,0,0,123,0,4,77,32
0,0,0,0,272,0,0,40,23
0,0,0,192,0,0,19,26,0
0,0,0,212,0,0,1,17,0
0,0,0,231,0,0,1,40,0
0,0,0,194,0,18,0,0,0
0,0,0,202,0,3,0,0,0
0,0,0,155,0,1,6,0,0
0,0,0,152,0,0,9,0,4
0,0,0,164,0,0,21,0,5
0,0,0,163,94,0,0,5,0
0,0,0,82,56,0,0,18,0
0,0,0,125,138,0,0,14,0
0,0,0,99,74,0,0,5,1
0,0,0,137,49,0,0,18,0
0,0,0,99,150,0,0,26,14
0,0,0,84,149,0,6,23,0
0,0,0,125,55,0,37,4,0
0,0,0,116,37,0,2,11,0
0,0,0,128,166,0,0,19,1
0,0,0,210,51,0,0,1,1
0,0,0,111,80,0,0,3,0
0,0,0,156,107,0,1,0,0
0,0,0,172,119,1,3,0,0
0,0,0,99,144,0,9,0,0
0,0,277,0,0,0,0,0,0
0,0,257,0,0,0,0,0,0
0,0,209,0,0,0,0,0,111
0,0,261,0,0,0,0,0,10
0,0,172,0,0,0,0,0,121
0,0,281,0,0,0,0,17,0
0,0,171,0,0,0,0,132,0
0,0,162,0,0,0,0,69,0
0,0,231,0,0,0,55,0,0
0,0,169,0,0,0,87,0,0
0,0,254,0,0,0,12,0,0
0,0,264,0,0,0,0,0,0
0,0,195,0,0,69,0,0,0
0,0,257,0,0,0,0,0,0
0,0,96,0,0,0,0,131,0
0,0,130,0,0,1,0,89,0
0,0,160,0,0,0,0,57,0
0,0,234,0,0,0,47,0,13
0,0,274,0,0,1,4,0,15
0,0,191,0,0,0,48,0,18
0,0,207,0,0,1,31,38,18
0,0,234,0,0,0,20,15,0
0,0,165,0,0,0,22,119,28
0,0,79,0,256,0,0,0,0
0,0,65,0,185,0,0,51,0
0,0,13,0,182,0,0,33,0
0,0,34,0,230,0,0,15,0
0,0,28,0,191,0,7,0,25
0,0,38,0,171,0,12,0,4
0,0,92,0,194,0,4,0,17
0,0,86,0,168,0,0,0,0
0,0,67,0,306,0,0,0,0
0,0,96,0,221,0,0,0,3
0,0,50,0,197,0,0,0,2
0,0,79,0,231,0,0,0,1
0,0,10,0,287,0,0,29,26
0,0,51,0,153,0,0,17,0
0,0,44,0,154,0,6,22,0
0,0,43,0,156,0,33,8,0
0,0,29,0,215,0,2,50,0
0,0,1,219,0,0,0,13,0
0,0,17,243,0,0,0,14,0
0,0,13,192,0,0,0,26,0
0,0,22,251,0,0,0,1,0
0,0,11,234,0,0,0,15,0
0,0,62,239,0,0,0,8,0
0,0,12,253,0,0,1,0,0
0,0,95,132,0,0,13,0,0
0,0,12,279,0,0,2,0,0
0,0,36,157,0,0,0,0,0
0,0,33,141,0,0,5,0,0
0,0,30,210,0,0,10,0,0
0,0,1,260,0,0,4,16,0
0,0,37,153,0,0,0,15,2
0,0,0,208,0,0,1,8,0
0,0,7,240,0,0,0,0,0
0,0,55,193,0,0,0,0,0
0,0,21,155,0,8,0,0,0
0,0,12,196,0,0,0,21,0
0,0,17,174,0,0,0,16,0
0,0,22,191,0,0,0,17,0
0,0,47,197,0,0,1,0,0
0,0,18,191,0,0,0,0,2
0,0,31,212,0,0,11,0,0
0,0,64,244,0,0,2,7,0
0,0,2,167,0,0,1,14,0
0,0,38,164,0,0,17,30,0
0,0,32,160,0,0,0,21,2
0,0,6,125,0,0,7,11,0
0,0,42,217,0,0,0,1,0
0,0,2,150,143,0,0,0,1
0,0,3,99,87,0,0,0,0
0,0,18,52,188,0,0,0,1
0,0,4,132,81,0,0,1,0
0,0,13,112,89,0,0,8,0
0,0,0,107,69,0,0,0,0
0,0,0,136,79,0,0,4,1
0,0,0,95,121,0,0,2,4
0,0,6,113,190,0,0,10,0
0,0,6,164,58,0,4,24,0
0,0,0,139,218,0,3,8,0
0,0,5,197,69,0,18,0,0
0,0,5,96,99,0,0,4,3
0,0,9,99,64,0,3,8,0
0,0,13,142,132,0,0,0,0
0,0,13,124,117,0,0,12,19
0,0,0,87,121,0,0,17,0
0,0,21,121,109,0,0,12,0
0,0,2,161,116,0,6,0,0
0,0,3,153,67,1,0,7,0
0,0,0,139,97,0,0,24,0
0,0,0,161,92,0,0,0,0
0,0,42,42,154,0,0,1,0
0,0,3,89,53,0,5,0,3
0,4,0,0,0,0,0,0,280
0,3,0,0,0,0,0,0,260
0,0,0,0,0,0,0,292,0
0,6,0,0,0,0,0,209,0
0,0,0,0,0,0,0,254,0
0,5,0,0,0,0,182,0,97
0,5,0,0,0,0,258,0,93
0,4,0,0,0,0,197,0,171
0,42,0,0,0,204,0,0,0
0,33,0,0,0,209,0,0,0
0,42,0,0,0,141,0,0,0
0,16,0,0,0,20,0,0,243
0,23,0,0,0,35,0,0,150
0,0,0,0,0,1,0,159,0
0,0,0,0,0,0,0,182,0
0,0,0,0,0,64,0,248,0
0,0,0,0,0,0,0,269,37
0,0,0,0,0,0,0,238,5
0,0,0,0,263,0,0,0,0
0,0,0,0,270,0,0,0,0
0,0,0,0,197,0,0,83,0
0,0,0,0,169,0,0,25,0
0,0,0,0,220,0,0,89,0
0,0,0,0,255,0,0,120,6
0,0,0,0,249,0,0,53,4
0,0,0,0,260,0,0,26,0
0,0,0,0,183,0,167,0,0
0,0,0,0,223,0,56,0,0
0,0,0,0,289,0,0,0,0
0,0,0,0,227,0,0,71,15
0,0,0,0,187,0,0,39,2
0,12,0,0,239,0,36,0,0
0,3,0,0,292,0,34,0,0
0,0,0,0,222,0,32,0,0
0,0,0,0,156,0,18,46,1
0,0,0,0,212,0,4,15,0
0,0,0,0,214,4,19,62,4
0,0,0,287,0,0,0,0,0
0,0,0,238,0,0,0,0,13
0,0,0,155,0,0,0,0,7
0,0,0,284,0,0,0,2,0
0,1,0,160,0,0,0,7,0
0,0,0,216,0,0,0,13,0
0,0,0,283,0,0,5,0,0
0,0,0,214,0,0,13,0,0
0,1,0,239,0,0,67,0,0
0,0,0,263,0,0,27,0,0
0,0,0,239,0,0,14,0,0
0,0,0,243,0,0,45,0,0
0,0,0,197,0,0,4,10,0
0,0,0,196,0,0,2,14,0
0,0,0,190,0,0,0,24,0
0,0,0,245,0,0,1,23,7
0,0,0,264,0,0,6,20,1
0,0,0,152,0,0,26,25,1
0,0,0,252,0,0,0,0,0
0,0,0,178,0,0,0,0,0
0,0,0,231,0,0,0,0,0
0,1,0,281,0,0,0,0,2
0,0,0,242,0,0,0,0,2
0,0,0,174,0,22,0,0,15
0,0,0,230,0,0,0,15,0
0,0,0,232,0,0,0,27,0
0,0,0,215,0,0,0,8,0
0,0,0,246,0,0,0,3,0
0,0,0,288,0,0,0,3,0
0,0,0,183,0,0,0,26,3
0,0,0,270,0,0,0,2,0
0,0,0,178,0,1,4,15,0
0,0,0,260,0,0,81,26,0
0,0,0,274,0,0,0,9,0
0,0,0,189,0,0,0,18,0
0,0,0,121,0,0,9,95,1
0,1,0,206,119,0,0,0,0
0,0,0,159,104,0,0,0,0
0,0,0,66,117,0,0,0,0
0,0,0,139,92,0,0,6,0
0,0,0,112,56,0,0,1,0
0,0,0,91,54,0,0,16,0
0,0,0,132,60,0,0,27,0
0,0,0,132,85,0,0,9,0
0,0,0,151,148,0,0,6,2
0,0,0,150,129,0,4,0,0
0,0,0,173,79,0,0,0,0
0,0,0,107,38,0,14,0,0
0,0,0,71,72,0,3,23,0
0,0,0,172,116,0,5,4,0
0,0,0,188,130,0,0,15,0
0,0,0,119,43,0,7,0,0
0,0,0,155,84,0,2,3,0
0,0,0,153,213,0,2,22,0
0,0,0,84,57,0,0,0,0
0,0,0,102,80,1,0,0,0
