"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,306,0
0,0,0,0,0,0,0,299,0
0,0,0,0,0,0,0,162,0
0,0,0,0,0,0,0,177,94
0,0,0,0,0,0,0,279,103
0,0,0,0,0,0,0,231,16
0,0,0,0,0,194,0,0,0
0,0,0,0,0,163,0,0,0
0,0,0,0,0,1,0,195,0
0,0,0,0,0,3,0,141,0
0,0,0,0,0,32,0,193,0
0,0,0,0,0,2,0,103,141
0,0,0,0,0,1,0,166,45
0,0,0,0,0,0,0,200,25
0,0,0,0,0,3,293,0,0
0,0,0,0,0,0,126,190,53
0,0,0,0,0,0,91,114,45
0,0,0,0,0,0,91,156,8
0,0,0,0,226,0,0,0,103
0,0,0,0,247,0,0,0,97
0,0,0,0,190,0,0,0,29
0,0,0,0,209,0,0,51,0
0,0,0,0,197,0,0,58,0
0,0,0,0,180,0,0,92,0
0,0,0,0,142,0,0,84,4
0,0,0,0,182,0,0,61,14
0,0,0,0,150,0,0,56,57
0,0,0,0,240,0,58,0,0
0,0,0,0,296,0,123,0,0
0,0,0,0,209,0,50,0,0
0,0,0,0,147,0,11,70,0
0,0,0,0,174,0,5,92,0
0,0,0,0,276,0,18,46,0
0,0,0,0,270,0,0,0,26
0,0,0,0,194,0,0,0,12
0,0,0,0,163,4,0,39,14
0,0,0,0,144,1,0,47,6
0,0,0,0,106,0,0,61,4
0,0,0,0,281,0,44,0,14
0,0,0,0,193,0,24,0,20
0,0,0,0,207,0,7,0,21
0,0,0,0,272,0,0,40,23
0,0,0,0,108,0,11,37,3
0,0,0,0,123,0,4,77,32
0,0,0,236,0,0,0,0,0
0,0,0,188,0,0,0,0,0
0,0,0,240,0,0,0,0,0
0,0,0,165,0,0,0,0,42
0,0,0,220,0,0,0,0,0
0,0,0,203,0,0,0,0,1
0,0,0,158,0,0,0,46,0
0,0,0,231,0,0,0,29,0
0,0,0,223,0,0,0,64,0
0,0,0,211,0,0,0,17,35
0,0,0,298,0,0,0,25,0
0,0,0,177,0,0,0,8,0
0,0,0,254,0,0,1,0,0
0,0,0,300,0,0,65,0,1
0,0,0,207,0,0,22,0,4
0,0,0,231,0,0,1,40,0
0,0,0,192,0,0,19,26,0
0,0,0,212,0,0,1,17,0
0,0,0,237,0,0,2,15,2
0,0,0,201,0,0,65,16,20
0,0,0,168,0,0,20,29,6
0,0,0,202,0,3,0,0,0
0,0,0,194,0,18,0,0,0
0,0,0,224,0,1,62,0,0
0,0,0,159,0,0,10,0,0
0,0,0,261,0,0,5,0,0
0,0,0,155,0,1,6,0,0
0,0,0,152,0,0,9,0,4
0,0,0,164,0,0,21,0,5
0,0,0,207,0,0,15,16,0
0,0,0,157,0,0,84,9,3
0,0,0,180,0,0,4,10,2
0,0,0,101,109,0,0,0,0
0,0,0,43,134,0,0,0,0
0,0,0,94,136,0,0,0,0
