"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,247,0,0,0,97
0,0,0,0,190,0,0,0,29
0,0,0,0,226,0,0,0,103
0,0,172,0,0,0,0,0,121
0,0,261,0,0,0,0,0,10
0,0,209,0,0,0,0,0,111
0,0,36,0,191,0,4,0,0
0,0,61,0,159,0,75,0,0
0,0,92,0,151,0,6,0,0
0,0,28,0,191,0,7,0,25
0,0,38,0,171,0,12,0,4
0,0,92,0,194,0,4,0,17
0,0,0,0,0,0,47,209,42
0,0,0,0,0,0,108,222,28
0,0,0,0,0,0,51,167,24
0,0,0,0,187,0,20,0,22
0,0,0,0,162,0,8,0,20
0,0,0,141,168,0,0,40,7
0,0,0,188,132,0,0,9,0
0,0,0,144,47,0,0,32,1
0,0,21,164,102,0,0,0,0
0,0,27,140,90,0,0,0,0
0,0,6,270,81,0,0,0,0
0,0,0,0,239,0,0,94,0
0,0,0,0,204,0,0,98,0
0,0,0,151,152,0,0,4,0
0,0,0,110,56,0,0,16,0
0,0,0,139,113,0,0,16,0
0,0,119,0,0,0,163,0,0
0,0,239,0,0,0,53,0,0
1,0,103,0,0,0,263,0,0
0,0,172,0,0,0,0,109,20
0,0,238,0,0,1,0,43,71
0,0,224,0,0,0,0,37,0
1,0,0,159,0,0,0,3,14
0,0,0,123,0,0,0,63,0
0,0,0,251,0,0,0,5,0
0,0,0,223,0,0,33,0,0
0,0,0,220,0,0,23,0,0
0,0,0,275,0,0,7,0,0
0,0,0,305,0,0,1,5,0
0,0,0,190,0,0,4,28,0
0,0,0,199,0,0,14,16,0
0,0,0,153,0,1,0,0,1
0,0,0,206,0,0,0,0,2
0,0,0,151,0,0,0,0,2
0,0,0,148,51,0,0,0,0
0,0,0,187,71,0,0,0,0
0,0,0,158,105,0,0,0,0
0,0,0,109,80,0,0,4,1
0,0,0,75,76,0,0,15,7
0,0,0,166,126,0,0,1,0
0,0,134,0,0,0,90,0,49
0,0,190,0,0,0,55,0,8
0,0,154,0,0,0,124,0,27
0,0,18,118,94,0,0,2,0
0,0,13,176,105,0,28,16,5
0,0,3,165,50,0,0,7,0
0,0,14,126,123,0,0,0,1
0,0,7,99,144,0,1,1,0
0,0,4,154,121,0,0,17,1
