"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,0,255
0,0,0,0,0,0,0,255,0
0,0,0,0,0,0,0,255,0
0,0,0,0,0,0,0,255,0
0,0,0,0,0,0,255,0,0
0,0,0,0,0,0,255,0,0
0,0,0,0,0,0,255,0,176.5
0,0,0,0,0,0,255,0,176.5
0,0,0,0,0,0,255,0,176.5
0,0,0,0,0,0,128.5,176.5,0
0,0,0,0,0,0,128.5,176.5,0
0,0,0,0,0,0,128.5,176.5,0
0,0,0,0,0,0,176.5,128.5,82.5
0,0,0,0,0,0,176.5,128.5,82.5
0,0,0,0,0,0,176.5,128.5,82.5
0,0,0,0,0,82.5,0,0,255
0,0,0,0,0,82.5,0,0,255
0,0,0,0,0,0,0,176.5,43
0,0,0,0,0,0,0,176.5,43
0,0,0,0,0,0,0,176.5,43
0,0,0,0,0,0,255,0,43
0,0,0,0,0,0,82.5,176.5,43
0,0,0,0,0,0,82.5,176.5,43
0,0,0,0,0,0,82.5,176.5,43
0,0,0,0,255,0,0,0,82.5
0,0,0,0,255,0,0,0,82.5
0,0,0,0,255,0,0,0,82.5
0,0,0,0,255,0,43,0,0
0,0,0,0,255,0,43,0,0
0,0,0,0,255,0,43,0,0
0,0,0,0,255,0,43,0,2.5
0,0,0,0,255,0,43,0,2.5
0,0,0,0,255,0,43,0,2.5
0,0,0,0,255,0,8,82.5,0
0,0,0,0,255,0,8,82.5,0
0,0,0,0,255,0,8,82.5,0
0,0,0,0,255,2.5,0,0,0
0,0,0,0,255,2.5,0,0,0
0,0,0,0,255,2.5,0,0,0
0,0,0,0,176.5,0,20,43,0
0,0,0,0,176.5,0,20,43,0
0,0,0,0,176.5,0,20,43,0
0,0,0,0,128.5,0,0,43,2.5
0,0,0,0,128.5,0,0,43,2.5
0,0,0,0,128.5,0,0,43,2.5
0,0,0,255,0,0,0,0,0
0,0,0,255,0,0,0,0,0
0,0,0,255,0,0,0,0,0
0,0,0,255,0,0,0,20,0
0,0,0,255,0,0,0,20,0
0,0,0,255,0,0,0,20,0
0,0,0,255,0,0,0,20,0
0,0,0,255,0,0,0,20,0
0,0,0,255,0,0,0,20,0
0,0,0,176.5,0,0,20,20,2.5
0,0,0,176.5,0,0,20,20,2.5
0,0,0,176.5,0,0,20,20,2.5
0,0,0,176.5,0,20,0,0,0
0,0,0,176.5,0,20,0,0,0
0,0,0,176.5,0,0,0,8,2.5
0,0,0,176.5,0,0,0,8,2.5
0,0,0,176.5,0,0,0,8,2.5
0,0,0,176.5,0,0,8,0,0
0,0,0,176.5,0,0,8,0,0
0,0,0,176.5,0,0,8,0,0
0,0,0,82.5,128.5,0,0,0,0
0,0,0,82.5,128.5,0,0,0,0
0,0,0,82.5,128.5,0,0,0,0
0,0,0,128.5,82.5,0,0,0,0
0,0,0,128.5,82.5,0,0,0,0
0,0,0,128.5,82.5,0,0,0,0
0,0,0,82.5,82.5,0,0,20,0
0,0,0,82.5,82.5,0,0,20,0
0,0,0,82.5,82.5,0,0,20,0
0,0,0,128.5,128.5,0,20,0,0
0,0,0,128.5,128.5,0,20,0,0
0,0,0,128.5,128.5,0,20,0,0
0,0,0,128.5,43,0,2.5,20,0
0,0,0,128.5,43,0,2.5,20,0
0,0,0,128.5,43,0,2.5,20,0
0,0,0,128.5,128.5,0,0,0,0
0,0,0,128.5,128.5,0,0,0,0
0,0,0,128.5,128.5,0,0,0,0
0,0,0,82.5,82.5,0,0,43,0
0,0,0,82.5,82.5,0,0,43,0
0,0,0,82.5,82.5,0,0,43,0
0,0,0,176.5,128.5,0,2.5,0,0
0,0,0,176.5,128.5,0,2.5,0,0
0,0,0,176.5,128.5,0,2.5,0,0
0,0,0,82.5,82.5,0,2.5,0,0
0,0,0,82.5,82.5,0,2.5,0,0
0,0,0,82.5,82.5,0,2.5,0,0
0,0,0,128.5,128.5,0,0,0,0
0,0,0,128.5,128.5,0,0,0,0
0,0,0,128.5,128.5,0,0,0,0
0,0,0,82.5,82.5,0,0,8,0
0,0,0,82.5,82.5,0,0,8,0
0,0,0,82.5,82.5,0,0,8,0
0,0,255,0,0,0,0,0,0
0,0,255,0,0,0,0,0,0
0,0,128.5,0,0,0,0,82.5,8
0,0,128.5,0,0,0,0,82.5,8
0,0,128.5,0,0,0,0,82.5,8
0,0,255,0,0,0,82.5,0,43
0,0,255,0,0,0,82.5,0,43
0,0,255,0,0,0,82.5,0,43
0,0,255,0,0,0,0,0,0
0,0,255,0,0,0,0,0,0
0,0,255,0,0,0,0,0,0
0,0,176.5,0,0,0,0,82.5,0
0,0,176.5,0,0,0,0,82.5,0
0,0,176.5,0,0,0,0,82.5,0
0,0,255,0,0,0,0,82.5,0
0,0,255,0,0,0,0,82.5,0
