"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,181,134.8125,82.3125
0,0,0,0,0,0,181,134.8125,82.3125
0,0,0,0,0,0,181,134.8125,82.3125
0,0,0,0,0,82.3125,0,0,256
0,0,0,0,0,82.3125,0,0,256
0,0,0,0,0,0,0,181,18
0,0,0,0,0,0,0,181,18
0,0,0,0,0,0,0,181,18
0,0,0,0,0,0,134.8125,134.8125,0
0,0,0,0,0,0,134.8125,134.8125,0
0,0,0,0,0,0,134.8125,134.8125,0
0,0,0,0,256,0,0,0,82.3125
0,0,0,0,256,0,0,0,82.3125
0,0,0,0,256,0,0,0,82.3125
0,0,0,0,181,0,0,82.3125,0
0,0,0,0,181,0,0,82.3125,0
0,0,0,0,181,0,0,82.3125,0
0,0,0,0,256,0,38.5,0,38.5
0,0,0,0,256,0,38.5,0,38.5
0,0,0,0,256,0,38.5,0,38.5
0,0,0,0,256,0,0,0,38.5
0,0,0,0,256,0,0,0,38.5
0,0,0,256,0,0,0,18,0
0,0,0,256,0,0,0,18,0
0,0,0,256,0,0,0,18,0
0,0,0,256,0,0,0,38.5,0
0,0,0,256,0,0,0,38.5,0
0,0,0,256,0,0,0,38.5,0
0,0,0,256,0,0,7.5,0,0
0,0,0,256,0,0,7.5,0,0
0,0,0,256,0,0,7.5,0,0
0,0,0,134.8125,134.8125,0,7.5,0,0
0,0,0,134.8125,134.8125,0,7.5,0,0
0,0,0,134.8125,134.8125,0,7.5,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,7.5,0,0
0,0,0,134.8125,134.8125,0,7.5,0,0
0,0,0,134.8125,134.8125,0,7.5,0,0
0,0,181,0,0,0,82.3125,0,82.3125
0,0,181,0,0,0,82.3125,0,82.3125
0,0,181,0,0,0,82.3125,0,82.3125
0,0,256,0,0,0,0,0,0
0,0,256,0,0,0,0,0,0
0,0,256,0,0,0,0,0,0
0,0,181,0,0,0,82.3125,0,0
0,0,181,0,0,0,82.3125,0,0
0,0,181,0,0,0,82.3125,0,0
0,0,38.5,0,256,0,2.5,38.5,0
0,0,38.5,0,256,0,2.5,38.5,0
0,0,38.5,0,256,0,2.5,38.5,0
0,0,38.5,0,134.8125,0,38.5,0,0
0,0,38.5,0,134.8125,0,38.5,0,0
0,0,38.5,256,0,0,0,0,0
0,0,38.5,256,0,0,0,0,0
0,0,38.5,256,0,0,0,0,0
0,0,18,256,0,0,0,18,0
0,0,18,256,0,0,0,18,0
0,0,18,256,0,0,0,18,0
0,0,38.5,181,0,0,0,0,0
0,0,38.5,181,0,0,0,0,0
0,0,38.5,181,0,0,0,0,0
0,0,0,82.3125,82.3125,0,0,0,0
0,0,0,82.3125,82.3125,0,0,0,0
0,0,0,82.3125,82.3125,0,0,0,0
0,0,7.5,181,82.3125,0,2.5,0,0
0,0,7.5,181,82.3125,0,2.5,0,0
0,0,7.5,181,82.3125,0,2.5,0,0
0,181,0,0,0,0,0,0,0
0,181,0,0,0,0,0,0,0
0,181,0,0,0,0,0,0,0
0,7.5,0,0,0,0,181,0,82.3125
0,7.5,0,0,0,0,181,0,82.3125
0,7.5,0,0,0,0,181,0,82.3125
0,38.5,0,0,0,134.8125,0,0,0
0,38.5,0,0,0,134.8125,0,0,0
0,38.5,0,0,0,134.8125,0,0,0
0,18,0,0,0,18,0,0,256
0,18,0,0,0,18,0,0,256
0,0,0,0,256,0,0,0,0
0,0,0,256,0,0,0,0,0
0,0,0,256,0,0,0,0,0
0,0,0,256,0,0,0,0,0
0,0,0,256,0,0,0,18,0
0,0,0,256,0,0,0,18,0
0,0,0,256,0,0,0,18,0
0,0,0,256,0,0,7.5,0,0
0,0,0,256,0,0,7.5,0,0
0,0,0,256,0,0,7.5,0,0
0,0,0,82.3125,82.3125,0,0,7.5,0
0,0,0,82.3125,82.3125,0,0,7.5,0
0,0,0,82.3125,82.3125,0,0,7.5,0
0,0,181,0,0,0,18,38.5,7.5
0,0,181,0,0,0,18,38.5,7.5
0,0,181,0,0,0,18,38.5,7.5
0,0,256,0,0,0,0,0,0
0,0,256,0,0,0,0,0,0
0,0,256,0,0,0,0,0,0
0,0,82.3125,0,0,0,0,82.3125,0
0,0,82.3125,0,0,0,0,82.3125,0
0,0,82.3125,0,0,0,0,82.3125,0
0,0,181,0,0,0,18,0,38.5
0,0,181,0,0,0,18,0,38.5
0,0,181,0,0,0,18,0,38.5
0,0,38.5,0,181,0,0,38.5,0
0,0,38.5,0,181,0,0,38.5,0
0,0,38.5,0,181,0,0,38.5,0
0,0,38.5,181,0,0,0,0,0
0,0,38.5,181,0,0,0,0,0
0,0,38.5,181,0,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,0,0,0,0,0,134.8125,0
0,0,0,0,0,0,0,134.8125,0
38.5,0,0,0,0,256,0,0,0
38.5,0,0,0,0,256,0,0,0
38.5,0,0,0,0,256,0,0,0
0,0,0,0,0,2.5,256,0,82.3125
0,0,0,0,0,2.5,256,0,82.3125
0,0,0,0,0,2.5,256,0,82.3125
0,0,0,0,256,0,7.5,0,2.5
0,0,0,0,256,0,7.5,0,2.5
0,0,0,0,256,0,7.5,0,2.5
0,0,0,0,256,7.5,0,0,0
0,0,0,0,256,7.5,0,0,0
0,0,0,0,256,0,0,82.3125,0
0,0,0,0,256,0,0,82.3125,0
0,0,0,0,256,0,0,82.3125,0
0,0,0,0,256,0,18,38.5,2.5
0,0,0,0,256,0,18,38.5,2.5
0,0,0,256,0,0,18,0,7.5
0,0,0,256,0,0,18,0,7.5
0,0,0,256,0,0,18,0,7.5
0,0,0,181,0,0,0,7.5,0
0,0,0,181,0,0,0,7.5,0
0,0,0,181,0,0,0,7.5,0
0,0,0,82.3125,134.8125,0,0,18,0
0,0,0,82.3125,134.8125,0,0,18,0
0,0,0,82.3125,134.8125,0,0,18,0
0,0,0,181,82.3125,0,0,0,0
0,0,0,181,82.3125,0,0,0,0
0,0,0,181,82.3125,0,0,0,0
0,0,0,134.8125,134.8125,0,2.5,0,0
0,0,0,134.8125,134.8125,0,2.5,0,0
0,0,0,134.8125,134.8125,0,2.5,0,0
0,0,134.8125,0,0,0,18,38.5,7.5
0,0,134.8125,0,0,0,18,38.5,7.5
0,0,134.8125,0,0,0,18,38.5,7.5
0,0,256,0,0,0,0,0,0
0,0,256,0,0,0,0,0,0
0,0,256,0,0,0,0,0,0
0,0,256,0,0,0,82.3125,0,38.5
0,0,256,0,0,0,82.3125,0,38.5
0,0,256,0,0,0,82.3125,0,38.5
0,0,38.5,0,256,0,0,0,7.5
0,0,38.5,0,256,0,0,0,7.5
0,0,38.5,0,256,0,0,0,7.5
0,0,18,181,0,0,0,0,0
0,0,18,181,0,0,0,0,0
0,0,18,181,0,0,0,0,0
0,0,38.5,256,0,0,2.5,0,0
0,0,38.5,256,0,0,2.5,0,0
0,0,38.5,256,0,0,2.5,0,0
0,0,18,181,0,0,2.5,18,0
0,0,18,181,0,0,2.5,18,0
0,0,18,181,0,0,2.5,18,0
0,0,38.5,181,0,0,2.5,0,0
0,0,38.5,181,0,0,2.5,0,0
0,0,38.5,181,0,0,2.5,0,0
7.5,0,0,0,0,0,0,0,256
7.5,0,0,0,0,0,0,0,256
0,0,0,0,0,0,0,82.3125,18
0,0,0,0,0,0,0,82.3125,18
0,0,0,0,0,0,0,82.3125,18
0,0,0,0,181,0,0,82.3125,0
0,0,0,0,181,0,0,82.3125,0
0,0,0,0,181,0,0,82.3125,0
0,0,0,256,0,0,0,7.5,0
0,0,0,256,0,0,0,7.5,0
0,0,0,256,0,0,0,7.5,0
0,0,0,256,0,0,18,0,0
0,0,0,256,0,0,18,0,0
0,0,0,256,0,0,18,0,0
0,0,0,181,0,0,0,38.5,0
0,0,0,181,0,0,0,38.5,0
0,0,0,181,0,0,0,38.5,0
0,0,0,256,0,18,0,0,0
0,0,0,256,0,18,0,0,0
0,0,0,256,0,18,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,0,134.8125,134.8125,0,0,0,0
0,0,256,0,0,0,0,0,18
0,0,256,0,0,0,0,0,18
0,0,256,0,0,0,0,0,18
0,0,256,0,0,0,82.3125,0,0
0,0,256,0,0,0,82.3125,0,0
0,0,256,0,0,0,82.3125,0,0
0,0,38.5,0,181,0,0,18,2.5
0,0,38.5,0,181,0,0,18,2.5
0,0,38.5,0,181,0,0,18,2.5
0,0,38.5,0,134.8125,0,7.5,7.5,7.5
0,0,38.5,0,134.8125,0,7.5,7.5,7.5
0,0,38.5,0,134.8125,0,7.5,7.5,7.5
0,0,7.5,181,0,0,0,0,0
0,0,7.5,181,0,0,0,0,0
0,0,7.5,181,0,0,0,0,0
0,0,38.5,181,0,0,0,18,0
0,0,38.5,181,0,0,0,18,0
0,0,38.5,181,0,0,0,18,0
0,0,38.5,256,0,0,2.5,0,0
0,0,38.5,256,0,0,2.5,0,0
0,0,38.5,256,0,0,2.5,0,0
0,0,38.5,181,0,0,0,18,0
0,0,38.5,181,0,0,0,18,0
0,0,38.5,181,0,0,0,18,0
0,0,38.5,256,0,0,2.5,0,0
0,0,38.5,256,0,0,2.5,0,0
0,0,38.5,256,0,0,2.5,0,0
0,0,0,256,0,0,18,0,0
0,0,0,256,0,0,18,0,0
0,0,0,256,0,0,18,0,0
0,0,18,181,0,0,0,18,0
0,0,18,181,0,0,0,18,0
0,0,18,181,0,0,0,18,0
0,0,38.5,134.8125,82.3125,0,0,0,0
0,0,38.5,134.8125,82.3125,0,0,0,0
0,0,38.5,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,134.8125,0,0,0,0
0,0,18,134.8125,134.8125,0,0,0,0
0,0,18,134.8125,134.8125,0,0,0,0
0,0,0,181,82.3125,0,0,18,0
0,0,0,181,82.3125,0,0,18,0
0,0,0,181,82.3125,0,0,18,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,181,134.8125,0,0,0,0
0,0,18,181,134.8125,0,0,0,0
0,0,18,181,134.8125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
0,0,18,134.8125,82.3125,0,0,0,0
