"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,252.125,0,0
0,0,0,0,0,0,252.125,0,0
0,0,0,0,0,78.9375,0,0,252.125
0,0,0,0,0,78.9375,0,0,252.125
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,173.125,0,0,40.25,0
0,0,0,0,173.125,0,0,40.25,0
0,0,0,0,173.125,0,0,40.25,0
0,0,0,252.125,0,0,0,0,0
0,0,0,252.125,0,0,0,0,0
0,0,0,252.125,0,0,0,0,0
0,0,0,252.125,0,0,2.5,18.5,2.5
0,0,0,252.125,0,0,2.5,18.5,2.5
0,0,0,252.125,0,0,2.5,18.5,2.5
0,0,0,126.1875,78.9375,0,0,0,0
0,0,0,126.1875,78.9375,0,0,0,0
0,0,0,126.1875,78.9375,0,0,0,0
0,0,0,126.1875,78.9375,0,2.5,18.5,0
0,0,0,126.1875,78.9375,0,2.5,18.5,0
0,0,0,126.1875,78.9375,0,2.5,18.5,0
0,0,0,173.125,78.9375,0,0,18.5,0
0,0,0,173.125,78.9375,0,0,18.5,0
0,0,0,173.125,78.9375,0,0,18.5,0
0,0,0,78.9375,78.9375,0,0,40.25,0
0,0,0,78.9375,78.9375,0,0,40.25,0
0,0,0,78.9375,78.9375,0,0,40.25,0
0,0,252.125,0,0,0,0,0,0
0,0,252.125,0,0,0,0,0,0
0,0,252.125,0,0,0,78.9375,0,0
0,0,252.125,0,0,0,78.9375,0,0
0,0,252.125,0,0,0,78.9375,0,0
0,0,252.125,0,0,0,18.5,40.25,0
0,0,252.125,0,0,0,18.5,40.25,0
0,0,252.125,0,0,0,18.5,40.25,0
0,0,78.9375,0,252.125,0,0,0,0
0,0,78.9375,0,252.125,0,0,0,0
0,0,40.25,0,252.125,0,40.25,0,0
0,0,40.25,0,252.125,0,40.25,0,0
0,0,40.25,0,252.125,0,40.25,0,0
0,0,0,252.125,0,0,0,18.5,0
0,0,0,252.125,0,0,0,18.5,0
0,0,0,252.125,0,0,0,18.5,0
0,0,18.5,173.125,0,0,0,0,0
0,0,18.5,173.125,0,0,0,0,0
0,0,18.5,173.125,0,0,0,0,0
0,0,40.25,252.125,0,0,0,0,0
0,0,40.25,252.125,0,0,0,0,0
0,0,40.25,252.125,0,0,0,0,0
0,0,40.25,173.125,0,0,0,18.5,0
0,0,40.25,173.125,0,0,0,18.5,0
0,0,40.25,173.125,0,0,0,18.5,0
0,0,0,126.1875,78.9375,0,0,2.5,0
0,0,0,126.1875,78.9375,0,0,2.5,0
0,0,0,126.1875,78.9375,0,0,2.5,0
0,0,2.5,173.125,78.9375,0,0,7.5,0
0,0,2.5,173.125,78.9375,0,0,7.5,0
0,0,2.5,173.125,78.9375,0,0,7.5,0
0,173.125,0,0,0,0,0,0,0
0,173.125,0,0,0,0,0,0,0
0,173.125,0,0,0,0,0,0,0
0,2.5,0,0,0,0,252.125,0,0
0,2.5,0,0,0,0,126.1875,126.1875,0
0,2.5,0,0,0,0,126.1875,126.1875,0
0,2.5,0,0,0,0,126.1875,126.1875,0
0,0,0,0,252.125,0,18.5,40.25,0
0,0,0,0,252.125,0,18.5,40.25,0
0,0,0,0,252.125,0,18.5,40.25,0
0,0,0,252.125,0,0,0,2.5,0
0,0,0,252.125,0,0,0,2.5,0
0,0,0,252.125,0,0,0,2.5,0
0,0,0,252.125,0,0,18.5,0,0
0,0,0,252.125,0,0,18.5,0,0
0,0,0,252.125,0,0,18.5,0,0
0,0,0,252.125,0,0,0,18.5,0
0,0,0,252.125,0,0,0,18.5,0
0,0,0,252.125,0,0,0,18.5,0
0,0,0,252.125,0,0,0,2.5,0
0,0,0,252.125,0,0,0,2.5,0
0,0,0,252.125,0,0,0,2.5,0
0,0,0,173.125,126.1875,0,0,0,0
0,0,0,173.125,126.1875,0,0,0,0
0,0,0,173.125,126.1875,0,0,0,0
0,0,0,173.125,78.9375,0,2.5,0,0
0,0,0,173.125,78.9375,0,2.5,0,0
0,0,0,173.125,78.9375,0,2.5,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,252.125,0,0,0,78.9375,0,0
0,0,252.125,0,0,0,78.9375,0,0
0,0,252.125,0,0,0,78.9375,0,0
0,0,78.9375,0,252.125,0,0,0,0
0,0,78.9375,0,252.125,0,0,0,0
0,0,78.9375,0,252.125,0,0,0,0
0,0,78.9375,0,252.125,0,0,18.5,7.5
0,0,78.9375,0,252.125,0,0,18.5,7.5
0,0,78.9375,0,252.125,0,0,18.5,7.5
0,0,78.9375,0,173.125,0,40.25,0,0
0,0,78.9375,0,173.125,0,40.25,0,0
0,0,78.9375,0,173.125,0,40.25,0,0
0,0,78.9375,0,173.125,0,18.5,0,0
0,0,78.9375,0,173.125,0,18.5,0,0
0,0,78.9375,0,173.125,0,18.5,0,0
0,0,40.25,0,252.125,0,7.5,40.25,7.5
0,0,40.25,0,252.125,0,7.5,40.25,7.5
0,0,40.25,0,252.125,0,7.5,40.25,7.5
0,0,78.9375,0,252.125,0,18.5,0,0
0,0,78.9375,0,252.125,0,18.5,0,0
0,0,78.9375,0,252.125,0,18.5,0,0
0,0,18.5,173.125,0,0,0,7.5,0
0,0,18.5,173.125,0,0,0,7.5,0
0,0,18.5,173.125,0,0,0,7.5,0
0,0,78.9375,173.125,0,0,0,18.5,0
0,0,78.9375,173.125,0,0,0,18.5,0
0,0,78.9375,173.125,0,0,0,18.5,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,40.25,126.1875,78.9375,0,0,2.5,0
0,0,40.25,126.1875,78.9375,0,0,2.5,0
0,0,40.25,126.1875,78.9375,0,0,2.5,0
0,0,0,126.1875,78.9375,0,0,2.5,0
0,0,0,126.1875,78.9375,0,0,2.5,0
0,0,0,126.1875,78.9375,0,0,2.5,0
0,0,0,126.1875,126.1875,0,0,7.5,0
0,0,0,126.1875,126.1875,0,0,7.5,0
0,0,0,126.1875,126.1875,0,0,7.5,0
7.5,0,0,0,0,0,0,0,173.125
0,0,0,0,0,0,0,252.125,40.25
0,0,0,0,0,0,0,252.125,40.25
0,0,0,0,0,0,0,252.125,40.25
0,0,0,0,252.125,0,40.25,40.25,0
0,0,0,0,252.125,0,40.25,40.25,0
0,0,0,0,252.125,0,40.25,40.25,0
0,0,0,0,252.125,0,0,78.9375,7.5
0,0,0,0,252.125,0,0,78.9375,7.5
0,0,0,0,252.125,0,0,78.9375,7.5
0,0,0,252.125,0,0,0,0,0
0,0,0,252.125,0,0,0,0,0
0,0,0,252.125,0,0,0,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,78.9375,78.9375,0,0,2.5,0
0,0,0,78.9375,78.9375,0,0,2.5,0
0,0,0,78.9375,78.9375,0,0,2.5,0
0,0,0,173.125,126.1875,0,0,0,0
0,0,0,173.125,126.1875,0,0,0,0
0,0,0,173.125,126.1875,0,0,0,0
0,0,0,126.1875,78.9375,0,0,40.25,0
0,0,0,126.1875,78.9375,0,0,40.25,0
0,0,0,126.1875,78.9375,0,0,40.25,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,252.125,0,0,0,0,0,0
0,0,252.125,0,0,0,0,0,0
0,0,252.125,0,0,0,0,0,0
0,0,40.25,173.125,0,0,0,2.5,0
0,0,40.25,173.125,0,0,0,2.5,0
0,0,40.25,173.125,0,0,0,2.5,0
0,0,18.5,252.125,0,0,0,0,0
0,0,18.5,252.125,0,0,0,0,0
0,0,18.5,252.125,0,0,0,0,0
0,0,18.5,126.1875,78.9375,0,0,7.5,0
0,0,18.5,126.1875,78.9375,0,0,7.5,0
0,0,18.5,126.1875,78.9375,0,0,7.5,0
0,0,0,173.125,78.9375,0,0,18.5,0
0,0,0,173.125,78.9375,0,0,18.5,0
0,0,0,173.125,78.9375,0,0,18.5,0
7.5,0,0,0,0,0,0,0,252.125
7.5,0,0,0,0,0,0,0,252.125
0,0,0,0,173.125,0,0,40.25,0
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,252.125,0,40.25,0,18.5
0,0,0,0,173.125,0,0,78.9375,0
0,0,0,0,173.125,0,0,78.9375,0
0,0,0,0,173.125,0,0,78.9375,0
0,0,0,0,252.125,0,0,78.9375,40.25
0,0,0,0,252.125,0,0,78.9375,40.25
0,0,0,0,252.125,0,0,78.9375,40.25
40.25,0,0,173.125,0,0,0,0,0
40.25,0,0,173.125,0,0,0,0,0
40.25,0,0,173.125,0,0,0,0,0
0,0,0,252.125,0,0,40.25,0,0
0,0,0,252.125,0,0,40.25,0,0
0,0,0,252.125,0,0,40.25,0,0
0,0,0,173.125,0,0,0,0,2.5
0,0,0,173.125,0,0,0,0,2.5
0,0,0,173.125,0,0,0,0,2.5
0,0,0,173.125,0,0,0,2.5,0
0,0,0,173.125,0,0,0,2.5,0
0,0,0,173.125,0,0,0,2.5,0
0,0,0,173.125,0,0,18.5,0,0
0,0,0,173.125,0,0,18.5,0,0
0,0,0,173.125,0,0,18.5,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,126.1875,126.1875,0,2.5,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,0,126.1875,126.1875,0,0,0,0
0,0,0,173.125,126.1875,0,2.5,0,0
0,0,0,173.125,126.1875,0,2.5,0,0
0,0,0,173.125,126.1875,0,2.5,0,0
0,2.5,252.125,0,0,0,0,78.9375,0
0,2.5,252.125,0,0,0,0,78.9375,0
0,2.5,252.125,0,0,0,0,78.9375,0
0,0,173.125,0,0,0,78.9375,0,40.25
0,0,173.125,0,0,0,78.9375,0,40.25
0,0,173.125,0,0,0,78.9375,0,40.25
0,0,252.125,0,0,0,40.25,40.25,0
0,0,252.125,0,0,0,40.25,40.25,0
0,0,252.125,0,0,0,40.25,40.25,0
0,0,173.125,0,0,0,126.1875,0,7.5
0,0,173.125,0,0,0,126.1875,0,7.5
0,0,173.125,0,0,0,126.1875,0,7.5
0,0,40.25,0,252.125,0,0,0,0
0,0,40.25,0,252.125,0,0,0,0
0,0,40.25,0,252.125,0,0,0,0
0,0,78.9375,0,173.125,0,18.5,0,18.5
0,0,78.9375,0,173.125,0,18.5,0,18.5
0,0,78.9375,0,173.125,0,18.5,0,18.5
0,0,126.1875,173.125,0,0,0,0,0
0,0,126.1875,173.125,0,0,0,0,0
0,0,126.1875,173.125,0,0,0,0,0
0,0,40.25,173.125,0,0,0,2.5,0
0,0,40.25,173.125,0,0,0,2.5,0
