"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,254.875,76.75
0,0,0,0,0,0,0,254.875,76.75
0,0,0,0,0,0,0,254.875,76.75
0,0,0,0,0,0,254.875,0,0
0,0,0,0,0,0,254.875,0,0
0,0,0,0,0,0,0,182.625,35.375
0,0,0,0,0,0,0,182.625,35.375
0,0,0,0,0,0,0,182.625,35.375
0,0,0,0,133,0,0,76.75,6.5
0,0,0,0,133,0,0,76.75,6.5
0,0,0,0,133,0,0,76.75,6.5
0,0,0,0,254.875,0,76.75,0,0
0,0,0,0,254.875,0,76.75,0,0
0,0,0,0,254.875,0,76.75,0,0
0,0,0,0,254.875,0,6.5,76.75,0
0,0,0,0,254.875,0,6.5,76.75,0
0,0,0,0,254.875,0,6.5,76.75,0
0,0,0,0,254.875,6.5,0,0,0
0,0,0,0,254.875,6.5,0,0,0
0,0,0,0,254.875,6.5,0,0,0
0,0,0,0,254.875,0,0,0,16.375
0,0,0,0,254.875,0,0,0,16.375
0,0,0,0,254.875,0,35.375,0,16.375
0,0,0,0,254.875,0,35.375,0,16.375
0,0,0,0,254.875,0,35.375,0,16.375
0,0,0,182.625,0,0,16.375,16.375,16.375
0,0,0,182.625,0,0,16.375,16.375,16.375
0,0,0,182.625,0,0,16.375,16.375,16.375
0,0,0,254.875,0,0,0,0,16.375
0,0,0,254.875,0,0,0,0,16.375
0,0,0,254.875,0,0,0,0,16.375
0,0,0,133,133,0,35.375,0,0
0,0,0,133,133,0,35.375,0,0
0,0,0,133,133,0,35.375,0,0
0,0,0,133,133,0,0,0,0
0,0,0,133,133,0,0,0,0
0,0,0,133,133,0,0,0,0
0,0,0,133,133,0,0,6.5,0
0,0,0,133,133,0,0,6.5,0
0,0,0,133,133,0,0,6.5,0
0,0,254.875,0,0,0,0,0,0
0,0,254.875,0,0,0,0,0,0
0,0,254.875,0,0,0,0,0,0
0,0,182.625,0,0,0,76.75,0,0
0,0,182.625,0,0,0,76.75,0,0
0,0,182.625,0,0,0,76.75,0,0
0,0,76.75,0,133,0,6.5,0,0
0,0,76.75,0,133,0,6.5,0,0
0,0,76.75,0,133,0,6.5,0,0
0,0,35.375,0,182.625,0,35.375,0,0
0,0,35.375,0,182.625,0,35.375,0,0
0,0,35.375,254.875,0,0,6.5,0,0
0,0,35.375,254.875,0,0,6.5,0,0
0,0,35.375,254.875,0,0,6.5,0,0
0,0,6.5,254.875,0,0,0,0,0
0,0,6.5,254.875,0,0,0,0,0
0,0,6.5,254.875,0,0,0,0,0
0,0,35.375,182.625,0,0,0,0,0
0,0,35.375,182.625,0,0,0,0,0
0,0,35.375,182.625,0,0,0,0,0
0,0,0,133,76.75,0,0,6.5,0
0,0,0,133,76.75,0,0,6.5,0
0,0,0,133,76.75,0,0,6.5,0
0,0,6.5,133,133,0,0,0,0
0,0,6.5,133,133,0,0,0,0
0,0,6.5,133,133,0,0,0,0
0,0,6.5,133,133,0,0,0,0
0,0,6.5,133,133,0,0,0,0
0,0,6.5,133,133,0,0,0,0
0,0,16.375,133,76.75,0,6.5,0,0
0,0,16.375,133,76.75,0,6.5,0,0
0,0,16.375,133,76.75,0,6.5,0,0
0,182.625,0,0,0,0,0,0,0
0,182.625,0,0,0,0,0,0,0
0,182.625,0,0,0,0,0,0,0
0,6.5,0,0,0,0,0,0,254.875
0,6.5,0,0,0,0,0,0,254.875
0,0,0,0,254.875,0,76.75,0,0
0,0,0,0,254.875,0,76.75,0,0
0,0,0,0,254.875,0,16.375,76.75,0
0,0,0,0,254.875,0,16.375,76.75,0
0,0,0,0,254.875,0,16.375,76.75,0
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,0,0,0
0,0,0,182.625,0,0,2,16.375,0
0,0,0,182.625,0,0,2,16.375,0
0,0,0,182.625,0,0,2,16.375,0
0,0,0,254.875,0,0,0,2,0
0,0,0,254.875,0,0,0,2,0
0,0,0,254.875,0,0,0,2,0
0,0,0,182.625,133,0,0,16.375,0
0,0,0,182.625,133,0,0,16.375,0
0,0,0,182.625,133,0,0,16.375,0
0,0,0,133,133,0,0,35.375,0
0,0,0,133,133,0,0,35.375,0
0,0,0,133,133,0,0,35.375,0
0,0,0,133,76.75,0,35.375,0,2
0,0,0,133,76.75,0,35.375,0,2
0,0,0,133,76.75,0,35.375,0,2
0,0,133,0,0,0,76.75,0,0
0,0,133,0,0,0,76.75,0,0
0,0,133,0,0,0,76.75,0,0
0,6.5,254.875,0,0,0,0,0,35.375
0,6.5,254.875,0,0,0,0,0,35.375
0,0,6.5,254.875,0,0,0,0,0
0,0,6.5,254.875,0,0,0,0,0
0,0,6.5,254.875,0,0,0,0,0
0,0,16.375,182.625,0,0,76.75,0,0
0,0,16.375,182.625,0,0,76.75,0,0
0,0,16.375,182.625,0,0,76.75,0,0
0,0,35.375,254.875,0,0,0,0,0
0,0,35.375,254.875,0,0,0,0,0
0,0,35.375,254.875,0,0,0,0,0
0,0,6.5,254.875,0,0,0,16.375,0
0,0,6.5,254.875,0,0,0,16.375,0
0,0,6.5,254.875,0,0,0,16.375,0
0,0,16.375,254.875,0,0,0,16.375,0
0,0,16.375,254.875,0,0,0,16.375,0
0,0,16.375,254.875,0,0,0,16.375,0
0,0,76.75,182.625,0,0,0,16.375,0
0,0,76.75,182.625,0,0,0,16.375,0
0,0,76.75,182.625,0,0,0,16.375,0
0,0,6.5,133,76.75,0,0,6.5,0
0,0,6.5,133,76.75,0,0,6.5,0
0,0,6.5,133,76.75,0,0,6.5,0
0,0,16.375,133,76.75,0,6.5,0,0
0,0,16.375,133,76.75,0,6.5,0,0
0,0,16.375,133,76.75,0,6.5,0,0
182.625,0,0,0,0,0,0,0,0
182.625,0,0,0,0,0,0,0,0
182.625,0,0,0,0,0,0,0,0
2,0,0,0,0,0,254.875,0,0
0,0,0,0,0,2,254.875,0,76.75
0,0,0,0,0,2,254.875,0,76.75
0,0,0,0,0,2,254.875,0,76.75
0,0,0,0,182.625,0,0,76.75,0
0,0,0,0,182.625,0,0,76.75,0
0,0,0,0,182.625,0,0,76.75,6.5
0,0,0,0,182.625,0,0,76.75,6.5
0,0,0,0,182.625,0,0,76.75,6.5
0,0,0,0,254.875,0,0,0,35.375
0,0,0,254.875,0,0,16.375,0,0
0,0,0,254.875,0,0,16.375,0,0
0,0,0,254.875,0,0,16.375,0,0
0,0,0,254.875,0,0,35.375,16.375,0
0,0,0,254.875,0,0,35.375,16.375,0
0,0,0,254.875,0,0,35.375,16.375,0
0,0,0,254.875,0,0,0,16.375,0
0,0,0,254.875,0,0,0,16.375,0
0,0,0,254.875,0,0,0,16.375,0
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,35.375,0,0
0,0,0,254.875,0,0,35.375,0,0
0,0,0,254.875,0,0,35.375,0,0
0,0,0,254.875,0,0,0,16.375,0
0,0,0,254.875,0,0,0,16.375,0
0,0,0,254.875,0,0,0,16.375,0
0,0,254.875,0,0,0,76.75,0,6.5
0,0,254.875,0,0,0,76.75,0,6.5
0,0,254.875,0,0,0,76.75,0,6.5
0,0,133,0,0,0,16.375,35.375,6.5
0,0,133,0,0,0,16.375,35.375,6.5
0,0,133,0,0,0,16.375,35.375,6.5
0,0,35.375,0,133,0,6.5,35.375,0
0,0,35.375,0,133,0,6.5,35.375,0
0,0,35.375,0,133,0,6.5,35.375,0
0,0,35.375,0,254.875,0,16.375,0,0
0,0,35.375,0,254.875,0,16.375,0,0
0,0,35.375,254.875,0,0,0,0,0
0,0,35.375,254.875,0,0,0,0,0
0,0,35.375,254.875,0,0,0,0,0
0,0,35.375,182.625,0,0,0,0,0
0,0,35.375,182.625,0,0,0,0,0
0,0,35.375,182.625,0,0,0,0,0
0,0,35.375,182.625,0,0,0,6.5,0
0,0,35.375,182.625,0,0,0,6.5,0
0,0,35.375,182.625,0,0,0,6.5,0
0,0,16.375,182.625,0,0,0,16.375,0
0,0,16.375,182.625,0,0,0,16.375,0
0,0,16.375,182.625,0,0,0,16.375,0
0,0,16.375,182.625,0,0,0,16.375,0
0,0,16.375,182.625,0,0,0,16.375,0
0,0,16.375,182.625,0,0,0,16.375,0
0,0,0,133,76.75,0,0,0,0
0,0,0,133,76.75,0,0,0,0
0,0,0,133,76.75,0,0,0,0
0,0,0,0,254.875,0,16.375,76.75,6.5
0,0,0,0,254.875,0,16.375,76.75,6.5
0,0,0,0,254.875,0,16.375,76.75,6.5
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,0,0,0
0,0,0,254.875,0,0,35.375,0,0
0,0,0,254.875,0,0,35.375,0,0
0,0,0,254.875,0,0,35.375,0,0
0,0,0,182.625,0,0,0,16.375,0
0,0,0,182.625,0,0,0,16.375,0
0,0,0,182.625,0,0,0,16.375,0
0,0,0,254.875,0,6.5,0,0,0
0,0,0,254.875,0,6.5,0,0,0
0,0,0,254.875,0,6.5,0,0,0
0,0,0,254.875,0,0,6.5,0,0
0,0,0,254.875,0,0,6.5,0,0
0,0,0,254.875,0,0,6.5,0,0
0,0,0,182.625,0,0,6.5,6.5,0
0,0,0,182.625,0,0,6.5,6.5,0
0,0,0,182.625,0,0,6.5,6.5,0
0,0,0,133,76.75,0,0,0,0
0,0,0,133,76.75,0,0,0,0
0,0,0,133,76.75,0,0,0,0
0,2,254.875,0,0,0,0,76.75,0
0,2,254.875,0,0,0,0,76.75,0
0,2,254.875,0,0,0,0,76.75,0
0,0,133,0,0,0,76.75,0,6.5
0,0,133,0,0,0,76.75,0,6.5
0,0,133,0,0,0,76.75,0,6.5
0,0,182.625,0,0,0,0,76.75,0
0,0,182.625,0,0,0,0,76.75,0
0,0,182.625,0,0,0,0,76.75,0
0,0,182.625,0,0,0,35.375,35.375,0
0,0,182.625,0,0,0,35.375,35.375,0
0,0,182.625,0,0,0,16.375,35.375,6.5
0,0,182.625,0,0,0,16.375,35.375,6.5
0,0,182.625,0,0,0,16.375,35.375,6.5
0,0,35.375,0,182.625,0,0,35.375,0
0,0,35.375,0,182.625,0,0,35.375,0
0,0,35.375,0,254.875,0,6.5,35.375,0
0,0,35.375,0,254.875,0,6.5,35.375,0
0,0,35.375,0,254.875,0,6.5,35.375,0
0,0,35.375,0,254.875,0,6.5,35.375,0
0,0,35.375,0,254.875,0,6.5,35.375,0
0,0,35.375,0,254.875,0,6.5,35.375,0
0,0,133,0,76.75,0,0,76.75,0
0,0,133,0,76.75,0,0,76.75,0
0,0,133,0,76.75,0,0,76.75,0
0,0,35.375,0,133,0,35.375,0,0
0,0,35.375,0,133,0,35.375,0,0
0,0,35.375,0,133,0,35.375,0,0
0,0,6.5,133,133,0,0,0,0
0,0,6.5,133,133,0,0,0,0
0,0,6.5,133,133,0,0,0,0
0,0,16.375,133,76.75,0,0,0,0
0,0,16.375,133,76.75,0,0,0,0
0,0,16.375,133,76.75,0,0,0,0
0,0,16.375,133,76.75,0,0,0,0
0,0,16.375,133,76.75,0,0,0,0
0,0,16.375,133,76.75,0,0,0,0
0,0,0,182.625,133,0,0,0,0
0,0,0,182.625,133,0,0,0,0
0,0,0,182.625,133,0,0,0,0
