"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,168,0,22
0,0,0,0,0,0,280,0,74
0,0,0,0,0,0,297,0,151
0,0,0,0,0,0,135,163,0
0,0,0,0,0,0,200,167,0
0,0,0,0,0,0,94,216,0
0,0,0,0,0,194,0,0,0
0,0,0,0,0,163,0,0,0
0,0,0,0,0,62,0,0,243
0,0,0,0,0,9,0,0,266
0,0,0,0,0,1,0,195,0
0,0,0,0,0,32,0,193,0
0,0,0,0,0,3,0,141,0
0,0,0,0,0,0,0,200,25
0,0,0,0,0,2,0,103,141
0,0,0,0,0,1,0,166,45
0,0,0,0,0,3,293,0,0
0,0,0,0,0,1,259,0,48
0,0,0,0,0,0,106,119,0
0,0,0,0,0,0,128,150,0
0,0,0,0,0,0,118,131,0
0,0,0,0,226,0,0,0,103
0,0,0,0,190,0,0,0,29
0,0,0,0,247,0,0,0,97
0,0,0,0,296,0,123,0,0
0,0,0,0,209,0,50,0,0
0,0,0,0,240,0,58,0,0
0,0,0,0,218,0,39,0,20
0,0,0,0,143,0,32,0,4
0,0,0,0,184,0,75,0,34
0,0,0,0,171,0,4,49,0
0,0,0,0,220,0,6,21,6
0,0,0,0,153,0,0,78,2
0,0,0,0,194,0,0,0,12
0,0,0,0,270,0,0,0,26
0,0,0,0,235,0,0,77,0
0,0,0,0,230,17,0,50,0
0,0,0,0,106,0,0,61,4
0,0,0,0,163,4,0,39,14
0,0,0,0,144,1,0,47,6
0,0,0,0,113,4,84,0,0
0,0,0,0,251,2,77,0,0
0,0,0,0,274,0,70,0,0
0,0,0,0,281,0,44,0,14
0,0,0,0,193,0,24,0,20
0,0,0,0,207,0,7,0,21
0,0,0,220,0,0,0,0,0
0,0,0,203,0,0,0,0,1
0,0,0,165,0,0,0,0,42
0,0,0,207,0,0,22,0,4
0,0,0,300,0,0,65,0,1
0,0,0,254,0,0,1,0,0
0,0,0,194,0,18,0,0,0
0,0,0,202,0,3,0,0,0
0,0,0,167,0,0,0,0,63
0,0,0,246,0,0,0,0,2
0,0,0,249,0,0,0,0,11
0,0,0,161,0,0,0,6,3
0,0,0,203,0,2,0,8,3
0,0,0,227,0,0,0,8,12
0,0,0,261,0,0,5,0,0
0,0,0,224,0,1,62,0,0
0,0,0,159,0,0,10,0,0
0,0,0,226,0,0,4,52,0
0,0,0,136,0,0,8,18,0
0,0,0,139,0,0,1,35,0
0,0,0,180,0,0,4,10,2
0,0,0,157,0,0,84,9,3
0,0,0,207,0,0,15,16,0
0,0,0,101,109,0,0,0,0
0,0,0,94,136,0,0,0,0
0,0,0,43,134,0,0,0,0
0,0,0,99,150,0,0,26,14
0,0,0,99,74,0,0,5,1
0,0,0,137,49,0,0,18,0
0,0,0,82,188,0,13,0,9
0,0,0,106,120,0,16,0,1
0,0,0,135,169,0,0,0,15
0,0,0,140,92,0,0,0,0
0,0,0,77,162,0,4,9,0
0,0,0,197,75,0,0,22,0
0,0,0,123,177,0,0,0,0
0,0,0,150,105,0,0,0,0
0,0,0,216,134,0,0,0,0
0,0,0,156,107,0,1,0,0
0,0,0,172,119,1,3,0,0
0,0,0,99,144,0,9,0,0
0,0,0,107,80,0,2,0,0
0,0,0,98,111,0,2,0,1
0,0,0,191,78,0,0,0,0
0,0,0,194,95,0,2,13,0
0,0,0,121,138,0,0,0,0
0,0,0,117,135,0,0,0,0
0,0,0,81,129,0,0,6,0
0,0,0,177,94,0,1,9,3
0,0,0,107,45,0,20,20,9
0,0,277,0,0,0,0,0,0
0,0,257,0,0,0,0,0,0
0,0,209,0,0,0,0,0,111
0,0,172,0,0,0,0,0,121
0,0,261,0,0,0,0,0,10
0,0,130,0,0,0,0,92,11
0,0,149,0,0,0,0,56,73
0,0,187,0,0,0,0,126,29
0,0,151,0,0,0,47,81,2
0,0,155,0,0,0,58,116,3
0,0,98,0,0,0,7,97,0
0,0,195,0,0,69,0,0,0
0,0,257,0,0,0,0,0,0
0,0,264,0,0,0,0,0,0
0,0,249,0,0,0,0,0,1
0,0,176,0,0,0,0,0,0
0,0,149,0,0,0,0,0,25
0,0,130,0,0,1,0,89,0
0,0,160,0,0,0,0,57,0
0,0,96,0,0,0,0,131,0
0,0,97,0,0,0,0,63,3
0,0,167,0,0,0,0,40,1
0,0,204,0,0,0,0,66,42
0,0,160,0,0,0,120,0,0
0,0,177,0,0,2,85,0,0
0,0,199,0,0,0,39,0,0
0,0,234,0,0,0,20,15,0
0,0,165,0,0,0,22,119,28
0,0,207,0,0,1,31,38,18
0,0,116,0,219,0,0,0,13
0,0,77,0,224,0,0,0,11
0,0,37,0,217,0,0,0,4
0,0,34,0,230,0,0,15,0
0,0,65,0,185,0,0,51,0
0,0,13,0,182,0,0,33,0
0,0,8,0,143,0,0,48,10
0,0,9,0,208,0,0,29,41
0,0,4,0,215,0,0,56,5
0,0,61,0,159,0,75,0,0
0,0,36,0,191,0,4,0,0
0,0,92,0,151,0,6,0,0
0,0,92,0,194,0,4,0,17
0,0,28,0,191,0,7,0,25
0,0,38,0,171,0,12,0,4
0,0,53,0,164,0,0,2,0
0,0,19,0,225,0,0,17,0
0,0,3,0,216,0,0,52,0
0,0,85,0,142,0,3,0,8
0,0,42,0,184,0,26,0,1
0,0,5,0,118,0,19,29,4
0,0,78,0,183,0,5,16,8
0,0,69,0,122,0,0,8,1
0,0,22,251,0,0,0,1,0
0,0,11,234,0,0,0,15,0
0,0,62,239,0,0,0,8,0
0,0,12,279,0,0,2,0,0
0,0,12,253,0,0,1,0,0
0,0,95,132,0,0,13,0,0
0,0,36,157,0,0,0,0,0
0,0,30,210,0,0,10,0,0
0,0,33,141,0,0,5,0,0
0,0,56,215,0,0,5,7,0
0,0,8,202,0,0,1,0,0
0,0,46,227,0,0,10,0,0
0,0,7,240,0,0,0,0,0
0,0,21,155,0,8,0,0,0
0,0,55,193,0,0,0,0,0
0,0,0,166,0,0,0,0,1
0,0,17,219,0,0,0,0,0
0,0,34,207,0,0,0,0,3
0,0,12,196,0,0,0,21,0
0,0,22,191,0,0,0,17,0
0,0,17,174,0,0,0,16,0
0,0,83,125,0,0,0,0,0
0,0,47,243,0,0,1,0,0
0,0,22,182,0,0,3,0,0
0,0,6,125,0,0,7,11,0
0,0,32,160,0,0,0,21,2
0,0,42,217,0,0,0,1,0
0,0,2,150,143,0,0,0,1
0,0,3,99,87,0,0,0,0
0,0,18,52,188,0,0,0,1
0,0,6,216,98,0,0,0,0
0,0,0,246,115,0,0,0,0
0,0,5,154,64,0,0,0,0
0,0,14,148,99,0,3,0,0
0,0,46,153,114,0,0,0,0
0,0,13,137,87,0,0,0,0
0,0,9,99,64,0,3,8,0
0,0,13,142,132,0,0,0,0
0,0,5,96,99,0,0,4,3
0,0,10,135,175,0,0,0,0
0,0,9,125,48,0,0,0,0
0,0,25,57,158,0,0,0,0
0,0,0,171,105,0,0,0,5
0,0,24,108,108,0,0,0,0
0,0,4,218,109,0,0,0,1
0,0,67,162,91,0,0,2,0
0,0,2,144,103,0,0,28,0
0,0,34,150,133,0,0,5,0
0,0,11,139,60,0,10,0,0
0,0,2,144,103,0,5,0,0
0,0,1,170,56,0,0,0,0
0,0,2,161,116,0,6,0,0
0,0,3,153,67,1,0,7,0
0,0,0,139,97,0,0,24,0
0,3,0,0,0,0,153,123,0
0,3,0,0,0,0,121,133,0
0,0,0,0,0,0,79,158,0
0,0,0,0,0,0,108,222,28
0,0,0,0,0,0,47,209,42
0,0,0,0,0,0,51,167,24
0,42,0,0,0,204,0,0,0
0,42,0,0,0,141,0,0,0
0,33,0,0,0,209,0,0,0
0,16,0,0,0,20,0,0,243
0,23,0,0,0,35,0,0,150
0,0,0,0,0,64,0,248,0
0,0,0,0,0,1,0,159,0
0,0,0,0,0,0,0,182,0
0,3,0,0,0,0,239,0,89
0,2,0,0,0,1,248,0,32
0,0,0,0,0,2,147,0,55
0,14,0,0,0,0,109,212,0
0,0,0,0,0,1,107,133,0
0,0,0,0,0,4,118,180,0
0,7,0,0,0,0,127,130,83
0,2,0,0,0,0,165,109,37
0,1,0,0,0,0,93,186,47
0,0,0,0,263,0,0,0,0
0,0,0,0,270,0,0,0,0
0,0,0,0,169,0,0,25,0
0,0,0,0,197,0,0,83,0
0,0,0,0,220,0,0,89,0
0,0,0,0,260,0,0,26,0
0,0,0,0,255,0,0,120,6
0,0,0,0,249,0,0,53,4
0,0,0,0,193,0,154,0,2
0,0,0,0,275,0,30,0,5
0,6,0,0,195,0,120,0,11
0,0,0,0,289,0,4,42,0
0,0,0,0,170,0,1,14,0
0,0,0,0,227,0,13,58,0
0,2,0,0,246,0,0,53,1
0,0,0,0,166,0,19,8,0
0,2,0,0,212,0,15,59,34
0,0,0,0,155,20,0,0,0
0,0,0,0,277,5,0,0,0
0,0,0,0,210,0,0,0,0
0,0,0,0,242,0,0,109,0
0,0,0,0,167,0,0,104,0
0,0,0,0,156,0,0,32,0
0,3,0,0,292,0,34,0,0
0,0,0,0,222,0,32,0,0
0,12,0,0,239,0,36,0,0
0,0,0,0,187,0,20,0,22
0,0,0,0,162,0,8,0,20
0,0,0,0,156,0,18,46,1
0,0,0,0,214,4,19,62,4
0,0,0,0,212,0,4,15,0
0,1,0,200,0,0,0,0,0
0,0,0,240,0,0,0,0,0
0,0,0,227,0,0,0,0,0
0,0,0,196,0,0,0,13,0
0,0,0,273,0,0,0,39,0
0,0,0,277,0,0,0,6,0
0,0,0,284,0,0,0,2,0
0,1,0,160,0,0,0,7,0
0,0,0,216,0,0,0,13,0
0,1,0,239,0,0,67,0,0
0,0,0,283,0,0,5,0,0
0,0,0,214,0,0,13,0,0
0,0,0,263,0,0,27,0,0
0,0,0,243,0,0,45,0,0
0,0,0,239,0,0,14,0,0
0,0,0,197,0,0,4,10,0
0,0,0,196,0,0,2,14,0
0,0,0,190,0,0,0,24,0
0,0,0,245,0,0,1,23,7
0,0,0,152,0,0,26,25,1
0,0,0,264,0,0,6,20,1
0,0,0,231,0,0,0,0,0
0,0,0,252,0,0,0,0,0
0,0,0,178,0,0,0,0,0
0,0,0,215,0,0,0,8,0
0,0,0,230,0,0,0,15,0
0,0,0,232,0,0,0,27,0
0,0,0,116,152,0,0,0,0
0,0,0,100,122,0,0,0,10
0,0,0,130,86,0,0,0,1
0,0,0,112,56,0,0,1,0
0,0,0,91,54,0,0,16,0
0,0,0,139,92,0,0,6,0
0,0,0,107,38,0,14,0,0
0,0,0,150,129,0,4,0,0
0,0,0,173,79,0,0,0,0
0,0,0,149,99,0,0,0,0
0,1,0,172,44,0,0,0,0
0,0,0,223,88,0,0,0,0
0,0,0,156,58,1,0,0,0
0,0,0,84,57,0,0,0,0
0,0,0,102,80,1,0,0,0
0,0,0,225,105,0,0,0,3
0,0,0,215,50,7,0,0,16
0,0,0,109,100,0,0,0,6
0,0,0,111,91,0,23,0,0
0,0,0,136,115,0,37,0,0
0,0,0,106,88,0,11,0,0
0,0,203,0,0,0,0,93,0
0,5,194,0,0,0,0,107,0
0,0,194,0,0,0,0,67,0
0,2,159,0,0,0,130,0,0
0,0,130,0,0,0,212,0,0
0,0,200,0,0,0,80,0,0
0,9,118,0,0,0,0,72,12
