"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0.290199347714188,0,0,0,0,0,0,0,0,0,0
0,0.118675652698407,0,0,0,0,0,0,0,0,0
0,0,0.953636192364122,0,0,0,0,0,0,0,0
0,0.559751973807096,0.118675652698407,0,0,0,0,0,0,0,0
0,0,0,0.953636192364122,0,0,0,0,0,0,0
0,0.0380773781097956,0,0.118675652698407,0,0,0,0,0,0,0
0,0,0.510528511154793,0.290199347714188,0,0,0,0,0,0,0
0,0.908726758989047,0.0380773781097956,0.559751973807096,0,0,0,0,0,0,0
0,0,0,0,0.290199347714188,0,0,0,0,0,0
0.953636192364122,0,0,0,0.559751973807096,0,0,0,0,0,0
0.118675652698407,7.80339961788468,0,0,0.510528511154793,0,0,0,0,0,0
0,0,0.00454482707916501,0,0.0380773781097956,0,0,0,0,0,0
0,0,0,0.00136522225532485,0.084269303929538,0,0,0,0,0,0
0.510528511154793,0,0,0.00454482707916501,0.908726758989047,0,0,0,0,0,0
0,0.559751973807096,0,7.80339961788468,0.00136522225532485,0,0,0,0,0,0
0.084269303929538,0.510528511154793,0,0.953636192364122,0.00454482707916501,0,0,0,0,0,0
0,0,0.559751973807096,0.118675652698407,7.80339961788468,0,0,0,0,0,0
0,0.084269303929538,0.510528511154793,0.290199347714188,0.953636192364122,0,0,0,0,0,0
0,0,0,0,0,7.80339961788468,0,0,0,0,0
7.80339961788468,0,0,0,0,0.953636192364122,0,0,0,0,0
0,0.00454482707916501,0,0,0,0.118675652698407,0,0,0,0,0
0.118675652698407,7.80339961788468,0,0,0,0.290199347714188,0,0,0,0,0
0,0,0.00454482707916501,0,0,0.559751973807096,0,0,0,0,0
0,0.118675652698407,7.80339961788468,0,0,0.510528511154793,0,0,0,0,0
0.510528511154793,0,0,0.00454482707916501,0,0.0380773781097956,0,0,0,0,0
0,0.559751973807096,0,7.80339961788468,0,0.084269303929538,0,0,0,0,0
0,0,0.290199347714188,0.953636192364122,0,0.908726758989047,0,0,0,0,0
0,0.0380773781097956,0.559751973807096,0.118675652698407,0,0.00136522225532485,0,0,0,0,0
0,0,0,0,0.953636192364122,0.00454482707916501,0,0,0,0,0
0,0.908726758989047,0,0,0.118675652698407,7.80339961788468,0,0,0,0,0
7.80339961788468,0.00136522225532485,0,0,0.290199347714188,0.953636192364122,0,0,0,0,0
0,0.00454482707916501,0,0.0380773781097956,0.559751973807096,0.118675652698407,0,0,0,0,0
0.118675652698407,7.80339961788468,0,0.084269303929538,0.510528511154793,0.290199347714188,0,0,0,0,0
0,0,0.00454482707916501,0.908726758989047,0.0380773781097956,0.559751973807096,0,0,0,0,0
0,0.118675652698407,7.80339961788468,0.00136522225532485,0.084269303929538,0.510528511154793,0,0,0,0,0
0,0,0,0,0,0,0.559751973807096,0,0,0,0
0.0380773781097956,0,0,0,0,0,0.510528511154793,0,0,0,0
0.084269303929538,0.510528511154793,0,0.953636192364122,0,0,0.0380773781097956,0,0,0,0
0,0,0.559751973807096,0.118675652698407,0,0,0.084269303929538,0,0,0,0
0,0.084269303929538,0.510528511154793,0.290199347714188,0,0,0.908726758989047,0,0,0,0
0,0,0,0,0.118675652698407,0,0.00136522225532485,0,0,0,0
0,0.00136522225532485,0,0,0.290199347714188,0,0.00454482707916501,0,0,0,0
0,0,0,0.0380773781097956,0.559751973807096,0,7.80339961788468,0,0,0,0
0.118675652698407,7.80339961788468,0,0.084269303929538,0.510528511154793,0,0.953636192364122,0,0,0,0
0,0.953636192364122,0.00454482707916501,0.908726758989047,0.0380773781097956,0,0.118675652698407,0,0,0,0
0,0,7.80339961788468,0,0,0.510528511154793,0.290199347714188,0,0,0,0
0,0,0,0.00454482707916501,0,0.0380773781097956,0.559751973807096,0,0,0,0
0.0380773781097956,0.559751973807096,0,7.80339961788468,0,0.084269303929538,0.510528511154793,0,0,0,0
0,0,0.290199347714188,0.953636192364122,0,0.908726758989047,0.0380773781097956,0,0,0,0
0,0.0380773781097956,0.559751973807096,0.118675652698407,0,0.00136522225532485,0.084269303929538,0,0,0,0
0,0,0.510528511154793,0,0.953636192364122,0.00454482707916501,0.908726758989047,0,0,0,0
0,0.908726758989047,0.0380773781097956,0,0.118675652698407,7.80339961788468,0.00136522225532485,0,0,0,0
0,0,0.084269303929538,0.510528511154793,0.290199347714188,0.953636192364122,0.00454482707916501,0,0,0,0
0,0.00454482707916501,0.908726758989047,0.0380773781097956,0.559751973807096,0.118675652698407,7.80339961788468,0,0,0,0
0,0,0,0,0,0,0,0.00454482707916501,0,0,0
0.290199347714188,0,0,0,0,0,0,7.80339961788468,0,0,0
