"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,2.8421709430404e-14,3.50423145050186,0,0,0,0,0,0,0,0
1.7835597612036,0,0,0,0,0,0,0.030240950243055,0,0,0
0,0,2.99696410222577,0,0,1.21031457190058,0,0,0,0,0
0.173554801944772,0.200625584960157,0,0,0,0,0,0,9.1880067139258,0,0
0.237960439732475,0,0,9.27036225562006e-14,0,0,0,0,8.50403655162362,0,0
0,0,0,7.63833440942108e-13,0,2.13115877519994,0,0,13.320395414246,0,0
0,0,0,0,0.193288579020924,0,0,4.9737991503207e-14,0,1.73903134003391,0
2.05840496549528,0,0,0.242076341208808,0,0,0,0,0,0,0
0,0,0,9.11271058612328e-13,0,0,0,0,10.5867691311632,0,0.631274815919364
0,0,0,0,7.8159700933611e-14,0,0,0,10.5867691311638,0,0.631274815919585
