"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,2.95766993993708,0,0,0,0,0,0,0,0,0
0,0,3.49782478236546,0,0,0,0,0,0,0,0
0,3.06280969210227,0,0.0798386201737913,0,0,0,0,0,0,0
3.75682052932352,6.48196802788041,0,0,0,0,0,0,0,0,0
1.11328578973296,0,0,0,0.77524582248215,0,0,0,0,0,0
2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,0,0,0,0,0
0,0,0,0.723289691988039,0,1.49046283171865,0,0,0,0,0
1.79406317021569,0,0,0,0,0,0,0,0,0,0
2.07741857008256,0,0,0.259488433868655,0,0,0.833107246519603,0,0,0,0
0,2.99660086134624,0,0.0295624726201091,0,0,0,0,0,0,0
0,0,0,0.596733558612189,0.812090482806927,0,0,0,0,0,0
0,2.64789418392615,0,0,0,0.873216314073375,0.947128546066962,0,0,0,0
0,0,0,0,0,1.14433603045498,0,0.0770759608978089,0,0,0
0,0,0.0686868527673621,0,0,0,0,0,7.38647668179695,0,0
0,0.266779522538206,1.4432899320127e-15,0,0,0,0,0,8.46750955152445,0,0
0,0,0,5.82867087928207e-16,0,0,0,0,7.02609163453779,0,0
0,0,0,0,1.85059613244665e-06,0,3.03045613152118,0,7.0260969789398,0,0
0,0,0,0,0,0,7.55837661186427,0,0.869297468327602,0,0
1.46843422291371,0,0,0,4.10782519111308e-15,0,0,0,0,1.58120792485819,0
0,0,3.45860812394084,0,0,1.27383225603891,0,0,0,0.995803725578371,0
0,0,0,0.505288156051652,0,0,0.175548649805677,0,0,1.58609725893594,0
0,0,0,0,0,1.14701587480955,0.069111970488013,0,0,1.2179271381373,0
0,0,0,0,0,0,0,0,11.8048431119118,2.39560478367278,0
0,0,0,0,0,0,0,0,11.618087126908,2.38596949750115,0
0,0,0,0,0,0,0,8.94839757847876e-14,11.8048431119118,2.39560478367278,0
0,0,3.50414098763228,0,0.182760175104082,0,0,0,0,0,0
0,0,2.72684943277274,0,0,1.20188813763459,0,0,0,0,0.06403508421767
0,0,0,0.723289691988042,0,1.49046283171865,0,0,0,0,1.16573417585641e-15
0,0,0,0.587675649665584,0,0,0,0.0352206176399648,0,0,0.211160968048302
0,0,0,0,0.959105355484432,0,0,0.223119595022245,0,0,0.987752800177446
9.43689570931383e-14,0,0,0,0,0,0,0,10.5867691311637,0,0.631274815919588
0,0,0,0,0,0,0,0,10.5867691311638,0,0.631274815919588
