"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,2.9576699399371,0,0,0,0,0,0,0,0,0
3.75682052932356,6.48196802788054,0,0,0,0,0,0,0,0,0
1.11328578973298,0,0,0,0.775245822482128,0,0,0,0,0,0
0,0,3.50414098763226,0,0.182760175104087,0,0,0,0,0,0
1.15875489248297,0,0,0,0,1.16802443102601,0,0,0,0,0
0,2.50579461972556,0,0,0,1.27377592950788,0,0,0,0,0
0,0,2.99696410222579,0,0,1.21031457190054,0,0,0,0,0
0,0,0,0.723289691988043,0,1.49046283171866,0,0,0,0,0
0,0,0,0,1.43148872821817,1.16837944073174,0,0,0,0,0
1.79406317020861,0,0,0,0,0,7.7715611723761e-16,0,0,0,0
0,2.9576699399371,0,0,0,0,0,0,0,0,0
0,0,0,0.683480471413041,0,0,0.0737283850409255,0,0,0,0
1.7835597612036,0,0,0,0,0,0,0.0302409502430454,0,0,0
0,0,3.50423145050185,0,0,0,0,0,0,0,0
0,0,0,0.624625314215919,0,0,0,0.0458227958619539,0,0,0
0,0,0,0,0,0,0.087960382635953,0.21887665343136,0,0,0
0.237960439732355,0,0,0,0,0,0,0,8.50403655162377,0,0
0,0,0.0149554236230959,0,0,0,0,0,7.10455950476388,0,0
0,0,0,1.12132525487141e-14,0,0,0,0,7.02609163453774,0,0
0,0,0,0,0,2.13115877519993,0,0,13.3203954142459,0,0
0,0,0,0,0,0,9.99200722162641e-15,0,7.02609163453774,0,0
0,0,0,0,0,0,0,2.33146835171283e-15,7.02609163453774,0,0
0,0,0,0.448056069666161,0,0,0,0,0,1.42238112771558,0
0,0,0,0,0.193288579020922,0,0,0,0,1.73903134003391,0
0,0,0,0,0,0,0,1.22124532708767e-15,0,1.51329828761776,0
0,0,0,0,0,0,0,0,11.8048431119117,2.39560478367278,0
0,0,0,0,0,0,0,0,0,0,0.842671179380371
0,0,0,0.607219382941267,0,0,0,0,0,0,0.209809780320106
0,0,0,0,0,1.11922845767564,0,0,0,0,0.0716244671035022
0,0,0,0,0,0,0.0293271368313474,0,0,0,0.835314427784499
0,0,0,0,0,0,0,0,10.5867691311637,0,0.631274815919591
0,0,0,0,0,0,0,0,0,1.32668475363234,0.924931851321289
