"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0.280390569981371,0,0,0,0,0,0,0,0,0,0
0,0.280390569981371,0,0,0,0,0,0,0,0,0
0.454043553244892,0.571985696119819,0,0,0,0,0,0,0,0,0
0,0,0.571985696119819,0,0,0,0,0,0,0,0
0,0.041154639290057,0.454043553244892,0,0,0,0,0,0,0,0
0,0,0,0.454043553244892,0,0,0,0,0,0,0
0.00143056125865916,0,0,0.041154639290057,0,0,0,0,0,0,0
0.00366269195993872,0.00143056125865916,0,0.0811777037574768,0,0,0,0,0,0,0
0,0,0,0,0.0811777037574768,0,0,0,0,0,0
0.986150292423167,0,0,0,0.976433568201005,0,0,0,0,0,0
0.100291299033866,0.986150292423167,0,0,0.00143056125865916,0,0,0,0,0,0
0,0,0.986150292423167,0,0.00366269195993872,0,0,0,0,0,0
0,0.280390569981371,0.100291299033866,0,8.08493114255958,0,0,0,0,0,0
0,0,0,0.100291299033866,0.986150292423167,0,0,0,0,0,0
0,0.454043553244892,0,0.280390569981371,0.100291299033866,0,0,0,0,0,0
0.0811777037574768,0.041154639290057,0,0.571985696119819,0.280390569981371,0,0,0,0,0,0
0,0,0,0,0,0.280390569981371,0,0,0,0,0
0.00143056125865916,0,0,0,0,0.571985696119819,0,0,0,0,0
0,0.00143056125865916,0,0,0,0.454043553244892,0,0,0,0,0
0,0,0,0.976433568201005,0,0.041154639290057,0,0,0,0,0
0,8.08493114255958,0,0.00143056125865916,0,0.0811777037574768,0,0,0,0,0
0,0.986150292423167,8.08493114255958,0.00366269195993872,0,0.976433568201005,0,0,0,0,0
0,0,0,0,0.00366269195993872,0.00143056125865916,0,0,0,0,0
0.571985696119819,0,0,0,8.08493114255958,0.00366269195993872,0,0,0,0,0
0.454043553244892,0.571985696119819,0,0,0.986150292423167,8.08493114255958,0,0,0,0,0
0,0.454043553244892,0.571985696119819,0,0.100291299033866,0.986150292423167,0,0,0,0,0
0.0811777037574768,0,0,0.571985696119819,0.280390569981371,0.100291299033866,0,0,0,0,0
0.976433568201005,0,0,0,0,0,0.100291299033866,0,0,0,0
0.00143056125865916,0.976433568201005,0,0,0,0,0.280390569981371,0,0,0,0
0,0,0.976433568201005,0,0,0,0.571985696119819,0,0,0,0
0,0,0,0.976433568201005,0,0,0.454043553244892,0,0,0,0
0,8.08493114255958,0.00366269195993872,0.00143056125865916,0,0,0.041154639290057,0,0,0,0
0.100291299033866,0,0,0,0.00143056125865916,0,0.0811777037574768,0,0,0,0
0,0.100291299033866,0,0,0.00366269195993872,0,0.976433568201005,0,0,0,0
