"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0.30829748488473,0.105259858707387,0,0,0.00110064430124725,0.00139844112422577,0,0,0,0,0
0,0.30829748488473,0,0,6.12398665424722,0.00110064430124725,0.00139844112422577,0,0,0,0
0.732611056483558,0,0,0.105259858707387,0,0,0,0.00139844112422577,0,0,0
0,0.732611056483558,0.366599677988739,0.30829748488473,0.105259858707387,0.812426572594388,0,0.00110064430124725,0,0,0
0.111671401303295,0,0,0,0.30829748488473,0.105259858707387,0.812426572594388,0,0.00110064430124725,0,0
0,0.111671401303295,0.0478109271623931,0.732611056483558,0,0.30829748488473,0,0,0,0.00110064430124725,0
0,0,0.111671401303295,0.0478109271623931,0,0,0.30829748488473,0,0,6.12398665424722,0
0,0,0,0,0,0,0,0.30829748488473,0,0.812426572594388,0
6.12398665424722,0,0,0,0.111671401303295,0,0.732611056483558,0.366599677988739,0,0.105259858707387,0
0.812426572594388,0,0,0.00139844112422577,1.12096299593634,0,0.0478109271623931,0.732611056483558,0,0.30829748488473,0
0,0,6.12398665424722,0.00110064430124725,0.00139844112422577,1.12096299593634,0.111671401303295,0.0478109271623931,0,0.366599677988739,0
0,0.105259858707387,0.812426572594388,6.12398665424722,0.00110064430124725,0.00139844112422577,0,0,0.0478109271623931,0.732611056483558,0
0.366599677988739,0,0,0.812426572594388,6.12398665424722,0,0.00139844112422577,1.12096299593634,0.111671401303295,0.0478109271623931,0
0.732611056483558,0,0,0,0.812426572594388,0,0,0,0,0,0.0478109271623931
0,0.732611056483558,0.366599677988739,0.30829748488473,0.105259858707387,0,0,0,0,0,0.111671401303295
0,0,0,0.366599677988739,0,0,0,6.12398665424722,0,0,1.12096299593634
1.12096299593634,0.111671401303295,0,0,0,0.30829748488473,0,0.812426572594388,0,0,0.00139844112422577
0,0,0.111671401303295,0.0478109271623931,0.732611056483558,0,0.30829748488473,0.105259858707387,0,0,0.00110064430124725
0.00110064430124725,0,1.12096299593634,0.111671401303295,0,0,0,0,0.105259858707387,0,6.12398665424722
0,0.00110064430124725,0.00139844112422577,0,0,0.0478109271623931,0,0,0.30829748488473,0,0.812426572594388
0.812426572594388,6.12398665424722,0.00110064430124725,0,1.12096299593634,0.111671401303295,0,0,0.366599677988739,0,0.105259858707387
0,0.812426572594388,6.12398665424722,0,0.00139844112422577,0,0.111671401303295,0,0.732611056483558,0,0.30829748488473
0.30829748488473,0,0.812426572594388,6.12398665424722,0,0.00139844112422577,1.12096299593634,0,0.0478109271623931,0,0.366599677988739
0.366599677988739,0.30829748488473,0.105259858707387,0.812426572594388,0,0.00110064430124725,0.00139844112422577,0,0.111671401303295,0,0.732611056483558
0,0,0.30829748488473,0.105259858707387,0,6.12398665424722,0,0,0,0.111671401303295,0.0478109271623931
0,0,0,0.30829748488473,0.105259858707387,0,0,0.00110064430124725,0,1.12096299593634,0.111671401303295
0,0,0,0,0,0.105259858707387,0,6.12398665424722,0,0.00139844112422577,1.12096299593634
0,0,0,0,0,0.30829748488473,0.105259858707387,0.812426572594388,0,0.00110064430124725,0.00139844112422577
0.00139844112422577,0,0.111671401303295,0.0478109271623931,0,0.366599677988739,0.30829748488473,0,0.812426572594388,6.12398665424722,0.00110064430124725
0,0,0,0,0.0478109271623931,0.732611056483558,0,0.30829748488473,0.105259858707387,0.812426572594388,6.12398665424722
0,0,0.00139844112422577,0,0.111671401303295,0.0478109271623931,0.732611056483558,0.366599677988739,0.30829748488473,0.105259858707387,0.812426572594388
0,6.12398665424722,0,0.00139844112422577,1.12096299593634,0.111671401303295,0.0478109271623931,0.732611056483558,0.366599677988739,0.30829748488473,0.105259858707387
