"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0,0,0,0.0403182076109635,0.10014634223086,0,0,0,0,0,0
0,0.437156807598675,0,0.10014634223086,1.09799493648744,0,0,0,0,0,0
0,0.0403182076109635,0.10014634223086,1.09799493648744,0,0,8.56520848607675,0,0,0,0
0.0403182076109635,0.10014634223086,0,0,0.00481848165750266,0,1.00058649024151,0,0,0,0
0.10014634223086,1.09799493648744,0,0.00481848165750266,0,1.00058649024151,0,0.241560609591361,0,0,0
0,0,0,0,1.00058649024151,0.10766080063744,0.241560609591361,0.504389488933371,0,0,0
0.00348564683922478,0,0,1.00058649024151,0.10766080063744,0.241560609591361,0.504389488933371,0.437156807598675,0,0,0
0,8.56520848607675,0,0.10766080063744,0.241560609591361,0.504389488933371,0.437156807598675,0.0403182076109635,0,0,0
0,0,0,0.241560609591361,0,0,0,0,1.09799493648744,0,0
0,0.10766080063744,0,0.504389488933371,0,0,0,0,0.00348564683922478,0,0
0,0.241560609591361,0,0,0.0403182076109635,0,0,0,0.00481848165750266,0,0
0,0,0,0.0403182076109635,0,1.09799493648744,0,0,8.56520848607675,0,0
0.504389488933371,0,0.0403182076109635,0,1.09799493648744,0.00348564683922478,0,0,1.00058649024151,0,0
0.437156807598675,0.0403182076109635,0.10014634223086,0,0,0,8.56520848607675,0,0.10766080063744,0,0
0.0403182076109635,0,0,0.00348564683922478,0.00481848165750266,0,1.00058649024151,0,0.241560609591361,0,0
0.10014634223086,1.09799493648744,0,0,0,1.00058649024151,0.10766080063744,0,0.504389488933371,0,0
1.09799493648744,0.00348564683922478,0,8.56520848607675,1.00058649024151,0.10766080063744,0.241560609591361,0,0.437156807598675,0,0
0.00348564683922478,0.00481848165750266,0,0,0,0.241560609591361,0,0.437156807598675,0.0403182076109635,0,0
0.00481848165750266,0,0,0.10766080063744,0,0,0.437156807598675,0.0403182076109635,0.10014634223086,0,0
8.56520848607675,0,0.10766080063744,0.241560609591361,0,0.437156807598675,0.0403182076109635,0.10014634223086,1.09799493648744,0,0
0,0.10766080063744,0.241560609591361,0.504389488933371,0.437156807598675,0.0403182076109635,0.10014634223086,1.09799493648744,0.00348564683922478,0,0
0,0,0,0,0,0.10014634223086,0,0,0,8.56520848607675,0
0.241560609591361,0,0,0,0.10014634223086,1.09799493648744,0,0,0,1.00058649024151,0
0,0,0,0,0,0,0.00481848165750266,0,0,0.10766080063744,0
0,0.0403182076109635,0.10014634223086,1.09799493648744,0,0,8.56520848607675,0,0,0.241560609591361,0
0,0.10014634223086,0,0,0.00481848165750266,0,1.00058649024151,0,0,0.504389488933371,0
0,0,0,0.00481848165750266,0,1.00058649024151,0,0.241560609591361,0,0.437156807598675,0
1.09799493648744,0,0,0,1.00058649024151,0,0.241560609591361,0.504389488933371,0,0.0403182076109635,0
0,0.00481848165750266,8.56520848607675,1.00058649024151,0.10766080063744,0.241560609591361,0.504389488933371,0.437156807598675,0,0.10014634223086,0
0,8.56520848607675,1.00058649024151,0,0,0,0,0,0.10014634223086,1.09799493648744,0
8.56520848607675,1.00058649024151,0,0.241560609591361,0,0,0,0,1.09799493648744,0.00348564683922478,0
0,0.10766080063744,0,0.504389488933371,0,0.0403182076109635,0,0,0.00348564683922478,0.00481848165750266,0
0,0,0,0.437156807598675,0.0403182076109635,0.10014634223086,0,0,0.00481848165750266,8.56520848607675,0
0,0.504389488933371,0,0.0403182076109635,0.10014634223086,1.09799493648744,0,0,8.56520848607675,1.00058649024151,0
0.504389488933371,0,0.0403182076109635,0,0,0,0.00481848165750266,0,1.00058649024151,0.10766080063744,0
0,0,0,0,0,0.00481848165750266,8.56520848607675,0,0.10766080063744,0.241560609591361,0
0.0403182076109635,0,1.09799493648744,0.00348564683922478,0,8.56520848607675,1.00058649024151,0,0.241560609591361,0.504389488933371,0
