"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0,0.0682528340639521,0,0,0,0,0,0,0,0,0
0,0,0.0682528340639521,0,0,0,0,0,0,0,0
0,0,0,0.0682528340639521,0,0,0,0,0,0,0
0,0,0,0,0.0682528340639521,0,0,0,0,0,0
0,0,0,0,0,0.0682528340639521,0,0,0,0,0
0,0,0,0,0,0,0,0.617603498642345,0,0,0
0,0,0,0,0,0,0,0,0,4.84246247308398,0
0.0190781005792038,0,0.59198573524314,0.100056450930029,0.0649696240601505,0.350423145050186,0.295766993993707,0,0.0682528340639521,0,4.84246247308398
4.84246247308398,0.0190781005792038,0,0.59198573524314,0.100056450930029,0,0.350423145050186,0.295766993993707,0,0.0682528340639521,0.617603498642345
0.617603498642345,0,0.0190781005792038,0,0.59198573524314,0.100056450930029,0.0649696240601505,0.350423145050186,0.295766993993707,0,0.0682528340639521
