"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0.298116133787146,0,0,0,0,0,0,0,0,0,0
0,0.443123133564744,0,0,0,0,0,0,0,0,0
0,0,0.45172286196544,0,0,0,0,0,0,0,0
0,0,0,0.0368135307712536,0,0,0,0,0,0,0
0,0,0,0,0.0813899586749395,0,0,0,0,0,0
0,0,0,0,0,0.868768983156049,0,0,0,0,0
0.00408403138522251,0,0,0,0.00408403138522251,0.00408403138522251,0,0,0,0,0
0,0,0,0,0,0,0.00192708086658624,0,0,0,0
7.40451464895949,7.40451464895949,0,0,0,0,7.40451464895949,0,0,0,0
0,0,1.00801246899302,0,0,0,1.00801246899302,0,0,0,0
0,0.120871664930145,0.120871664930145,0,0,0,0.120871664930145,0,0,0,0
0,0.298116133787146,0,0.298116133787146,0.298116133787146,0,0.298116133787146,0,0,0,0
0,0,0,0,0.443123133564744,0.443123133564744,0.443123133564744,0,0,0,0
0,0,0,0,0,0,0,0.45172286196544,0,0,0
0,0,0.0368135307712536,0.0368135307712536,0.0368135307712536,0,0,0.0368135307712536,0,0,0
0,0,0.0813899586749395,0,0,0,0.0813899586749395,0.0813899586749395,0,0,0
0.868768983156049,0.868768983156049,0,0.868768983156049,0,0,0.868768983156049,0.868768983156049,0,0,0
0.00408403138522251,0.00408403138522251,0,0,0,0.00408403138522251,0.00408403138522251,0.00408403138522251,0,0,0
0,0,0,0,0,0,0,0,0.00192708086658624,0,0
0,0,7.40451464895949,7.40451464895949,0,0,0,0,7.40451464895949,0,0
0,1.00801246899302,1.00801246899302,1.00801246899302,0,0,0,0,1.00801246899302,0,0
0,0,0,0,0.120871664930145,0,0.120871664930145,0,0.120871664930145,0,0
0,0.298116133787146,0.298116133787146,0,0.298116133787146,0,0.298116133787146,0,0.298116133787146,0,0
0,0.443123133564744,0,0.443123133564744,0.443123133564744,0,0.443123133564744,0.443123133564744,0.443123133564744,0,0
0,0.45172286196544,0,0,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0,0
0,0.0368135307712536,0.0368135307712536,0,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0,0
0,0,0,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0,0
0,0,0,0,0,0,0,0,0,0.868768983156049,0
0.00408403138522251,0,0,0.00408403138522251,0,0,0,0,0,0.00408403138522251,0
0.00192708086658624,0,0,0.00192708086658624,0,0.00192708086658624,0,0,0,0.00192708086658624,0
7.40451464895949,0,0,0,7.40451464895949,7.40451464895949,0,0,0,7.40451464895949,0
1.00801246899302,1.00801246899302,0,0,0,0,1.00801246899302,0,0,1.00801246899302,0
0.120871664930145,0.120871664930145,0,0.120871664930145,0,0,0.120871664930145,0,0,0.120871664930145,0
0,0,0.298116133787146,0,0.298116133787146,0.298116133787146,0.298116133787146,0,0,0.298116133787146,0
0,0,0.443123133564744,0,0,0,0,0.443123133564744,0,0.443123133564744,0
0.45172286196544,0,0,0.45172286196544,0,0.45172286196544,0,0.45172286196544,0,0.45172286196544,0
0.0368135307712536,0,0,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0,0.0368135307712536,0
0.0813899586749395,0,0,0,0.0813899586749395,0,0,0,0.0813899586749395,0.0813899586749395,0
0,0.868768983156049,0,0,0.868768983156049,0,0,0,0.868768983156049,0.868768983156049,0
0.00408403138522251,0,0,0,0,0.00408403138522251,0,0,0.00408403138522251,0.00408403138522251,0
0.00192708086658624,0.00192708086658624,0,0.00192708086658624,0,0.00192708086658624,0,0,0.00192708086658624,0.00192708086658624,0
7.40451464895949,7.40451464895949,0,0,7.40451464895949,0,7.40451464895949,0,7.40451464895949,7.40451464895949,0
0,0,0,0,0,0,0,1.00801246899302,1.00801246899302,1.00801246899302,0
0,0.120871664930145,0,0,0,0,0,0.120871664930145,0.120871664930145,0.120871664930145,0
0.298116133787146,0.298116133787146,0,0.298116133787146,0,0,0.298116133787146,0.298116133787146,0.298116133787146,0.298116133787146,0
0.443123133564744,0,0,0,0.443123133564744,0,0.443123133564744,0.443123133564744,0.443123133564744,0.443123133564744,0
0.45172286196544,0.45172286196544,0,0.45172286196544,0.45172286196544,0,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0
0,0,0,0,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0
0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0.0813899586749395,0
0,0,0,0,0,0,0,0,0,0,0.868768983156049
0,0,0.00408403138522251,0,0.00408403138522251,0.00408403138522251,0,0,0,0,0.00408403138522251
0,0.00192708086658624,0.00192708086658624,0,0,0,0.00192708086658624,0,0,0,0.00192708086658624
7.40451464895949,0,0,7.40451464895949,0,0,7.40451464895949,0,0,0,7.40451464895949
1.00801246899302,0,0,0,1.00801246899302,0,1.00801246899302,0,0,0,1.00801246899302
0,0.120871664930145,0.120871664930145,0,0,0.120871664930145,0.120871664930145,0,0,0,0.120871664930145
0,0,0.298116133787146,0.298116133787146,0,0.298116133787146,0.298116133787146,0,0,0,0.298116133787146
0,0.443123133564744,0,0.443123133564744,0,0,0,0.443123133564744,0,0,0.443123133564744
0,0,0.45172286196544,0,0,0,0,0,0.45172286196544,0,0.45172286196544
0,0.0368135307712536,0,0.0368135307712536,0.0368135307712536,0,0,0,0.0368135307712536,0,0.0368135307712536
0,0.0813899586749395,0,0,0,0.0813899586749395,0,0,0.0813899586749395,0,0.0813899586749395
0.868768983156049,0,0,0.868768983156049,0,0,0.868768983156049,0,0.868768983156049,0,0.868768983156049
0.00408403138522251,0.00408403138522251,0.00408403138522251,0.00408403138522251,0,0,0.00408403138522251,0,0.00408403138522251,0,0.00408403138522251
0.00192708086658624,0,0,0,0,0,0,0.00192708086658624,0.00192708086658624,0,0.00192708086658624
7.40451464895949,7.40451464895949,0,0,0,0,0,7.40451464895949,7.40451464895949,0,7.40451464895949
1.00801246899302,1.00801246899302,1.00801246899302,0,0,0,0,1.00801246899302,1.00801246899302,0,1.00801246899302
0,0,0,0.120871664930145,0,0.120871664930145,0,0.120871664930145,0.120871664930145,0,0.120871664930145
0,0,0,0.298116133787146,0,0.298116133787146,0.298116133787146,0.298116133787146,0.298116133787146,0,0.298116133787146
0.443123133564744,0,0.443123133564744,0,0.443123133564744,0.443123133564744,0.443123133564744,0.443123133564744,0.443123133564744,0,0.443123133564744
0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0,0.45172286196544
0,0,0,0,0,0.0368135307712536,0,0,0,0.0368135307712536,0.0368135307712536
0.0813899586749395,0,0,0,0,0,0.0813899586749395,0,0,0.0813899586749395,0.0813899586749395
0,0,0,0,0.868768983156049,0,0.868768983156049,0,0,0.868768983156049,0.868768983156049
0.00408403138522251,0,0,0.00408403138522251,0.00408403138522251,0,0.00408403138522251,0,0,0.00408403138522251,0.00408403138522251
0,0,0,0.00192708086658624,0,0.00192708086658624,0.00192708086658624,0,0,0.00192708086658624,0.00192708086658624
7.40451464895949,7.40451464895949,0,7.40451464895949,7.40451464895949,7.40451464895949,7.40451464895949,0,0,7.40451464895949,7.40451464895949
1.00801246899302,0,0,0,1.00801246899302,0,0,1.00801246899302,0,1.00801246899302,1.00801246899302
0.120871664930145,0,0,0.120871664930145,0.120871664930145,0,0,0.120871664930145,0,0.120871664930145,0.120871664930145
0,0.298116133787146,0.298116133787146,0.298116133787146,0.298116133787146,0,0,0.298116133787146,0,0.298116133787146,0.298116133787146
0,0,0,0.443123133564744,0,0,0.443123133564744,0.443123133564744,0,0.443123133564744,0.443123133564744
0,0.45172286196544,0.45172286196544,0.45172286196544,0,0,0.45172286196544,0.45172286196544,0,0.45172286196544,0.45172286196544
0,0,0,0,0,0.0368135307712536,0.0368135307712536,0.0368135307712536,0,0.0368135307712536,0.0368135307712536
0,0.0813899586749395,0,0,0,0.0813899586749395,0,0,0.0813899586749395,0.0813899586749395,0.0813899586749395
0,0,0,0,0,0,0.868768983156049,0,0.868768983156049,0.868768983156049,0.868768983156049
0.00408403138522251,0.00408403138522251,0,0.00408403138522251,0,0.00408403138522251,0.00408403138522251,0,0.00408403138522251,0.00408403138522251,0.00408403138522251
0,0,0.00192708086658624,0,0.00192708086658624,0.00192708086658624,0.00192708086658624,0,0.00192708086658624,0.00192708086658624,0.00192708086658624
7.40451464895949,0,7.40451464895949,7.40451464895949,7.40451464895949,7.40451464895949,7.40451464895949,0,7.40451464895949,7.40451464895949,7.40451464895949
1.00801246899302,1.00801246899302,1.00801246899302,1.00801246899302,1.00801246899302,1.00801246899302,1.00801246899302,0,1.00801246899302,1.00801246899302,1.00801246899302
0.120871664930145,0.120871664930145,0.120871664930145,0.120871664930145,0.120871664930145,0,0,0.120871664930145,0.120871664930145,0.120871664930145,0.120871664930145
0,0.298116133787146,0.298116133787146,0,0,0.298116133787146,0,0.298116133787146,0.298116133787146,0.298116133787146,0.298116133787146
0,0.443123133564744,0,0.443123133564744,0.443123133564744,0.443123133564744,0,0.443123133564744,0.443123133564744,0.443123133564744,0.443123133564744
0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544,0,0.45172286196544,0.45172286196544,0.45172286196544,0.45172286196544
0,0.0368135307712536,0.0368135307712536,0.0368135307712536,0,0,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536,0.0368135307712536
