"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
3.74377909940442,6.46792110801863,0,0,0,0,0,0,0,0,0
2.21822715048824,0,0,0.399384488547583,0,0,0,0,0,0,0
0,3.6604912377164,0,0.273035555055335,0,0,0,0,0,0,0
3.27600480988293,5.6273991294491,0,0,0,0,0,0,0,0,0
0,0,3.48654300749449,0.0558708749085589,0,0,0,0,0,0,0
1.067529330842,0,0,0,0.7732783552366,0,0,0,0,0,0
0,0,0,0.565448304972823,0.80800484846365,0,0,0,0,0,0
2.42578109603698,4.68357227948644,0,0,0,1.52715799120095,0,0,0,0,0
0,0,0,0.642347236275689,0,1.44827952810682,0,0,0,0,0
1.7013541819635,0,0,0.517767659213022,0,1.46338263658978,0,0,0,0,0
0,0,0,0,1.42318736844836,1.16806129916376,0,0,0,0,0
0.0649505937138877,0,0,0,1.41002964203856,1.17061217676975,0,0,0,0,0
0,2.81581783410806,0,0,0,0,0.0183581022100004,0,0,0,0
3.74377909940442,6.46792110801863,0,0,0,0,0,0,0,0,0
0,0,3.2781369074314,0,0,0,0.0324532670642577,0,0,0,0
0,0,0,0.571142618875421,0,0,0.0959955718214518,0,0,0,0
0,0,0,0,1.00456501446718,0,0.045313600093698,0,0,0,0
1.067529330842,0,0,0,0.773278355236602,0,0.116906941395974,0,0,0,0
0,0,3.7514316173686,0,0.382733904569625,0,0,0,0,0,0
0,0,0,0.564927293323382,0.808185961635983,0,0,0,0,0,0
0,0,0,0,0,1.09000282422619,0.0618198497365728,0,0,0,0
0,0,3.81640169342677,0,0,1.2831134888702,0,0,0,0,0
0,0,0,0,0,0,0,0.152040318954891,0,0,0
2.14310602994682,0,0,0,0,0,0,0.0918000264608414,0,0,0
0,2.81581783410806,0,0,0,0,0,0.0912579750354575,0,0,0
3.18197575491991,5.91987492815396,0,0,0,0,0,0,0,0,0
0,0,3.2781369074314,0,0,0,0,0.0366380087915983,0,0,0
0,0.281961434698115,3.27813690743141,0,0,0,0,0.0305515792334637,0,0,0
0,0,0,0.559986580564667,0,0,0,0.0450223537697497,0,0,0
0,3.65710347072015,0,0.271940479919467,0,0,0,0.0211279279665203,0,0,0
0,0,0,0.554692343169684,0.698342360949081,0,0,0.161310498451385,0,0,0
0,0,0,0,0,1.15633095891707,0,0.107076334834268,0,0,0
1.41357183125839,0,0,0,0,1.20616094384139,0,0.0654047842273611,0,0,0
0,2.3956579939305,0,0,0,1.28683891512827,0,0.0502887681087512,0,0,0
0,0,3.7917582699789,0,0,1.22436859256526,0,0,0,0,0
0,0,3.2781369074314,0,0,0,0.0173332342352637,0.0462089475566016,0,0,0
0,0,0,0.563547177718709,0,0,0.0698866080295757,0.0829313719729635,0,0,0
0,0,0,0,0.811307451539323,0,0,0.274903645736464,0,0,0
0,0,0,0,0,0,0,0,7.02609163452617,0,0
0.199663258995378,0.294625446978717,0,0,0,0,0,0,9.85804746576106,0,0
0,0,0.201852728756674,0,0,0,0,0,8.08516872640023,0,0
0.261942174169787,0,0,0,0,0,0,0,8.65298434545624,0,0
0,0,0.210226171146407,0.0067261628715177,0,0,0,0,8.12910234606807,0,0
0,0,0,0,0,1.98332176431146,0,0,11.4970203570197,0,0
0,0,0,0,0,2.12409686249562,0,0,13.2385518861836,0,0
0.274421597431545,0,0,0,0,0,0,0,8.73049260773725,0,0
0,0,0,0.109104113221603,0,0,0.00570435956338675,0,7.02609163444716,0,0
0,0,0,0,0.0404250932012078,0,0.0127712439389517,0,7.14283806451209,0,0
0.322839831395883,0,0,0,0,0,0,0.0161481981485809,9.03121268903684,0,0
0,0.353646722578205,0,0,0,0,0,0.0189140040280027,8.93685568928268,0,0
0,0,0.201852728756666,0,0,0,0,0.0314013850707943,8.08516872640023,0,0
0,0,0,0.106482514374038,0,0,0,0.0330293610922557,7.02609163444906,0,0
0,0,0,0,0,2.07272051580472,0,0,13.1478000350192,0,0
0,0,0,0,0,0,0.00253303364319916,0.0547777029361011,7.02609163452617,0,0
0,0,0,0,0,0,0,0,0,1.51329828761775,0
1.58412781997158,0,0,0,0,0,0,0,0,1.58655832467374,0
0,2.88081732289387,0,0,0,0,0,0,0,1.84438311199094,0
0,0,3.82898344023348,0,0,0,0,0,0,1.38361588490755,0
0,0,3.86442871032198,0.00864086712378685,0,0,0,0,0,1.39168790126218,0
1.58914491093226,0,0,0,0,0,0,0,0,1.57858258528331,0
0,0,3.62174431437566,0,0,0,0,0,0,1.25398973293465,0
0,0,0,0.572034293191835,0.143996448992392,0,0,0,0,1.5653911115939,0
0,0,0,0,0,1.16956601131518,0,0,0,1.14173752043587,0
0,2.42783402614653,0,0,0,1.33593931996511,0,0,0,1.36790682828976,0
0,0,0,0.650033800297987,0,1.49675477956957,0,0,0,0.905891136346307,0
0,0,0,0,0.650254231467049,1.23080961682152,0,0,0,1.88168368846627,0
0,2.88269569111394,0,0,0,0,0.0531498682749629,0,0,1.89768246384619,0
0,0,0,0.582101339555916,0,0,0.125334594044166,0,0,1.52035940471143,0
0,0,0,0,0,0,0,0.0483590487109242,0,1.51329828761775,0
1.57826272482697,0,0,0,0,0,0,0,0,1.58628708577356,0
0,0,3.8332797527787,0,0,0,0,0,0,1.39440735935664,0
0,0,0,0,0,1.18064732689628,0,0.0281476246744955,0,1.13821708458285,0
0,0,0,0,0,0,0,0,11.0110396301175,2.33131925500336,0
0,0,0,0,0,0,0,0,10.9731678887483,2.31900425698095,0
0,0,0,0,0,0,0,0,11.8965287240651,2.44156710077118,0
0,0,0,0,0,2.67517944148189,0,0,19.0978977920804,2.09081460232709,0
0,0,0,0,0,0,0,0,11.7253267826238,2.35574297045231,0
0,0,0,0,0,0,0,0,0,0,0.929831065375743
0,0,3.27813690743139,0,0,0,0,0,0,0,0.075007889206759
0,0,0,0.657884705278639,0,0,0,0,0,0,0.408639885774562
2.5955608955226,0,0,0.29984680426309,0,0,0,0,0,0,0
0,0,3.47606364790009,0.0530614994207809,0,0,0,0,0,0,0
0,0,0,0,0,1.13800682327243,0,0,0,0,0.307203315254468
1.62229731638602,0,0,0,0,1.16334773386456,0,0,0,0,0
0,0,0,0.573022050670403,0,1.38948483808536,0,0,0,0,0
0,0,0,0,0,0,0.0912606311828439,0,0,0,0.75715634919042
0,2.81581783410806,0,0,0,0,0.0212290345536837,0,0,0,0
0,0,3.27813690743139,0,0,0,0.0306014762007954,0,0,0,0.0171066765005099
0,0,0,0.642554611719758,0,0,0.0512963311936397,0,0,0,0.323726677705951
0,0,0,0,1.12285857032168,0,0,0,0,0,1.39698917464233
0,0,0,0,0,1.12243336723772,0.0305947374771844,0,0,0,0.257835422126472
2.72552320040817,0,0,0,0,0,0,0.0894231907503891,0,0,0
0,0,0,0.651185668688932,0,0,0,0.0121548096880635,0,0,0.383196009563918
0,0,0,0,0,1.15810808522477,0,0.105864012430279,0,0,0.0283753155916064
0,0,0,0,0,0,0.0789937354848524,0.182856638360212,0,0,0.317749295062845
0,0,0,0,0,0,0,0,0,1.32655712560833,0.925386099993303
0,2.88091829412784,0,0,0,0,0,0,0,1.84724820588958,0
0,0,0,0,0.358020618281101,0,0,0,0,1.72973301473851,0.99961464782285
0,0,0,0,0,1.18851673462399,0,0,0,1.0800910366638,0.275704898302641
0,0,0,0,0,0,0.1304085013884,0,0,1.506812720246,0.677694752619803
