"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,3.50414098763228,0,0.182760175104022,0,0,0,0,0,0
0,0,0,0,0,1.11351914068045,0,0,0,0,0
0,0.266779522538221,0,0,0,0,0,0,8.46750955152456,0,0
0,0,0.0149554236230866,0,0,0,0,0,7.10455950476387,0,0
0,0,0,0,1.84029188732282e-06,0,0,0,7.02609694918167,0,0
0,0,0,0,0,0,0,0,7.02609163453778,0,0
0,2.72940607637992,0,0,0,0,0,0,0,1.82698181217168,0
0,0,3.83327975277871,0,0,0,0,0,0,1.39440735935665,0
0,0,0,0,0,1.16956601068974,0,0,0,1.14173752063456,0
0,2.95766993993708,0,0,0,0,0,0,0,0,0
