"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0.179406317020861,0,0,0,0,0,0,0,0,0,0
0,0,0,1.2448478795088,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.2831876521404,0
0,0.0649696240601505,0,0,0.179406317020861,0.0682528340639521,1.2448478795088,10.5718318066726,0.0190781005792038,0,1.2831876521404
1.2831876521404,0,0.0649696240601505,0,0,0.179406317020861,0.0682528340639521,0,10.5718318066726,0.0190781005792038,0
0,1.2831876521404,0,0.0649696240601505,0,0,0,0.0682528340639521,1.2448478795088,10.5718318066726,0.0190781005792038
0.0190781005792038,0,1.2831876521404,0,0.0649696240601505,0,0,0.179406317020861,0.0682528340639521,1.2448478795088,10.5718318066726
10.5718318066726,0.0190781005792038,0,1.2831876521404,0,0.0649696240601505,0,0,0.179406317020861,0.0682528340639521,1.2448478795088
1.2448478795088,0,0.0190781005792038,0,1.2831876521404,0,0.0649696240601505,0,0,0.179406317020861,0.0682528340639521
