"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,0,0,0,0,0,0,0,0,0
0,2.95766993993707,0,0,0,0,0,0,0,0,0
0,0,3.50423145050186,0,0,0,0,0,0,0,0
0,2.66453525910038e-15,3.50423145050186,0,0,0,0,0,0,0,0
0,0,0,0.649696240601505,0,0,0,0,0,0,0
0,0,3.50450545882355,0.0606863667341508,0,0,0,0,0,0,0
0,0,0,0,1.00056450930029,0,0,0,0,0,0
0,0,0,0,0,1.11351914068044,0,0,0,0,0
1.15875489248297,0,0,0,0,1.16802443102601,0,0,0,0,0
0,0,0,0.723289691988041,0,1.49046283171866,0,0,0,0,0
0,0,0,0,0,0,0.189458924447378,0,0,0,0
0,0,0,0,0,1.10575778931072,0.0204031146282239,0,0,0,0
0,0,0,0,0,0,0,0.190781005792037,0,0,0
1.78355976120349,0,0,0,0,0,0,0.0302409502430571,0,0,0
0,0,0,0,0.79327669333716,0,0,0.291723769360175,0,0,0
0,0,0,0,0,0,0.087960382635947,0.218876653431362,0,0,0
0,0,0,0,0,0,0,0,7.02609163453771,0,0
0.237960439732342,0,0,0,0,0,0,0,8.50403655162362,0,0
0,0.266779522538225,0,0,0,0,0,0,8.46750955152453,0,0
0,0,0.014955423623098,0,0,0,0,0,7.10455950476388,0,0
0,0,0,0,0,0,0,0,7.02609163453771,0,0
0,0,0,0,0,0,7.85482789922298e-15,0,7.02609163453771,0,0
0,0,0,0,0,0,0,3.13638004456607e-15,7.02609163453771,0,0
0,0,0,0,0,0,0,0,0,1.51329828761776,0
0,2.72940607637991,0,0,0,0,0,0,0,1.82698181217168,0
0,0,0,0.448056069666162,0,0,0,0,0,1.42238112771558,0
0,0,0,0,0.193288579020924,0,0,0,0,1.73903134003391,0
0,0,0,0,0,0,0.269999504157217,0,0,1.78296052075537,0
0,0,0,0,0,0,0,0,11.8048431119117,2.39560478367277,0
1.79406317020872,0,0,0,0,0,0,0,0,0,0
0,0,3.50423145050186,0,0,0,0,0,0,0,3.88578058618805e-15
0,0,0,0,0,0,0,0.120143091391409,0,0,0.7777982891055
