"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,3.50423145050186,0,0,0,0,0,0,0,0
0,0,0,0.649696240601505,0,0,0,0,0,0,0
2.05840496549528,0,0,0.24207634120881,0,0,0,0,0,0,0
0,3.06280969210226,0,0.0798386201737921,0,0,0,0,0,0,0
0,2.50579461972553,0,0,0,1.27377592950788,0,0,0,0,0
0,0,0,0,1.43148872821817,1.16837944073174,0,0,0,0,0
0,0,0,0.683480471413041,0,0,0.073728385040926,0,0,0,0
0.23796043973236,0,0,0,0,0,0,0,8.50403655162383,0,0
0,0,0,0,0,2.13115877519993,0,0,13.320395414246,0,0
0,0,0,0,0,1.11922845767567,0,0,0,0,0.0716244671029358
