"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0.804730952380955,0.942286507936506,0.925511460051022,0.750677777061875,0.951827969426985,0.559259775577407,0.944072222222225,0.954444444444449,0,0,0
0.81966031746034,0.902430158730153,0.874384552713173,0.804515079081201,0.849106657827005,1.02530037020876,0.434438888888888,0.870885714285723,1.26094618772999,1.03133465243099,0.607090566025852
0.833914285714307,0.897435714285709,0.813607255513822,0.43757539656617,0.859183580610855,1.02226723624124,0.837501587301588,0.875251587301592,1.45236648009207,1.06758966171904,0.574478112187042
0.826779365079398,0.831728571428565,0.504372873264624,0.798114284911978,0.839890485715278,1.10388162165208,0.870601587301589,0.855030158730182,1.50508900862015,1.01881452281726,0.538450718493158
0.875213492063492,0.496474603174597,0.782387962120622,0.854084920332501,0.847421981612065,1.03286921081877,0.880391269841275,0.850591269841274,1.33698188711627,1.0393490528592,0.571584649937403
0.494189682539631,0.891087301587335,0.646029167246788,0.7929880763538,0.841646646649613,1.0969270209063,0.823296031746032,0.921459523809506,2.43801560324523,1.12357452454059,0.505016220298976
0.819601587301585,0.971230158730157,0.942359334363712,0.586723809350994,0.95740519130664,1.12422521616258,0.950937301587304,0.957439682539684,0,0,1.6537011558321
0.571786507936468,0.971623015873018,0.798511782609803,0.787592841006221,0.936468311222663,1.17176550646642,0.931076984126984,0.975164285714269,0,0,1.71287286373011
0.803786507936508,0.941031746031744,0.920952238343989,0.748723808721474,0.946347628572337,1.14773132303494,0.9426253968254,0.948926190476195,0,0,1.58277750455006
0.273673809523781,0.945492857142843,2.74095134479528,0.868331968906849,0.971987976868732,0.223147973620754,0.89642619047619,0.943971428571419,0,0.541354660892271,0.7680058668284
0.880904761904778,0.89624206349206,0.875702315133124,0.822625396455098,0.831405682051756,1.09569730142061,0.472617460317459,0.578920634920617,1.3778193051818,0.967022489280669,0.572233879005682
0.95181984126982,0.914987301587301,0.682930517160989,0.890573015656992,0.911517401831723,0,0.908908730158732,0.437056349206329,0,1.54303918427096,4.0772397031027
0.892658730158745,0.84575079365079,0.809016835651685,0.818880951992147,0.501771005836799,1.1010146872786,0.841415873015874,0.583027777777758,1.44302641757255,0.975357724334384,0.617661029464234
0.897253174603188,0.88481587301587,0.81448046083265,0.487325396738976,0.844184738510527,1.08681921059626,0.843083333333334,0.587086507936488,1.51894682158316,1.00065657540444,0.549625820700462
0.889914285714311,0.830482539682536,0.554240825130388,0.814189681823783,0.827231144030159,1.1627860216151,0.869097619047621,0.560936507936485,1.58791879526764,0.952457790146471,0.476365104606187
0.935749206349198,0.523005555555553,0.788518914501575,0.8679738092214,0.834064838754918,1.10397901644231,0.882480158730164,0.554919047619025,1.43958937768855,0.970643245483485,0.526608533154073
0.841673809523829,0.918776984126979,0.890762017418584,0.838658729899525,0.515133580610746,1.01258819274614,0.482215079365079,0.854158730158738,1.10532814794428,1.01015622719334,0.850333709672549
0.844381746031763,0.959833333333329,0.904353968253969,0.517821428571411,0.861893650793682,1.00583545340525,0.480819047619047,0.860602380952389,1.22411963088534,1.03654675161024,0.752187159111881
