"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0.893590476190476,0.85436349206349,0.803428571428571,0.8503,0.914214285714286,1.09601452075262,0.788518253968254,0.628095238095238,1.39311144939654,1.01820460102157,0.554244481746102
0.886686507936507,0.888824603174599,0.867292063492064,0.852796031746038,0.899513492063491,1.06672210424616,0.389086507936508,0.84491507936508,1.22107076621403,1.0012872721654,0.634398428788079
0.834769841269843,0.852590476190477,0.977973015873015,0.845197619047632,0.984940476190476,0,0.840773809523821,0.976766666666724,0,0.923550766118244,0.296748924254945
0.85074761904762,0.932426190476191,0.870985714285714,0.529657936507936,0.866156349206352,1.11254401418182,0.814043650793651,0.88689126984127,1.39252705064589,1.00694392644721,0.582841255626958
0.858521428571429,0.87964841269841,0.477976190476189,0.884984126984129,0.883234920634923,1.0837015327152,0.828649206349207,0.832325396825398,1.50043124521375,1.05869740802622,0.616907841523474
0.852630952380953,0.889836507936506,0.803976190476189,0.805657936507938,0.875546825396826,1.13111502751196,0.775086507936508,0.832095238095238,1.54442993645597,1.02723470952708,0.542848514540756
0.750253968253969,0.925405555555554,0.536650793650792,0.952174603174603,0.930193650793651,0.795838262890676,0.927512698412699,0.929811904761908,0,0,0.90749885028475
0.563222222222222,0.96146111111111,0.760996825396825,0.911134126984127,0.961902380952381,0.846059992446659,0.911270634920636,0.962126984126985,0,0,0.909285984344269
0.731222222222223,0.935294444444443,0.746650793650793,0.91583571428572,0.934664285714286,0.852578668088666,0.90546507936508,0.941198412698414,0,0,0.879914622568737
0.884314285714286,0.835786507936522,0.848572222222228,0.884734126984126,0.897357936507936,1.04811093016908,0.396720634920634,0.672805555555555,1.16979621789881,1.00507131280316,0.788187872364477
0.856854761904762,0.822922222222234,0.473067460317458,0.915047619047619,0.880421428571429,1.06550846404556,0.813863492063493,0.674020634920635,1.42808738888731,1.05746057134399,0.770484462277076
0.901580952380959,0.593252380952378,0.782512698412698,0.898903174603175,0.858968253968256,1.10251556107593,0.782401587301588,0.610040476190476,1.37550941977129,1.01446814028445,0.787458785085175
0.84790396825397,0.858400793650798,0.974439682539685,0.8632,0.975571428571429,0,0.635090476190477,0.970338095238089,0.864577125755078,1.13976769824037,1.07520262332093
0.912210317460317,0.834377777777788,0.860793650793664,0.843203968253968,0.557070634920635,1.03768697740724,0.447030158730158,0.909292063492063,1.11925542553003,1.00088968312518,0.88148993856066
0.851473015873016,0.903488888888898,0.912946031746043,0.594812698412698,0.859283333333333,1.06676610046449,0.427265873015873,0.904865079365079,1.18819312760741,0.996461374551728,0.803264171952387
0.858274603174603,0.8523515873016,0.556197619047615,0.91230238095238,0.869934126984127,1.04600983787583,0.446614285714286,0.85646507936508,1.27653875889349,1.03562299959493,0.833777729097288
0.893775396825403,0.641480952380947,0.849680158730157,0.891304761904761,0.84792619047619,1.08567179585243,0.408433333333333,0.823489682539682,1.24270967383447,0.995398421863643,0.845550345144572
0.60569126984127,0.904823809523805,0.859001587301594,0.85366746031746,0.911673015873023,1.10344076980768,0.411661904761905,0.90577619047619,1.45455944429368,1.03708104076884,0.846810405462909
