"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action"
0,0,0,0.487455426608246,0,0,0,0,0,0,0
0.594203708249705,1.04068295524793,0,0.0455552093081812,0,0,0,0,0,0,0
0,0,0.00229426369965746,0.100456810968359,0,0,0,0,0,0,0
0.0455552093081812,0.276479352268842,0,0,0.487455426608246,0,0,0,0,0,0
0,0,0,0,0,0.276479352268842,0,0,0,0,0
0.977042144746644,0,0,0,0,0.594203708249705,0,0,0,0,0
0,0,0,0,0.977042144746644,0.487455426608246,0,0,0,0,0
0.00229426369965746,0,0,0,0.00156656099449254,0.0455552093081812,0,0,0,0,0
0,0.977042144746644,0,0,0.00229426369965746,0.100456810968359,0,0,0,0,0
1.04068295524793,0,0,0.276479352268842,7.84549173416424,0.977042144746644,0,0,0,0,0
0.109433890652146,0.00229426369965746,0,0,0,0,0.0455552093081812,0,0,0,0
0.276479352268842,0,0,0.487455426608246,0,0,0.100456810968359,0,0,0,0
0,1.04068295524793,0,0.0455552093081812,0,0,0.977042144746644,0,0,0,0
0,0.109433890652146,0,0.100456810968359,0.594203708249705,0,0.00156656099449254,0,0,0,0
0,0.276479352268842,7.84549173416424,0.977042144746644,0.487455426608246,0,0.00229426369965746,0,0,0,0
0,0.594203708249705,1.04068295524793,0.00156656099449254,0,0.276479352268842,7.84549173416424,0,0,0,0
0.977042144746644,0,0,0,0.100456810968359,0.594203708249705,1.04068295524793,0,0,0,0
0,0.0455552093081812,0,7.84549173416424,0.977042144746644,0.487455426608246,0.109433890652146,0,0,0,0
0,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0,0,0
0,0.977042144746644,0,0,0,0,0,1.04068295524793,0,0,0
1.04068295524793,0,0,0.276479352268842,0,0,0,0.109433890652146,0,0,0
0,0.00229426369965746,0.100456810968359,0.594203708249705,0,0,0,0.276479352268842,0,0,0
0,0,0,0.487455426608246,0.109433890652146,0,0,0.594203708249705,0,0,0
0,0,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0,0.487455426608246,0,0,0
0,0,0,0.100456810968359,0.594203708249705,1.04068295524793,0,0.0455552093081812,0,0,0
0.0455552093081812,0,0,0.977042144746644,0.487455426608246,0.109433890652146,0,0.100456810968359,0,0,0
0.100456810968359,0,0,0.00156656099449254,0,0,7.84549173416424,0.977042144746644,0,0,0
0,0.487455426608246,0,0.00229426369965746,0.100456810968359,0,1.04068295524793,0.00156656099449254,0,0,0
0,0,0,0,0,0.487455426608246,0.109433890652146,0.00229426369965746,0,0,0
0.00229426369965746,0,0,0,0,0.0455552093081812,0.276479352268842,7.84549173416424,0,0,0
7.84549173416424,0,0,0.109433890652146,0,0.100456810968359,0.594203708249705,1.04068295524793,0,0,0
0,0.00156656099449254,0,0.276479352268842,0,0.977042144746644,0.487455426608246,0.109433890652146,0,0,0
0.109433890652146,0.00229426369965746,0,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0,0
0,0,0.977042144746644,0.487455426608246,0,0.00229426369965746,0.100456810968359,0.594203708249705,0,0,0
0,1.04068295524793,0,0,0.276479352268842,7.84549173416424,0.977042144746644,0.487455426608246,0,0,0
0.487455426608246,0.109433890652146,0,0,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0,0,0
0,0,0,0.977042144746644,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0,0,0
0.100456810968359,0,0,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0,0,0
0,0.487455426608246,0.109433890652146,0,0,0,0,0,0.0455552093081812,0,0
0.00156656099449254,0,0,7.84549173416424,0,0,0,0,0.100456810968359,0,0
0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0,0,0,0,0.977042144746644,0,0
0,0,0,0,0.00229426369965746,0,0,0,0.00156656099449254,0,0
0,0.00156656099449254,0,0.276479352268842,7.84549173416424,0,0,0,0.00229426369965746,0,0
0.109433890652146,0.00229426369965746,0,0.594203708249705,1.04068295524793,0,0,0,7.84549173416424,0,0
0.276479352268842,7.84549173416424,0.977042144746644,0.487455426608246,0.109433890652146,0,0,0,1.04068295524793,0,0
0.594203708249705,1.04068295524793,0,0,0,7.84549173416424,0,0,0.109433890652146,0,0
0.487455426608246,0.109433890652146,0.00229426369965746,0,0,1.04068295524793,0,0,0.276479352268842,0,0
0.0455552093081812,0,7.84549173416424,0,0.487455426608246,0.109433890652146,0,0,0.594203708249705,0,0
0,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0,0.487455426608246,0,0
0.977042144746644,0.487455426608246,0,0.00229426369965746,0.100456810968359,0.594203708249705,0,0,0.0455552093081812,0,0
0.00156656099449254,0,0.276479352268842,7.84549173416424,0.977042144746644,0.487455426608246,0,0,0.100456810968359,0,0
0,0,0.594203708249705,1.04068295524793,0,0,0.276479352268842,0,0.977042144746644,0,0
7.84549173416424,0,0,0.109433890652146,0.00229426369965746,0,0.594203708249705,0,0.00156656099449254,0,0
1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0,0.487455426608246,0,0.00229426369965746,0,0
0.109433890652146,0,0.100456810968359,0,0,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0,0
0,0,0.977042144746644,0,0.109433890652146,0.00229426369965746,0.100456810968359,0,1.04068295524793,0,0
0,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0,0.109433890652146,0,0
0,0,0.00229426369965746,0,0,0,0,0.0455552093081812,0.276479352268842,0,0
0.0455552093081812,0.276479352268842,7.84549173416424,0,0,0,0,0.100456810968359,0.594203708249705,0,0
0.100456810968359,0,0,0.00156656099449254,0,0,0,0.977042144746644,0.487455426608246,0,0
0.977042144746644,0.487455426608246,0,0.00229426369965746,0.100456810968359,0,0,0.00156656099449254,0.0455552093081812,0,0
0.00156656099449254,0,0.276479352268842,0,0,0.487455426608246,0,0.00229426369965746,0.100456810968359,0,0
0,0,0.594203708249705,1.04068295524793,0,0.0455552093081812,0,7.84549173416424,0.977042144746644,0,0
0,0.977042144746644,0.487455426608246,0.109433890652146,0,0.100456810968359,0,1.04068295524793,0.00156656099449254,0,0
1.04068295524793,0,0,0.276479352268842,7.84549173416424,0.977042144746644,0,0.109433890652146,0.00229426369965746,0,0
0,0.00229426369965746,0,0.594203708249705,1.04068295524793,0.00156656099449254,0,0.276479352268842,7.84549173416424,0,0
0.276479352268842,7.84549173416424,0,0.487455426608246,0.109433890652146,0.00229426369965746,0,0.594203708249705,1.04068295524793,0,0
0,1.04068295524793,0.00156656099449254,0,0,0,0.977042144746644,0.487455426608246,0.109433890652146,0,0
0,0.109433890652146,0,0,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0
0.0455552093081812,0,7.84549173416424,0,0.487455426608246,0,0.00229426369965746,0.100456810968359,0.594203708249705,0,0
0,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0.977042144746644,0.487455426608246,0,0
0,0,0.109433890652146,0.00229426369965746,0.100456810968359,0,1.04068295524793,0.00156656099449254,0.0455552093081812,0,0
0,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0,0.109433890652146,0.00229426369965746,0.100456810968359,0,0
0.00229426369965746,0,0,0,0,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0,0
0,0,0,0.109433890652146,0,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0,0
1.04068295524793,0,0,0.276479352268842,0,0.977042144746644,0.487455426608246,0.109433890652146,0.00229426369965746,0,0
0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0,0
0,7.84549173416424,0,0,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0,0
0.594203708249705,1.04068295524793,0,0,0.276479352268842,7.84549173416424,0.977042144746644,0.487455426608246,0.109433890652146,0,0
0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0
0.0455552093081812,0,0,0.977042144746644,0,0,0,0,0,1.04068295524793,0
0,0.594203708249705,1.04068295524793,0.00156656099449254,0,0,0,0,0,0.109433890652146,0
0,0.487455426608246,0,0,0.100456810968359,0,0,0,0,0.276479352268842,0
0,0,0.276479352268842,0,0,0,0.109433890652146,0,0,0.594203708249705,0
0,0,0.594203708249705,0,0.00156656099449254,0,0.276479352268842,0,0,0.487455426608246,0
0,0.977042144746644,0,0,0,0.100456810968359,0.594203708249705,0,0,0.0455552093081812,0
0,0.00156656099449254,0,0.276479352268842,0,0.977042144746644,0.487455426608246,0,0,0.100456810968359,0
0,0.00229426369965746,0.100456810968359,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0,0,0.977042144746644,0
0.276479352268842,0,0,0,0.109433890652146,0.00229426369965746,0.100456810968359,0,0,0.00156656099449254,0
0,1.04068295524793,0,0,0.276479352268842,7.84549173416424,0.977042144746644,0,0,0.00229426369965746,0
0,0,0.00229426369965746,0,0.594203708249705,1.04068295524793,0.00156656099449254,0,0,7.84549173416424,0
0.0455552093081812,0,0,0.977042144746644,0.487455426608246,0.109433890652146,0.00229426369965746,0,0,1.04068295524793,0
0,0,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0,0,0.109433890652146,0
0,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0,0,0.276479352268842,0
0,0,0.276479352268842,7.84549173416424,0,0,0,0.00229426369965746,0,0.594203708249705,0
0,0,0.594203708249705,0,0.00156656099449254,0,0,7.84549173416424,0,0.487455426608246,0
0,0,0,0.109433890652146,0.00229426369965746,0,0,1.04068295524793,0,0.0455552093081812,0
0,0,0.0455552093081812,0.276479352268842,7.84549173416424,0,0,0.109433890652146,0,0.100456810968359,0
0,0.00229426369965746,0.100456810968359,0,0,0.00156656099449254,0,0.276479352268842,0,0.977042144746644,0
0.276479352268842,7.84549173416424,0,0.487455426608246,0,0.00229426369965746,0,0.594203708249705,0,0.00156656099449254,0
0,0,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0,0.487455426608246,0,0.00229426369965746,0
0,0,0,0,0.594203708249705,1.04068295524793,0,0.0455552093081812,0,7.84549173416424,0
0,0.276479352268842,0,0,0,0,0.00229426369965746,0.100456810968359,0,1.04068295524793,0
0,0,0,0.00156656099449254,0,0,7.84549173416424,0.977042144746644,0,0.109433890652146,0
0.977042144746644,0,0,0.00229426369965746,0,0,1.04068295524793,0.00156656099449254,0,0.276479352268842,0
0,0.0455552093081812,0,7.84549173416424,0,0,0.109433890652146,0.00229426369965746,0,0.594203708249705,0
0,0.100456810968359,0.594203708249705,1.04068295524793,0,0,0.276479352268842,7.84549173416424,0,0.487455426608246,0
0,0,0,0,0.00229426369965746,0,0.594203708249705,1.04068295524793,0,0.0455552093081812,0
0,0,0.0455552093081812,0,0,0.977042144746644,0.487455426608246,0.109433890652146,0,0.100456810968359,0
0,0.00229426369965746,0,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0.977042144746644,0
0.276479352268842,7.84549173416424,0,0.487455426608246,0,0.00229426369965746,0.100456810968359,0.594203708249705,0,0.00156656099449254,0
0,0,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0.977042144746644,0.487455426608246,0,0.00229426369965746,0
0,0.109433890652146,0,0,0,0,0,0,0.276479352268842,7.84549173416424,0
0.0455552093081812,0.276479352268842,0,0,0,0,0,0,0.594203708249705,1.04068295524793,0
0,0,0,0.00156656099449254,0,0,0,0,0.487455426608246,0.109433890652146,0
0,0.487455426608246,0,0,0.100456810968359,0,0,0,0.0455552093081812,0.276479352268842,0
0.00156656099449254,0,0,7.84549173416424,0.977042144746644,0,0,0,0.100456810968359,0.594203708249705,0
0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0,0,0,0.977042144746644,0.487455426608246,0
7.84549173416424,0.977042144746644,0,0,0,0.100456810968359,0,0,0.00156656099449254,0.0455552093081812,0
1.04068295524793,0,0.0455552093081812,0,0,0.977042144746644,0,0,0.00229426369965746,0.100456810968359,0
0,0.00229426369965746,0,0.594203708249705,0,0.00156656099449254,0,0,7.84549173416424,0.977042144746644,0
0,7.84549173416424,0.977042144746644,0,0.109433890652146,0.00229426369965746,0,0,1.04068295524793,0.00156656099449254,0
0,0,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0,0,0.109433890652146,0.00229426369965746,0
0.487455426608246,0.109433890652146,0.00229426369965746,0,0.594203708249705,0,0.00156656099449254,0,0.276479352268842,7.84549173416424,0
0,0.276479352268842,0,0.977042144746644,0.487455426608246,0,0.00229426369965746,0,0.594203708249705,1.04068295524793,0
0.100456810968359,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0,0.487455426608246,0.109433890652146,0
0.977042144746644,0,0.109433890652146,0.00229426369965746,0.100456810968359,0,1.04068295524793,0,0.0455552093081812,0.276479352268842,0
0.00156656099449254,0.0455552093081812,0,0,0,0.487455426608246,0.109433890652146,0,0.100456810968359,0.594203708249705,0
0,0,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0.977042144746644,0.487455426608246,0
7.84549173416424,0,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0
0,0,0,0,0,0,0,0.109433890652146,0.00229426369965746,0.100456810968359,0
0.109433890652146,0,0,0,0,0,0,0.276479352268842,7.84549173416424,0.977042144746644,0
0,0,0,0.487455426608246,0,0,0,0.594203708249705,1.04068295524793,0.00156656099449254,0
0,1.04068295524793,0,0.0455552093081812,0,0,0,0.487455426608246,0.109433890652146,0.00229426369965746,0
0.487455426608246,0,0.00229426369965746,0.100456810968359,0,0,0,0.0455552093081812,0.276479352268842,7.84549173416424,0
0.0455552093081812,0,7.84549173416424,0,0,0.109433890652146,0,0.100456810968359,0.594203708249705,1.04068295524793,0
0,0,1.04068295524793,0.00156656099449254,0,0.276479352268842,0,0.977042144746644,0.487455426608246,0.109433890652146,0
0.977042144746644,0,0,0,0.100456810968359,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,0
0.00156656099449254,0,0.276479352268842,0,0.977042144746644,0.487455426608246,0,0.00229426369965746,0.100456810968359,0.594203708249705,0
0.00229426369965746,0,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0.977042144746644,0.487455426608246,0
7.84549173416424,0,0,0.109433890652146,0,0,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0
1.04068295524793,0.00156656099449254,0,0.276479352268842,0,0,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0
0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,0,0,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0
0.276479352268842,7.84549173416424,0,0,0.109433890652146,0,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0
0,1.04068295524793,0.00156656099449254,0,0.276479352268842,0,0.977042144746644,0.487455426608246,0.109433890652146,0.00229426369965746,0
0,0,0,0.100456810968359,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0
0,0.276479352268842,0,0.977042144746644,0.487455426608246,0,0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0
0,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0,7.84549173416424,0.977042144746644,0.487455426608246,0.109433890652146,0
0,0.487455426608246,0.109433890652146,0,0,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,0
0.00156656099449254,0.0455552093081812,0.276479352268842,0,0,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,0
0,0,0,1.04068295524793,0,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0.487455426608246,0
7.84549173416424,0,0,0.109433890652146,0,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0
1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0.977042144746644,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0
0.109433890652146,0,0,0,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0
0.276479352268842,7.84549173416424,0,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0
0.594203708249705,0,0,0,0,0,0,0,0,0,0.100456810968359
0,0.109433890652146,0.00229426369965746,0,0.594203708249705,0,0,0,0,0,0.977042144746644
0,0.276479352268842,7.84549173416424,0,0,0.109433890652146,0,0,0,0,0.00156656099449254
0,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0,0,0,0.00229426369965746
0,0,0.109433890652146,0,0,0,1.04068295524793,0,0,0,7.84549173416424
0,0,0,7.84549173416424,0,0,0.109433890652146,0,0,0,1.04068295524793
0,0,0,0,0.00156656099449254,0,0.276479352268842,0,0,0,0.109433890652146
7.84549173416424,0,0,0,0,0.100456810968359,0.594203708249705,0,0,0,0.276479352268842
0,0.00156656099449254,0,0,0,0.977042144746644,0.487455426608246,0,0,0,0.594203708249705
0.109433890652146,0,0,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0,0,0,0.487455426608246
0,7.84549173416424,0,0,0.109433890652146,0,0,0.594203708249705,0,0,0.0455552093081812
0,0,0.00156656099449254,0,0.276479352268842,0,0,0.487455426608246,0,0,0.100456810968359
0.487455426608246,0.109433890652146,0,0.100456810968359,0.594203708249705,0,0,0.0455552093081812,0,0,0.977042144746644
0.0455552093081812,0.276479352268842,0,0.977042144746644,0,0.109433890652146,0,0.100456810968359,0,0,0.00156656099449254
0.100456810968359,0.594203708249705,0,0,0,0,7.84549173416424,0.977042144746644,0,0,0.00229426369965746
0,0,0.109433890652146,0,0,0,1.04068295524793,0.00156656099449254,0,0,7.84549173416424
0.00156656099449254,0.0455552093081812,0,7.84549173416424,0,0,0.109433890652146,0.00229426369965746,0,0,1.04068295524793
0,0.100456810968359,0.594203708249705,0,0.00156656099449254,0,0.276479352268842,7.84549173416424,0,0,0.109433890652146
0,0,0,0.109433890652146,0.00229426369965746,0,0.594203708249705,1.04068295524793,0,0,0.276479352268842
0,0.00156656099449254,0,0.276479352268842,7.84549173416424,0,0.487455426608246,0.109433890652146,0,0,0.594203708249705
0,0.00229426369965746,0,0,0,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0,0.487455426608246
0.276479352268842,0,0,0.487455426608246,0,0.00229426369965746,0.100456810968359,0.594203708249705,0,0,0.0455552093081812
0,1.04068295524793,0,0.0455552093081812,0,7.84549173416424,0.977042144746644,0.487455426608246,0,0,0.100456810968359
0,0,0,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0.0455552093081812,0,0,0.977042144746644
0.0455552093081812,0,0,0.977042144746644,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0,0,0.00156656099449254
0,0.594203708249705,0,0.00156656099449254,0.0455552093081812,0.276479352268842,7.84549173416424,0.977042144746644,0,0,0.00229426369965746
0,0.487455426608246,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,1.04068295524793,0.00156656099449254,0,0,7.84549173416424
0,0,0,0,0.977042144746644,0,0,0,0.100456810968359,0,1.04068295524793
0.00229426369965746,0.100456810968359,0,0,0.00156656099449254,0,0,0,0.977042144746644,0,0.109433890652146
7.84549173416424,0,0.487455426608246,0.109433890652146,0.00229426369965746,0,0,0,0.00156656099449254,0,0.276479352268842
1.04068295524793,0.00156656099449254,0,0,0,0.977042144746644,0,0,0.00229426369965746,0,0.594203708249705
0.109433890652146,0,0,0.594203708249705,0,0.00156656099449254,0,0,7.84549173416424,0,0.487455426608246
0,0,0,0,0.109433890652146,0.00229426369965746,0,0,1.04068295524793,0,0.0455552093081812
0,0,0,0.0455552093081812,0.276479352268842,7.84549173416424,0,0,0.109433890652146,0,0.100456810968359
0.487455426608246,0,0,0.100456810968359,0.594203708249705,1.04068295524793,0,0,0.276479352268842,0,0.977042144746644
0.0455552093081812,0.276479352268842,0,0.977042144746644,0.487455426608246,0.109433890652146,0,0,0.594203708249705,0,0.00156656099449254
0,0,1.04068295524793,0.00156656099449254,0.0455552093081812,0.276479352268842,0,0,0.487455426608246,0,0.00229426369965746
0.977042144746644,0,0.109433890652146,0.00229426369965746,0.100456810968359,0.594203708249705,0,0,0.0455552093081812,0,7.84549173416424
0,0.0455552093081812,0,0,0,0,0.109433890652146,0,0.100456810968359,0,1.04068295524793
0.00229426369965746,0,0.594203708249705,0,0,0,0.276479352268842,0,0.977042144746644,0,0.109433890652146
7.84549173416424,0,0,0.109433890652146,0,0,0.594203708249705,0,0.00156656099449254,0,0.276479352268842
