"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
1,0.902666666666663,0.903666666666664,0.899333333333331,0.905000000000004,1.17232180920844,0.90133333333333,0.899000000000005,2.1400763934794,1.00428311844719,0.142657941909196
1.00000000000001,0.902666666666672,0.903666666666663,0.89933333333333,0.90499999999999,1.23057201868836,0.901333333333331,0.898999999999988,0,0,2.08133769274797
1,0.902666666666663,0.903666666666663,0.899333333333337,0.905000000000004,1.17232180920841,0.90133333333333,0.898999999999988,2.14007639347939,1.00428311844718,0.142657941909196
1,0.902666666666663,0.903666666666663,0.89933333333333,0.905000000000004,1.17232180920842,0.90133333333333,0.899000000000005,2.14007639347941,1.00428311844718,0.142657941909196
1,0.902666666666666,0.903666666666663,0.89933333333333,0.90499999999999,0,0.90133333333333,0.898999999999988,0,1.98642798027169,5.42592104150675
1,0.902666666666663,0.903666666666665,0.899333333333331,0.90499999999999,1.17232180920842,0.90133333333333,0.899000000000005,2.14007639347941,1.00428311844718,0.142657941909196
1,0.902666666666663,0.903666666666663,0.89933333333333,0.904999999999999,1.17232180920842,0.90133333333333,0.899000000000005,2.14007639347939,1.00428311844718,0.142657941909196
1,0.902666666666663,0.903666666666663,0.899333333333331,0.904999999999997,1.17232180920842,0.90133333333333,0.899000000000006,2.1400763934794,1.00428311844718,0.142657941909196
1.00000000000001,0.902666666666663,0.903666666666663,0.89933333333333,0.905,1.17232180920842,0.90133333333333,0.899000000000003,2.1400763934794,1.00428311844718,0.142657941909196
1,0.902666666666663,0.903666666666667,0.89933333333333,0.905000000000002,1.17232180920842,0.90133333333333,0.899000000000003,2.1400763934794,1.00428311844718,0.142657941909196
