"MelS.action","Hyd.action","SimA.action","Vir.action","Stv.action","Merc.action","Trop.action","Ins.action","Wplus.action","Eqx.action","Paul.action","Neb.action","Zap.action","Fun.action","Psd.action","Ser.action","WW.action","Pro.action","Eug.action","Bir.action","Pallid.action","food.initial","temperature.initial","MelS.outcome","Hyd.outcome","SimA.outcome","Vir.outcome","Stv.outcome","Merc.outcome","Trop.outcome","Ins.outcome","Wplus.outcome","Eqx.outcome","Paul.outcome","Neb.outcome","Zap.outcome","Fun.outcome","Psd.outcome","Ser.outcome","WW.outcome","Pro.outcome","Eug.outcome","Bir.outcome","Pallid.outcome","state_idx"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32769
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131073
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524289
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048577
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thin","25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"thick","25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thick","25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8194
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"thick","25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262146
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thick","25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048578
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thin","25",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"thick","19",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32772
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"thick","25",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65540
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"thick","19",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131076
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"thin","19",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524292
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thin","25",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048580
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"thin","25",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,32776
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"thick","25",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65544
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,528
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"thin","19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thick","25",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8208
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"thin","19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131088
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"thin","25",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,524304
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thick","25",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048592
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,544
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1056
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thin","19",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"thin","25",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16416
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131104
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thin","25",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048608
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,576
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262208
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"thick","25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524352
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048640
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16512
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1280
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16640
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"thick","19",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131328
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,262400
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1048832
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2560
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
