"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,0,45,0,171,0,0,0,11
0,0,29,0,151,0,0,45,0
0,0,79,0,100,0,0,51,0
0,0,1,0,171,1,0,43,0
0,0,65,0,226,3,0,27,0
0,1,74,0,142,0,0,16,0
0,0,53,0,146,0,0,36,4
0,0,46,0,207,5,56,0,0
0,1,80,0,191,6,1,0,0
0,0,36,0,183,0,10,0,0
0,0,33,0,163,0,9,32,2
0,0,28,0,286,0,23,44,6
0,0,47,0,214,0,2,12,3
0,0,73,231,0,0,0,0,0
0,0,21,163,0,0,0,0,0
0,0,41,237,0,0,0,0,0
0,0,38,254,0,0,0,27,0
0,0,38,215,0,0,0,33,0
0,0,40,196,0,0,0,20,0
0,0,33,201,0,0,0,11,0
0,0,22,197,0,0,0,9,0
0,2,18,209,0,0,0,32,11
0,1,45,209,0,0,3,0,0
0,0,6,234,0,0,8,0,0
0,0,16,176,0,0,2,0,0
0,0,17,178,0,0,10,0,2
0,0,34,176,0,0,2,0,1
0,0,14,219,0,0,103,0,43
0,0,2,259,0,0,17,13,0
0,0,14,190,0,0,0,6,0
0,0,10,170,0,0,8,11,0
0,0,46,242,0,0,0,0,0
0,0,36,188,0,0,0,0,0
0,0,23,270,0,0,0,0,0
0,0,5,265,0,0,0,19,0
0,0,4,215,0,0,0,22,0
0,0,15,147,0,1,0,0,0
0,0,75,204,0,0,2,0,0
0,0,17,238,0,0,19,0,0
0,0,107,196,0,0,4,0,0
0,0,14,112,164,0,0,0,1
0,0,39,87,71,0,0,0,0
0,0,5,146,84,0,0,12,0
0,0,33,112,153,0,0,0,1
0,0,3,131,79,0,0,3,0
0,0,17,112,82,0,4,0,0
0,0,18,133,42,0,0,0,0
0,0,12,155,135,0,8,0,0
0,0,16,91,61,0,0,2,0
0,0,6,165,84,0,0,0,0
0,0,0,111,87,0,6,4,0
0,0,5,93,127,0,2,10,1
0,0,23,136,81,0,1,3,1
0,0,9,149,61,0,12,0,0
0,0,21,164,102,0,0,0,0
0,0,27,140,90,0,0,0,0
0,0,6,270,81,0,0,0,0
0,0,23,144,73,0,12,0,0
0,0,3,110,140,0,0,0,0
0,0,13,139,73,0,0,0,0
0,0,17,119,54,0,0,0,0
0,0,3,208,81,0,1,5,0
0,0,7,132,120,0,4,22,0
8,0,0,0,0,0,0,173,0
0,0,0,0,0,0,0,151,0
3,0,0,0,0,0,0,209,17
0,0,0,0,0,0,0,136,42
0,0,0,0,0,0,0,202,189
0,0,0,0,0,0,234,0,0
4,0,0,0,0,0,150,0,144
1,0,0,0,0,0,244,0,118
0,0,0,0,0,0,305,0,47
1,0,0,0,0,0,121,152,0
1,0,0,0,0,0,55,210,0
0,0,0,0,0,0,170,118,0
21,0,0,0,0,59,0,0,267
0,0,0,0,0,27,0,0,142
10,0,0,0,0,7,0,303,0
1,0,0,0,0,7,0,185,0
0,0,0,0,0,0,0,184,52
1,0,0,0,0,0,0,261,136
0,0,0,0,0,0,0,307,37
0,0,0,0,0,0,182,0,67
0,0,0,0,0,2,228,0,50
2,0,0,0,0,2,238,0,80
0,0,0,0,0,0,48,169,0
0,0,0,0,0,0,23,252,0
0,0,0,0,0,0,141,92,0
0,0,0,0,295,0,33,0,0
0,0,0,0,251,0,20,0,0
0,0,0,0,250,0,56,0,0
0,0,0,0,221,0,0,0,41
0,0,0,0,261,0,7,0,3
0,0,0,0,298,0,10,0,5
0,0,0,0,160,0,13,38,0
0,0,0,0,151,0,46,75,8
0,0,0,0,164,0,18,91,34
1,0,0,0,250,1,0,0,28
2,0,0,0,275,0,0,10,0
0,0,0,0,211,0,0,55,0
0,0,0,0,188,2,0,29,0
0,0,0,0,199,0,0,161,31
0,0,0,0,221,0,0,10,8
0,0,0,0,183,0,0,79,10
0,0,0,0,213,2,6,0,3
3,0,0,0,200,0,33,0,11
0,0,0,0,251,0,135,0,8
24,0,0,213,0,0,0,0,74
0,0,0,133,0,0,0,0,7
0,0,0,127,0,0,0,37,0
0,0,0,135,0,0,0,84,0
0,0,0,140,0,0,0,61,0
0,0,0,150,0,0,0,24,29
0,0,0,195,0,0,0,31,1
1,0,0,198,0,0,0,27,0
0,0,0,254,0,0,11,0,0
0,0,0,286,0,0,17,0,0
0,0,0,206,0,0,37,0,0
0,0,0,273,0,0,5,0,1
0,0,0,219,0,0,17,0,11
0,0,0,159,0,0,28,0,8
0,0,0,257,0,0,0,12,0
0,0,0,129,0,0,26,13,0
0,0,0,175,0,0,43,7,0
0,0,0,225,0,0,15,16,0
0,0,0,161,0,0,0,3,0
0,0,0,212,0,0,5,39,0
3,0,0,171,0,54,0,0,0
1,0,0,195,0,20,0,0,0
0,0,0,212,0,1,0,0,0
0,0,0,169,0,0,0,25,0
0,0,0,205,0,0,0,11,0
0,0,0,238,0,0,0,100,0
0,0,0,193,0,0,0,58,23
0,0,0,249,0,0,0,28,19
0,0,0,234,0,0,0,15,8
0,0,0,186,0,0,3,5,0
0,0,0,149,0,5,50,30,0
0,0,0,232,0,0,20,11,0
0,0,0,279,0,0,0,5,0
0,0,0,214,0,0,1,54,11
0,0,0,263,0,0,0,20,3
0,0,0,130,87,0,0,0,51
0,0,0,69,146,0,0,0,21
1,0,0,133,67,0,0,0,8
0,0,0,139,113,0,0,16,0
0,0,0,151,152,0,0,4,0
0,0,0,110,56,0,0,16,0
0,0,0,85,56,0,0,17,0
0,0,0,170,39,0,0,6,3
0,0,0,113,184,0,0,32,0
0,0,0,94,97,0,0,0,4
0,0,0,158,33,0,0,0,1
1,0,0,120,116,0,28,0,27
0,0,0,114,163,0,0,18,0
0,0,0,81,126,0,9,12,0
0,0,0,102,48,0,0,10,0
0,0,0,144,72,0,0,0,0
0,0,0,178,40,0,0,0,0
0,0,0,159,138,0,0,0,0
0,0,0,123,57,0,0,43,7
0,0,0,148,83,0,0,11,0
0,0,0,76,118,0,0,21,3
0,0,0,130,143,0,4,0,0
0,0,0,112,113,0,2,0,0
0,0,0,153,58,0,10,0,0
0,0,0,139,165,1,0,1,0
0,0,0,145,80,0,0,2,0
0,0,0,163,62,0,0,2,0
0,0,0,80,174,0,1,19,0
0,0,0,192,176,0,0,4,0
0,0,0,110,63,0,2,5,1
0,0,222,0,0,0,0,0,20
0,0,239,0,0,0,0,0,6
1,0,166,0,0,0,0,0,109
1,0,103,0,0,0,263,0,0
0,0,239,0,0,0,53,0,0
0,0,119,0,0,0,163,0,0
0,0,220,0,0,0,0,53,0
0,0,146,0,0,0,53,58,0
0,0,180,0,0,0,98,33,0
7,0,249,0,0,1,0,0,0
3,0,217,0,0,6,0,0,0
0,0,218,0,0,2,0,0,0
0,0,225,0,0,0,0,0,183
0,0,227,0,0,0,0,0,0
0,0,216,0,0,2,0,0,86
0,0,234,0,0,0,2,0,0
7,0,139,0,0,0,149,0,0
0,0,289,0,0,5,8,0,0
0,0,213,0,0,0,53,0,31
0,0,264,0,0,0,12,0,0
0,0,176,0,0,2,158,0,40
2,0,102,0,216,0,0,0,0
1,0,89,0,135,0,0,0,0
0,0,74,0,165,0,0,0,0
0,0,125,0,134,0,0,0,1
0,0,35,0,284,0,0,0,10
0,0,108,0,211,0,0,0,6
0,0,27,0,137,0,0,24,0
0,0,27,0,254,0,0,31,0
0,0,2,0,151,0,0,25,0
0,0,4,0,229,0,144,0,0
0,0,41,0,231,0,12,0,0
0,0,62,0,162,0,11,0,0
0,0,41,0,277,0,0,0,0
4,0,64,0,190,9,0,0,0
0,0,118,0,239,0,0,0,0
0,0,37,0,173,0,0,0,2
0,0,65,0,217,0,0,0,41
2,0,41,0,186,3,0,0,0
0,0,73,0,235,0,1,0,1
0,0,67,0,208,0,18,0,0
0,0,37,0,206,0,8,0,2
0,0,17,0,184,0,5,53,2
0,0,56,0,141,0,8,11,0
0,0,43,0,150,0,0,19,15
0,0,10,208,0,0,0,0,0
0,0,99,187,0,0,0,0,0
0,0,43,245,0,0,0,0,0
0,0,23,248,0,0,0,0,7
3,0,48,198,0,0,0,0,0
0,0,15,186,0,0,0,0,13
0,0,85,139,0,0,129,0,0
0,0,26,230,0,0,4,0,0
0,0,31,218,0,0,0,0,0
0,0,2,267,0,0,2,0,0
0,0,32,175,0,0,19,0,2
0,0,1,217,0,0,12,0,11
0,0,13,218,0,0,0,0,0
0,0,26,223,0,0,0,0,0
0,0,33,176,0,0,0,0,0
0,0,32,142,0,0,0,0,2
0,0,4,228,0,0,0,0,0
0,0,51,259,0,0,0,0,0
0,0,20,149,0,0,38,0,8
0,0,45,265,0,0,0,0,0
0,0,25,239,0,0,0,0,0
0,0,12,224,0,0,0,3,0
0,0,54,150,0,0,0,0,0
0,0,33,241,0,0,0,2,0
0,0,18,242,71,0,0,0,0
0,0,55,161,128,0,0,0,0
0,0,9,133,58,0,0,0,0
0,0,26,178,69,0,0,0,0
0,0,0,116,95,0,0,0,0
0,0,9,118,68,0,0,0,1
0,0,23,152,99,0,0,3,0
2,0,0,132,89,0,0,7,0
0,0,9,169,153,0,0,11,0
0,0,0,140,110,0,0,0,0
0,0,11,197,14,0,0,0,0
0,0,11,58,146,0,0,0,0
0,0,0,124,72,0,0,7,0
0,0,25,126,67,0,0,10,0
0,0,15,145,143,0,11,16,0
0,0,41,120,130,0,0,5,1
0,0,10,135,132,0,0,2,0
0,0,10,146,85,0,0,2,12
0,0,22,161,84,0,0,0,0
0,0,8,124,79,0,0,0,0
0,0,2,206,144,0,0,0,0
0,0,0,140,88,0,0,13,0
0,0,3,211,96,0,0,2,0
0,0,1,106,110,0,0,12,0
0,0,7,108,98,0,1,0,0
0,0,12,182,156,0,2,0,0
0,0,0,82,96,0,0,0,0
0,0,26,80,89,0,0,6,17
0,0,4,167,103,0,2,3,0
0,0,22,196,82,0,14,0,0
170,45,0,0,0,0,0,0,0
183,40,0,0,0,0,0,0,0
183,35,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,224
7,26,0,0,0,0,0,0,226
0,10,0,0,0,0,0,306,0
1,1,0,0,0,0,0,248,0
0,7,0,0,0,0,222,0,63
8,0,0,0,0,0,171,0,52
0,4,0,0,0,0,176,0,30
6,6,0,0,0,39,0,0,282
0,16,0,0,0,7,0,0,191
24,16,0,0,0,19,0,0,210
0,0,0,0,215,0,0,0,84
2,0,0,0,206,0,0,0,95
1,6,0,0,238,0,0,0,23
0,0,0,0,266,0,19,0,14
0,0,0,0,165,0,41,0,5
0,2,0,0,228,0,98,0,37
0,0,0,0,200,0,9,37,0
0,2,0,0,256,0,8,22,0
0,0,0,0,114,0,3,75,3
0,0,0,0,297,0,16,78,5
0,0,0,0,193,0,14,72,9
0,0,0,0,223,0,0,0,9
1,0,0,0,232,0,0,0,45
0,0,0,0,300,0,0,0,19
0,0,0,0,160,1,0,85,0
0,0,0,0,113,4,0,124,0
0,0,0,0,182,1,0,96,0
0,0,0,0,267,0,10,0,22
2,0,0,0,247,0,21,0,14
0,0,0,0,151,4,55,0,37
0,0,0,0,136,0,15,40,0
0,0,0,0,294,0,9,48,0
0,0,0,0,195,0,8,85,0
0,0,0,0,230,0,31,49,17
0,4,0,0,135,0,14,49,21
7,3,0,238,0,0,0,0,0
38,0,0,166,0,0,0,0,0
36,0,0,176,0,0,0,0,0
0,0,0,205,0,0,0,22,0
2,0,0,228,0,0,0,39,0
0,0,0,170,0,0,0,22,0
0,0,0,123,0,0,0,63,0
0,0,0,251,0,0,0,5,0
1,0,0,159,0,0,0,3,14
0,0,0,153,0,1,0,0,1
0,0,0,206,0,0,0,0,2
0,0,0,151,0,0,0,0,2
0,0,0,185,0,0,0,11,0
2,0,0,128,0,3,0,77,0
1,0,0,169,0,0,0,39,0
0,1,0,265,0,1,0,10,0
0,0,0,183,0,0,0,4,1
0,0,0,158,0,0,0,31,0
0,0,0,176,0,0,36,0,9
0,1,0,197,0,8,104,0,73
0,0,0,247,0,0,19,0,0
0,0,0,268,0,0,3,11,2
0,0,0,166,0,0,10,9,1
1,0,0,180,0,0,12,26,0
0,0,0,140,145,0,4,0,0
0,0,0,144,111,0,26,0,0
0,0,0,105,42,0,5,0,0
0,0,0,161,66,0,0,1,0
0,0,0,168,59,0,0,0,0
0,0,0,157,191,0,0,11,13
0,0,0,148,51,0,0,0,0
0,0,0,187,71,0,0,0,0
0,0,0,158,105,0,0,0,0
0,0,0,75,76,0,0,15,7
0,0,0,109,80,0,0,4,1
0,0,0,166,126,0,0,1,0
0,0,0,130,82,0,0,13,0
0,0,0,83,112,0,4,9,0
0,0,0,151,81,0,0,38,0
0,0,0,154,76,0,0,0,0
0,0,0,151,139,0,0,1,0
0,0,0,171,58,0,2,8,0
0,0,258,0,0,0,0,0,0
2,1,293,0,0,0,0,0,0
26,15,234,0,0,0,0,0,0
0,1,159,0,0,0,0,0,42
0,0,278,0,0,0,0,0,12
0,0,225,0,0,0,0,0,27
0,0,53,0,0,0,0,105,8
0,5,169,0,0,0,0,75,10
0,0,253,0,0,0,0,15,0
0,0,134,0,0,0,90,0,49
0,0,154,0,0,0,124,0,27
0,0,190,0,0,0,55,0,8
5,5,282,0,0,0,0,0,18
0,0,215,0,0,2,0,0,25
0,0,201,0,0,0,0,0,92
0,0,116,0,0,0,0,166,0
0,0,184,0,0,7,0,108,0
0,0,175,0,0,0,0,75,0
1,0,172,0,0,0,0,96,10
0,0,178,0,0,0,0,47,2
0,1,228,0,0,0,0,37,17
0,0,169,0,0,0,54,73,0
0,0,227,0,0,0,28,48,0
0,0,124,0,225,0,0,0,0
0,2,80,0,238,0,0,0,0
0,0,47,0,210,0,0,45,2
0,0,35,0,194,0,0,30,0
0,0,83,0,176,0,17,0,0
0,0,14,0,202,0,22,0,0
0,0,54,0,201,0,11,0,0
0,0,43,0,231,0,4,34,0
0,0,55,0,204,0,24,40,0
0,0,22,0,275,0,2,12,0
0,0,72,0,238,0,0,0,0
0,0,32,0,269,0,0,0,0
0,0,38,0,227,20,0,0,0
0,0,12,0,180,0,0,75,0
0,0,111,0,85,0,0,62,0
0,0,63,0,205,0,0,17,0
0,0,28,0,166,0,0,17,2
0,0,71,0,189,0,0,24,13
0,0,40,0,149,0,0,31,61
0,0,44,0,148,0,26,0,0
0,3,66,0,153,0,16,0,0
0,0,32,0,214,0,34,0,0
0,0,54,0,136,0,32,7,0
0,0,15,0,223,0,1,24,0
0,0,44,0,192,0,4,4,0
0,0,10,197,0,0,0,0,0
0,1,10,219,0,0,0,0,0
6,1,91,204,0,0,0,0,0
0,0,5,159,0,0,0,2,0
0,0,32,215,0,0,0,37,0
0,0,39,291,0,0,0,16,0
0,0,3,227,0,0,5,2,0
0,0,16,268,0,0,21,25,0
0,0,7,162,0,0,0,1,0
0,0,20,160,0,0,0,7,0
0,0,12,149,0,0,3,2,0
0,1,42,212,0,0,0,15,0
0,0,15,183,0,0,0,11,0
0,1,51,177,0,0,0,25,0
0,0,4,199,0,0,0,1,0
0,0,56,162,0,0,4,0,0
0,0,3,277,0,1,6,0,3
0,0,0,248,0,0,12,0,0
0,3,108,161,0,0,0,43,0
0,1,20,149,0,0,0,8,0
0,0,16,199,0,0,4,14,0
0,0,4,164,39,0,0,0,0
0,0,0,213,96,0,0,0,0
0,0,10,195,75,0,0,0,1
0,0,13,75,278,0,0,0,0
0,0,44,139,88,0,0,31,0
0,0,4,131,92,0,0,5,0
0,0,3,186,235,0,0,12,0
0,0,12,126,108,0,1,1,0
0,0,0,85,73,0,0,4,0
0,0,18,118,94,0,0,2,0
0,0,3,165,50,0,0,7,0
0,0,13,176,105,0,28,16,5
0,0,24,99,104,0,0,1,0
0,0,6,185,67,0,0,1,0
0,0,11,119,139,0,0,19,0
0,0,31,115,102,0,0,0,4
0,0,18,84,98,0,0,0,0
0,0,13,142,130,0,1,0,0
0,0,28,138,93,0,1,3,0
0,0,4,141,32,0,0,11,0
0,0,2,149,184,0,0,26,0
