"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,0,29,0,151,0,0,45,0
0,0,86,0,111,0,11,43,0
0,0,46,0,136,2,3,13,0
0,0,37,0,195,1,5,3,0
0,0,9,213,0,0,0,0,1
0,0,1,258,0,0,0,0,1
0,0,9,201,0,0,0,0,0
0,0,22,197,0,0,0,9,0
0,0,33,201,0,0,0,11,0
0,2,18,209,0,0,0,32,11
0,0,14,219,0,0,103,0,43
0,0,34,176,0,0,2,0,1
0,0,17,178,0,0,10,0,2
0,0,10,170,0,0,8,11,0
0,0,2,259,0,0,17,13,0
0,0,14,190,0,0,0,6,0
0,0,22,189,0,0,0,6,3
0,1,12,174,0,1,0,8,1
0,0,25,184,0,0,0,20,1
0,0,40,226,0,0,1,0,0
0,0,64,163,0,0,16,0,0
0,0,37,197,0,0,0,0,0
0,0,24,109,154,0,0,0,0
0,0,41,144,109,0,0,0,0
0,0,0,144,73,0,0,0,0
0,0,14,112,164,0,0,0,1
0,0,39,87,71,0,0,0,0
0,0,3,131,79,0,0,3,0
0,0,33,112,153,0,0,0,1
0,0,5,146,84,0,0,12,0
0,0,6,270,81,0,0,0,0
0,0,27,140,90,0,0,0,0
0,0,21,164,102,0,0,0,0
0,0,0,155,55,0,0,0,0
0,0,14,126,194,0,0,0,0
0,0,9,131,41,0,0,0,2
0,0,7,167,42,0,0,6,0
0,0,12,116,82,1,0,20,0
0,0,0,148,75,0,0,19,0
0,0,23,144,73,0,12,0,0
0,0,13,139,73,0,0,0,0
0,0,3,110,140,0,0,0,0
0,0,20,63,115,0,11,0,0
0,0,3,119,61,0,1,0,0
0,0,18,128,109,0,0,0,5
0,0,1,121,140,0,0,4,0
0,0,9,138,82,0,0,7,0
0,0,26,69,109,0,7,13,0
238,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,151,0
8,0,0,0,0,0,0,173,0
0,0,0,0,0,0,0,202,189
0,0,0,0,0,0,0,136,42
3,0,0,0,0,0,0,209,17
0,0,0,0,0,0,234,0,0
0,0,0,0,0,0,53,139,51
0,0,0,0,0,0,62,145,14
0,0,0,0,0,0,129,103,18
17,0,0,0,0,279,0,0,0
46,0,0,0,0,194,0,0,0
49,0,0,0,0,225,0,0,0
21,0,0,0,0,59,0,0,267
0,0,0,0,0,27,0,0,142
2,0,0,0,0,0,214,0,0
0,0,0,0,0,0,141,92,0
0,0,0,0,0,0,48,169,0
0,0,0,0,0,0,23,252,0
0,0,0,0,0,0,180,146,7
0,0,0,0,0,0,60,127,60
3,0,0,0,0,0,64,88,65
0,0,0,0,231,0,0,0,0
1,0,0,0,277,0,0,0,0
17,0,0,0,303,0,0,0,0
0,0,0,0,204,0,0,98,0
0,0,0,0,239,0,0,94,0
0,0,0,0,207,0,0,84,4
0,0,0,0,197,0,0,39,10
0,0,0,0,170,0,0,22,35
0,0,0,0,295,0,33,0,0
0,0,0,0,250,0,56,0,0
0,0,0,0,251,0,20,0,0
0,0,0,0,149,0,32,35,0
0,0,0,0,220,0,2,36,0
0,0,0,0,213,0,35,48,0
0,0,0,0,164,0,18,91,34
0,0,0,0,151,0,46,75,8
0,0,0,0,160,0,13,38,0
3,0,0,0,251,2,46,0,0
0,0,0,0,187,0,67,0,0
0,0,0,0,269,1,84,0,0
3,0,0,0,200,0,33,0,11
0,0,0,0,251,0,135,0,8
0,0,0,0,213,2,6,0,3
0,0,0,0,158,0,18,60,0
0,0,0,0,150,0,15,36,0
0,0,0,0,129,0,49,130,0
0,0,0,0,265,0,35,52,5
0,0,0,0,209,0,18,20,4
0,0,0,234,0,0,0,0,0
0,0,0,263,0,0,0,0,0
0,0,0,299,0,0,0,0,0
24,0,0,213,0,0,0,0,74
0,0,0,133,0,0,0,0,7
0,0,0,127,0,0,0,37,0
0,0,0,140,0,0,0,61,0
0,0,0,135,0,0,0,84,0
0,0,0,150,0,0,0,24,29
0,0,0,195,0,0,0,31,1
1,0,0,198,0,0,0,27,0
0,0,0,254,0,0,11,0,0
0,0,0,286,0,0,17,0,0
0,0,0,206,0,0,37,0,0
0,0,0,175,0,0,43,7,0
0,0,0,257,0,0,0,12,0
0,0,0,129,0,0,26,13,0
0,0,0,205,0,0,0,11,0
0,0,0,238,0,0,0,100,0
0,0,0,169,0,0,0,25,0
0,0,0,242,0,0,29,0,0
0,0,0,237,0,0,31,0,0
0,0,0,215,0,0,16,0,0
0,0,0,274,0,0,18,0,51
0,0,0,221,0,0,28,0,0
0,0,0,138,0,0,43,0,27
0,0,0,109,134,0,0,0,0
0,0,0,91,110,0,0,0,0
3,0,0,113,122,0,0,0,0
0,0,0,139,113,0,0,16,0
0,0,0,151,152,0,0,4,0
0,0,0,110,56,0,0,16,0
0,0,0,157,53,0,2,0,0
0,0,0,137,117,0,7,0,0
0,0,0,212,97,0,0,0,0
0,0,0,114,163,0,0,18,0
0,0,0,102,48,0,0,10,0
0,0,0,81,126,0,9,12,0
0,0,0,159,138,0,0,0,0
0,0,0,144,72,0,0,0,0
0,0,0,178,40,0,0,0,0
0,0,0,171,136,0,0,0,1
0,0,0,97,68,0,0,0,11
0,0,0,78,138,0,0,0,16
0,0,0,76,118,0,0,21,3
0,0,0,148,83,0,0,11,0
0,0,0,123,57,0,0,43,7
0,0,0,112,113,0,2,0,0
0,0,0,130,143,0,4,0,0
0,0,0,153,58,0,10,0,0
0,0,0,106,123,0,8,0,2
0,0,0,176,91,0,4,0,1
0,0,0,125,111,0,0,0,0
0,0,149,0,0,0,0,135,18
0,0,254,0,0,0,0,104,0
0,0,125,0,0,0,0,93,5
0,0,180,0,0,0,98,33,0
0,0,220,0,0,0,0,53,0
0,0,146,0,0,0,53,58,0
0,0,148,0,0,0,55,30,10
1,0,120,0,0,0,13,43,4
0,0,179,0,0,0,14,25,6
0,0,218,0,0,2,0,0,0
3,0,217,0,0,6,0,0,0
7,0,249,0,0,1,0,0,0
0,0,192,0,0,0,0,23,0
1,0,235,0,0,0,0,26,0
0,0,155,0,0,0,0,133,0
0,0,289,0,0,5,8,0,0
7,0,139,0,0,0,149,0,0
0,0,234,0,0,0,2,0,0
0,0,213,0,0,0,53,0,31
0,0,264,0,0,0,12,0,0
0,0,176,0,0,2,158,0,40
2,0,102,0,216,0,0,0,0
0,0,74,0,165,0,0,0,0
1,0,89,0,135,0,0,0,0
0,0,27,0,254,0,0,31,0
0,0,2,0,151,0,0,25,0
0,0,27,0,137,0,0,24,0
0,0,41,0,231,0,12,0,0
0,0,62,0,162,0,11,0,0
0,0,4,0,229,0,144,0,0
0,0,25,0,146,0,21,27,0
0,0,25,0,191,0,7,45,0
1,0,90,0,117,0,5,28,0
0,0,27,0,158,0,39,40,11
0,0,12,0,206,0,6,14,7
0,0,11,0,243,0,0,45,0
4,0,64,0,190,9,0,0,0
0,0,118,0,239,0,0,0,0
0,0,41,0,277,0,0,0,0
2,0,41,0,186,3,0,0,0
0,0,37,0,173,0,0,0,2
0,0,65,0,217,0,0,0,41
0,0,26,0,189,0,16,0,0
1,0,29,0,251,2,126,0,0
0,0,37,0,206,0,8,0,2
0,0,73,0,235,0,1,0,1
0,0,67,0,208,0,18,0,0
0,0,23,248,0,0,0,0,7
0,0,15,186,0,0,0,0,13
3,0,48,198,0,0,0,0,0
0,0,44,228,0,0,0,24,0
0,0,55,183,0,0,0,8,0
1,0,43,160,0,0,0,2,0
0,0,12,176,0,0,0,11,1
0,0,3,187,0,0,4,14,0
0,0,9,172,0,0,3,1,0
0,0,51,259,0,0,0,0,0
0,0,4,228,0,0,0,0,0
0,0,32,142,0,0,0,0,2
0,0,11,174,0,0,0,8,0
0,0,95,176,0,0,0,15,0
0,0,20,210,0,0,0,22,0
0,0,11,202,0,0,0,6,0
0,0,14,152,0,0,0,17,3
0,0,15,189,0,0,0,9,0
0,0,51,175,0,0,0,0,0
0,0,45,211,0,0,3,0,0
0,0,50,188,0,0,3,0,0
0,0,25,239,0,0,0,0,0
0,0,20,149,0,0,38,0,8
0,0,45,265,0,0,0,0,0
0,0,12,224,0,0,0,3,0
0,0,33,241,0,0,0,2,0
0,0,54,150,0,0,0,0,0
0,0,19,210,0,0,0,4,0
0,0,8,167,0,0,6,16,6
0,0,3,157,0,0,9,6,0
0,0,11,58,146,0,0,0,0
0,0,11,197,14,0,0,0,0
0,0,0,140,110,0,0,0,0
0,0,28,183,105,0,0,0,0
0,0,4,91,117,0,10,0,2
0,0,0,150,125,0,0,0,0
0,0,0,124,72,0,0,7,0
0,0,25,126,67,0,0,10,0
0,0,15,145,143,0,11,16,0
0,0,41,120,130,0,0,5,1
0,0,10,135,132,0,0,2,0
0,0,10,146,85,0,0,2,12
0,0,1,106,110,0,0,12,0
0,0,3,211,96,0,0,2,0
0,0,0,140,88,0,0,13,0
0,0,7,141,132,0,0,34,1
0,0,6,168,113,0,0,10,4
0,0,6,184,68,0,0,12,2
2,0,4,145,113,0,0,0,0
0,0,29,58,78,0,1,0,0
0,0,11,104,123,1,12,0,0
0,0,12,182,156,0,2,0,0
0,0,0,82,96,0,0,0,0
0,0,7,108,98,0,1,0,0
0,0,16,155,99,0,0,5,0
0,0,6,160,83,0,0,12,0
0,0,0,55,109,0,10,24,0
183,40,0,0,0,0,0,0,0
183,35,0,0,0,0,0,0,0
170,45,0,0,0,0,0,0,0
1,1,0,0,0,0,0,248,0
0,10,0,0,0,0,0,306,0
1,0,0,0,0,0,0,171,18
4,0,0,0,0,0,0,259,40
8,5,0,0,0,0,0,243,90
8,0,0,0,0,0,171,0,52
0,4,0,0,0,0,176,0,30
0,7,0,0,0,0,222,0,63
0,0,0,0,0,0,84,193,0
0,0,0,0,0,0,36,166,0
0,0,0,0,0,0,83,127,0
0,5,0,0,0,0,146,96,94
0,2,0,0,0,0,109,134,8
0,0,0,0,0,0,76,78,64
67,19,0,0,0,116,0,0,0
34,0,0,0,0,212,0,0,0
53,46,0,0,0,109,0,0,0
0,16,0,0,0,7,0,0,191
24,16,0,0,0,19,0,0,210
6,6,0,0,0,39,0,0,282
0,1,0,0,0,0,0,72,102
0,0,0,0,0,0,0,304,24
0,0,0,0,0,1,0,134,16
0,3,0,0,0,0,227,0,38
4,0,0,0,0,10,107,0,104
0,0,0,0,0,0,47,150,24
0,1,0,0,0,0,77,118,6
0,0,0,0,0,0,173,106,58
3,0,0,0,194,0,0,51,0
0,0,0,0,104,0,95,0,0
0,4,0,0,241,0,9,0,0
0,0,0,0,195,0,78,0,0
0,0,0,0,200,0,9,37,0
0,2,0,0,256,0,8,22,0
11,6,0,0,205,35,0,0,0
0,0,0,0,253,2,0,0,0
0,0,0,0,259,7,0,0,0
1,0,0,0,178,0,95,0,0
2,0,0,0,243,0,110,0,0
0,0,0,0,219,0,12,0,0
0,0,0,0,151,4,55,0,37
2,0,0,0,247,0,21,0,14
0,0,0,0,267,0,10,0,22
0,0,0,185,0,0,0,4,5
0,0,0,183,0,0,0,16,1
0,0,0,289,0,0,3,0,0
0,0,0,153,0,1,0,0,1
0,0,0,151,0,0,0,0,2
0,0,0,206,0,0,0,0,2
0,0,0,185,0,0,0,11,0
1,0,0,169,0,0,0,39,0
2,0,0,128,0,3,0,77,0
0,1,0,265,0,1,0,10,0
0,0,0,158,0,0,0,31,0
0,0,0,183,0,0,0,4,1
0,0,0,105,42,0,5,0,0
0,0,0,140,145,0,4,0,0
0,0,0,144,111,0,26,0,0
0,0,0,134,52,0,0,0,0
0,0,0,167,80,0,0,0,0
0,0,0,130,121,0,23,0,1
0,0,0,105,64,0,0,13,0
0,1,0,197,71,0,5,6,0
0,0,0,168,135,0,0,44,0
0,0,0,168,59,0,0,0,0
0,0,0,157,191,0,0,11,13
0,0,0,161,66,0,0,1,0
0,0,0,158,105,0,0,0,0
0,0,0,148,51,0,0,0,0
0,0,0,187,71,0,0,0,0
0,1,0,128,64,0,0,32,0
0,0,0,147,158,0,0,1,0
0,0,0,123,72,2,0,46,0
0,0,0,109,80,0,0,4,1
0,0,0,75,76,0,0,15,7
0,0,0,166,126,0,0,1,0
0,0,0,129,156,0,3,0,0
0,0,0,151,60,0,0,0,0
0,0,0,165,138,0,14,0,0
2,1,293,0,0,0,0,0,0
26,15,234,0,0,0,0,0,0
0,0,258,0,0,0,0,0,0
0,0,278,0,0,0,0,0,12
0,0,225,0,0,0,0,0,27
0,1,159,0,0,0,0,0,42
0,0,87,0,0,0,52,80,28
0,0,271,0,0,0,10,45,0
0,0,241,0,0,0,34,36,1
0,0,241,0,0,1,0,0,0
13,0,171,0,0,27,0,0,0
0,0,230,0,0,51,0,0,0
0,0,215,0,0,2,0,0,25
0,0,201,0,0,0,0,0,92
5,5,282,0,0,0,0,0,18
0,0,184,0,0,7,0,108,0
0,0,116,0,0,0,0,166,0
0,0,175,0,0,0,0,75,0
0,0,186,0,0,3,146,0,3
0,0,164,0,0,0,151,0,5
0,0,238,0,0,0,33,0,9
0,0,165,0,0,0,41,45,27
0,0,94,0,0,0,265,33,2
0,0,167,0,0,0,11,49,9
0,2,80,0,238,0,0,0,0
0,0,124,0,225,0,0,0,0
0,0,102,0,128,0,0,0,4
0,1,23,0,201,0,0,0,32
2,0,26,0,198,0,0,0,27
0,0,35,0,194,0,0,30,0
0,0,47,0,210,0,0,45,2
0,0,4,0,245,0,61,0,4
0,5,44,0,144,0,8,0,14
0,0,26,0,122,0,49,0,33
0,2,46,0,267,0,12,33,0
0,0,37,0,213,0,35,28,0
0,0,18,0,177,0,4,31,0
0,0,38,0,227,20,0,0,0
0,0,72,0,238,0,0,0,0
0,0,32,0,269,0,0,0,0
0,0,111,0,85,0,0,62,0
0,0,12,0,180,0,0,75,0
0,0,63,0,205,0,0,17,0
0,0,28,0,166,0,0,17,2
0,0,71,0,189,0,0,24,13
0,0,40,0,149,0,0,31,61
0,0,32,0,214,0,34,0,0
0,0,44,0,148,0,26,0,0
0,3,66,0,153,0,16,0,0
0,0,44,0,192,0,4,4,0
0,0,15,0,223,0,1,24,0
0,0,54,0,136,0,32,7,0
0,0,112,183,0,0,0,0,0
0,0,55,152,0,0,0,0,0
0,0,20,155,0,0,0,0,0
0,0,32,215,0,0,0,37,0
0,0,5,159,0,0,0,2,0
0,0,39,291,0,0,0,16,0
0,0,30,209,0,0,2,0,0
0,0,1,180,0,0,4,0,0
0,0,53,265,0,0,1,0,0
0,0,16,268,0,0,21,25,0
0,0,3,227,0,0,5,2,0
0,0,7,162,0,0,0,1,0
0,0,12,149,0,0,3,2,0
0,1,42,212,0,0,0,15,0
0,0,20,160,0,0,0,7,0
0,0,53,191,0,0,0,0,11
0,0,50,225,0,0,0,0,0
0,4,8,167,0,0,0,0,23
0,0,15,183,0,0,0,11,0
0,1,51,177,0,0,0,25,0
0,0,4,199,0,0,0,1,0
0,0,34,201,0,0,0,4,0
0,0,33,204,0,0,0,16,2
0,0,47,184,0,0,0,9,0
0,0,56,162,0,0,4,0,0
0,0,0,248,0,0,12,0,0
0,0,3,277,0,1,6,0,3
0,0,15,134,85,0,3,0,0
0,0,0,79,125,0,32,0,0
0,0,25,179,133,0,1,0,0
0,0,18,78,136,0,2,0,0
0,0,1,128,108,0,20,0,2
0,0,4,124,142,0,0,0,0
0,0,2,141,114,0,0,0,11
0,0,13,117,85,0,0,0,3
0,0,15,103,125,0,0,0,11
0,0,6,185,67,0,0,1,0
0,0,11,119,139,0,0,19,0
0,0,24,99,104,0,0,1,0
0,0,16,162,114,0,9,0,0
0,0,8,166,142,0,0,0,0
0,0,1,160,66,0,13,0,0
0,0,18,84,98,0,0,0,0
0,0,31,115,102,0,0,0,4
0,0,13,142,130,0,1,0,0
0,0,2,149,184,0,0,26,0
0,0,28,138,93,0,1,3,0
0,0,4,141,32,0,0,11,0
0,0,7,99,144,0,1,1,0
0,0,4,154,121,0,0,17,1
0,0,14,126,123,0,0,0,1
