"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,256.375,0
0,0,0,0,0,0,0,256.375,0
0,0,0,0,0,0,0,256.375,0
0,0,0,0,0,0,177.875,124.625,75.625
0,0,0,0,0,0,177.875,124.625,75.625
0,0,0,0,0,0,177.875,124.625,75.625
0,0,0,0,0,75.625,0,0,256.375
0,0,0,0,0,75.625,0,0,256.375
0,0,0,0,0,0,0,177.875,38
0,0,0,0,0,0,0,177.875,38
0,0,0,0,0,0,0,177.875,38
0,0,0,0,0,0,124.625,124.625,0
0,0,0,0,0,0,124.625,124.625,0
0,0,0,0,0,0,124.625,124.625,0
0,0,0,0,256.375,0,0,0,0
0,0,0,0,256.375,0,0,0,0
0,0,0,0,256.375,0,0,0,0
0,0,0,0,256.375,0,0,38,0
0,0,0,0,256.375,0,0,38,0
0,0,0,0,124.625,0,0,38,6.5
0,0,0,0,124.625,0,0,38,6.5
0,0,0,0,124.625,0,0,38,6.5
0,0,0,0,256.375,0,75.625,0,0
0,0,0,0,256.375,0,75.625,0,0
0,0,0,0,256.375,0,75.625,0,0
0,0,0,0,124.625,0,0,38,17
0,0,0,0,124.625,0,0,38,17
0,0,0,0,124.625,0,0,38,17
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,6.5,0
0,0,0,256.375,0,0,0,6.5,0
0,0,0,256.375,0,0,0,6.5,0
0,0,0,256.375,0,0,6.5,0,0
0,0,0,256.375,0,0,6.5,0,0
0,0,0,256.375,0,0,6.5,0,0
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,38,0
0,0,0,177.875,0,17,0,0,0
0,0,0,177.875,0,17,0,0,0
0,0,0,177.875,0,0,0,6.5,2
0,0,0,177.875,0,0,0,6.5,2
0,0,0,177.875,0,0,0,6.5,2
0,0,0,177.875,0,0,6.5,0,6.5
0,0,0,177.875,0,0,6.5,0,6.5
0,0,0,177.875,0,0,6.5,0,6.5
0,0,0,177.875,0,0,6.5,6.5,2
0,0,0,177.875,0,0,6.5,6.5,2
0,0,0,177.875,0,0,6.5,6.5,2
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,17,0
0,0,0,124.625,75.625,0,0,17,0
0,0,0,124.625,75.625,0,0,17,0
0,0,0,75.625,75.625,0,0,6.5,0
0,0,0,75.625,75.625,0,0,6.5,0
0,0,0,75.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,177.875,75.625,0,0,0,0
0,0,0,177.875,75.625,0,0,0,0
0,0,0,177.875,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,17,0
0,0,0,124.625,75.625,0,0,17,0
0,0,0,124.625,75.625,0,0,17,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,256.375,0,0,0,0,0,0
0,0,256.375,0,0,0,0,0,0
0,0,256.375,0,0,0,0,0,124.625
0,0,256.375,0,0,0,0,0,124.625
0,0,256.375,0,0,0,0,0,124.625
0,0,256.375,0,0,0,0,0,0
0,0,256.375,0,0,0,0,0,0
0,0,256.375,0,0,0,0,0,0
0,0,177.875,0,0,0,0,75.625,0
0,0,177.875,0,0,0,0,75.625,0
0,0,177.875,0,0,0,0,75.625,0
0,0,177.875,0,0,0,75.625,0,0
0,0,177.875,0,0,0,75.625,0,0
0,0,177.875,0,0,0,75.625,0,0
0,0,75.625,0,256.375,0,0,0,17
0,0,75.625,0,256.375,0,0,0,17
0,0,75.625,0,256.375,0,0,0,17
0,0,38,0,177.875,0,0,38,0
0,0,38,0,177.875,0,0,38,0
0,0,38,0,177.875,0,0,38,0
0,0,75.625,0,177.875,0,6.5,0,0
0,0,75.625,0,177.875,0,6.5,0,0
0,0,75.625,0,177.875,0,6.5,0,0
0,0,38,0,256.375,0,17,38,0
0,0,38,0,256.375,0,17,38,0
0,0,38,0,256.375,0,17,38,0
0,0,75.625,0,256.375,0,0,0,0
0,0,75.625,0,256.375,0,0,0,0
0,0,75.625,0,256.375,0,0,38,0
0,0,75.625,0,256.375,0,0,38,0
0,0,75.625,0,256.375,0,0,38,0
0,0,38,0,256.375,0,0,38,0
0,0,38,0,256.375,0,0,38,0
0,0,75.625,0,124.625,0,2,0,0
0,0,75.625,0,124.625,0,2,0,0
0,0,75.625,0,124.625,0,17,38,6.5
0,0,75.625,0,124.625,0,17,38,6.5
0,0,75.625,0,124.625,0,17,38,6.5
0,0,17,256.375,0,0,0,0,0
0,0,17,256.375,0,0,0,0,0
0,0,17,256.375,0,0,0,0,0
0,0,17,256.375,0,0,0,17,0
0,0,17,256.375,0,0,0,17,0
0,0,17,256.375,0,0,0,17,0
0,0,17,256.375,0,0,0,17,0
0,0,17,256.375,0,0,0,17,0
0,0,17,256.375,0,0,0,17,0
0,0,17,256.375,0,0,0,0,0
0,0,17,256.375,0,0,0,0,0
0,0,17,256.375,0,0,0,0,0
0,0,38,177.875,0,0,6.5,0,0
0,0,38,177.875,0,0,6.5,0,0
0,0,38,177.875,0,0,6.5,0,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,0,17,0
0,0,17,177.875,0,0,0,17,0
0,0,17,177.875,0,0,0,17,0
0,0,17,177.875,0,0,0,17,0
0,0,17,177.875,0,0,0,17,0
0,0,17,177.875,0,0,0,17,0
0,0,17,177.875,0,0,0,17,0
0,0,38,177.875,0,0,0,0,0
0,0,38,177.875,0,0,0,0,0
0,0,38,177.875,0,0,0,0,0
0,0,38,177.875,0,0,0,17,0
0,0,38,177.875,0,0,0,17,0
0,0,38,177.875,0,0,0,17,0
0,0,38,177.875,0,0,0,17,0
0,0,38,177.875,0,0,0,17,0
0,0,38,177.875,0,0,0,17,0
0,0,2,124.625,177.875,0,0,0,0
0,0,2,124.625,177.875,0,0,0,0
0,0,2,124.625,177.875,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,6.5,256.375,75.625,0,0,0,0
0,0,6.5,256.375,75.625,0,0,0,0
0,0,6.5,256.375,75.625,0,0,0,0
0,0,6.5,75.625,75.625,0,0,6.5,0
0,0,6.5,75.625,75.625,0,0,6.5,0
0,0,6.5,75.625,75.625,0,0,6.5,0
0,0,6.5,124.625,177.875,0,0,0,0
0,0,6.5,124.625,177.875,0,0,0,0
0,0,6.5,124.625,177.875,0,0,0,0
0,0,0,124.625,75.625,0,6.5,0,0
0,0,0,124.625,75.625,0,6.5,0,0
0,0,0,124.625,75.625,0,6.5,0,0
0,0,6.5,124.625,38,0,0,0,2
0,0,6.5,124.625,38,0,0,0,2
0,0,6.5,124.625,38,0,0,0,2
0,0,38,75.625,75.625,0,0,0,0
0,0,38,75.625,75.625,0,0,0,0
0,0,38,75.625,75.625,0,0,0,0
0,177.875,0,0,0,0,0,0,0
0,177.875,0,0,0,0,0,0,0
0,177.875,0,0,0,0,0,0,0
0,6.5,0,0,0,0,0,0,256.375
0,6.5,0,0,0,0,0,0,256.375
0,0,0,0,0,0,0,256.375,0
0,0,0,0,0,0,0,256.375,0
0,0,0,0,0,0,0,256.375,0
0,6.5,0,0,0,0,256.375,0,0
0,6.5,0,0,0,0,177.875,0,75.625
0,6.5,0,0,0,0,177.875,0,75.625
0,6.5,0,0,0,0,177.875,0,75.625
0,38,0,0,0,256.375,0,0,0
0,38,0,0,0,256.375,0,0,0
0,38,0,0,0,256.375,0,0,0
0,0,0,0,256.375,0,0,0,0
0,0,0,0,256.375,0,0,0,0
0,0,0,0,256.375,0,0,0,38
0,0,0,0,256.375,0,0,0,38
0,0,0,0,256.375,0,0,0,38
0,0,0,0,177.875,0,0,75.625,0
0,0,0,0,177.875,0,0,75.625,0
0,0,0,0,177.875,0,0,75.625,0
0,0,0,0,256.375,0,0,75.625,6.5
0,0,0,0,256.375,0,0,75.625,6.5
0,0,0,0,256.375,0,0,75.625,6.5
0,0,0,0,256.375,0,0,0,0
0,0,0,0,256.375,0,38,0,0
0,0,0,0,256.375,0,38,0,0
0,0,0,0,256.375,0,38,0,0
0,0,0,0,177.875,0,6.5,0,17
0,0,0,0,177.875,0,6.5,0,17
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,0,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,38,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,17,0,0
0,0,0,256.375,0,0,17,0,0
0,0,0,256.375,0,0,17,0,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,0,17,0
0,0,0,256.375,0,0,0,0,2
0,0,0,256.375,0,0,0,0,2
0,0,0,256.375,0,0,0,0,2
0,0,0,256.375,0,0,0,6.5,0
0,0,0,256.375,0,0,0,6.5,0
0,0,0,256.375,0,0,0,6.5,0
0,0,0,177.875,0,0,17,0,0
0,0,0,177.875,0,0,17,0,0
0,0,0,177.875,0,0,17,0,0
0,0,0,177.875,0,0,0,6.5,0
0,0,0,177.875,0,0,0,6.5,0
0,0,0,177.875,0,0,0,6.5,0
0,0,0,75.625,124.625,0,0,0,0
0,0,0,75.625,124.625,0,0,0,0
0,0,0,75.625,124.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,0,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,0,6.5,0
0,0,0,124.625,75.625,0,17,0,0
0,0,0,124.625,75.625,0,17,0,0
0,0,0,124.625,75.625,0,17,0,0
0,0,0,124.625,75.625,0,6.5,0,2
0,0,0,124.625,75.625,0,6.5,0,2
0,0,0,124.625,75.625,0,6.5,0,2
0,0,0,75.625,75.625,0,0,6.5,0
0,0,0,75.625,75.625,0,0,6.5,0
