"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,250.8125,0
0,0,0,0,0,0,0,250.8125,0
0,0,0,0,0,0,0,250.8125,0
0,0,0,0,250.8125,0,42.5,0,19
0,0,0,0,250.8125,0,42.5,0,19
0,0,0,0,250.8125,0,42.5,0,19
0,0,0,0,250.8125,0,0,0,19
0,0,0,0,250.8125,0,0,0,19
0,0,0,0,250.8125,0,0,42.5,0
0,0,0,0,250.8125,0,0,42.5,0
0,0,0,0,124.9375,0,0,42.5,19
0,0,0,0,124.9375,0,0,42.5,19
0,0,0,0,124.9375,0,0,42.5,19
0,0,0,0,250.8125,2.5,81.4375,0,0
0,0,0,0,250.8125,2.5,81.4375,0,0
0,0,0,0,250.8125,2.5,81.4375,0,0
0,0,0,0,169.8125,0,19,81.4375,0
0,0,0,0,169.8125,0,19,81.4375,0
0,0,0,0,169.8125,0,19,81.4375,0
0,0,0,250.8125,0,0,0,0,0
0,0,0,250.8125,0,0,0,0,0
0,0,0,250.8125,0,0,0,0,0
0,0,0,250.8125,0,0,0,42.5,0
0,0,0,250.8125,0,0,0,42.5,0
0,0,0,250.8125,0,0,0,42.5,0
0,0,0,250.8125,0,2.5,0,0,0
0,0,0,250.8125,0,2.5,0,0,0
0,0,0,250.8125,0,0,7.5,0,0
0,0,0,250.8125,0,0,7.5,0,0
0,0,0,250.8125,0,0,7.5,0,0
0,0,0,169.8125,0,0,7.5,0,0
0,0,0,169.8125,0,0,7.5,0,0
0,0,0,169.8125,0,0,7.5,0,0
0,0,0,124.9375,81.4375,0,0,0,0
0,0,0,124.9375,81.4375,0,0,0,0
0,0,0,124.9375,81.4375,0,0,0,0
0,0,0,124.9375,81.4375,0,0,0,7.5
0,0,0,124.9375,81.4375,0,0,0,7.5
0,0,0,124.9375,81.4375,0,0,0,7.5
0,0,250.8125,0,0,0,42.5,0,0
0,0,250.8125,0,0,0,42.5,0,0
0,0,250.8125,0,0,0,42.5,0,0
0,0,169.8125,0,0,0,42.5,0,0
0,0,169.8125,0,0,0,42.5,0,0
0,0,169.8125,0,0,0,42.5,0,0
0,0,250.8125,0,0,0,42.5,0,19
0,0,250.8125,0,0,0,42.5,0,19
0,0,250.8125,0,0,0,42.5,0,19
0,0,42.5,0,169.8125,0,19,0,0
0,0,42.5,0,169.8125,0,19,0,0
0,0,19,250.8125,0,0,0,0,0
0,0,19,250.8125,0,0,0,0,0
0,0,19,250.8125,0,0,0,0,0
0,0,42.5,169.8125,0,0,7.5,0,0
0,0,42.5,169.8125,0,0,7.5,0,0
0,0,42.5,169.8125,0,0,7.5,0,0
0,0,2.5,169.8125,124.9375,0,0,0,0
0,0,2.5,169.8125,124.9375,0,0,0,0
0,0,2.5,169.8125,124.9375,0,0,0,0
0,0,0,124.9375,81.4375,0,0,2.5,0
0,0,0,124.9375,81.4375,0,0,2.5,0
0,0,0,124.9375,81.4375,0,0,2.5,0
0,0,0,169.8125,124.9375,0,0,0,0
0,0,0,169.8125,124.9375,0,0,0,0
0,0,0,169.8125,124.9375,0,0,0,0
0,0,2.5,124.9375,81.4375,0,7.5,0,0
0,0,2.5,124.9375,81.4375,0,7.5,0,0
0,0,2.5,124.9375,81.4375,0,7.5,0,0
0,7.5,0,0,0,0,250.8125,0,81.4375
0,7.5,0,0,0,0,250.8125,0,81.4375
0,7.5,0,0,0,0,250.8125,0,81.4375
0,2.5,0,0,0,0,124.9375,124.9375,0
0,2.5,0,0,0,0,124.9375,124.9375,0
0,2.5,0,0,0,0,124.9375,124.9375,0
0,0,0,0,250.8125,0,42.5,0,0
0,0,0,0,250.8125,0,42.5,0,0
0,0,0,0,250.8125,0,19,42.5,0
0,0,0,0,250.8125,0,19,42.5,0
0,0,0,0,250.8125,0,19,42.5,0
0,0,0,0,250.8125,0,19,81.4375,0
0,0,0,0,250.8125,0,19,81.4375,0
0,0,0,0,250.8125,0,19,81.4375,0
0,0,0,250.8125,0,0,0,0,0
0,0,0,250.8125,0,0,0,0,0
0,0,0,250.8125,0,0,0,0,0
0,0,0,250.8125,0,0,2.5,19,0
0,0,0,250.8125,0,0,2.5,19,0
0,0,0,250.8125,0,0,2.5,19,0
0,0,0,250.8125,0,0,0,19,0
0,0,0,250.8125,0,0,0,19,0
0,0,0,250.8125,0,0,0,19,0
0,0,0,124.9375,42.5,0,0,7.5,0
0,0,0,124.9375,42.5,0,0,7.5,0
0,0,0,124.9375,42.5,0,0,7.5,0
0,0,0,124.9375,81.4375,0,0,7.5,0
0,0,0,124.9375,81.4375,0,0,7.5,0
0,0,0,124.9375,81.4375,0,0,7.5,0
0,0,0,250.8125,81.4375,0,0,0,7.5
0,0,0,250.8125,81.4375,0,0,0,7.5
0,0,0,250.8125,81.4375,0,0,0,7.5
0,0,0,169.8125,81.4375,0,0,7.5,0
0,0,0,169.8125,81.4375,0,0,7.5,0
0,0,0,169.8125,81.4375,0,0,7.5,0
0,0,250.8125,0,0,0,0,0,0
0,0,250.8125,0,0,0,0,0,0
0,0,250.8125,0,0,0,0,0,0
0,0,250.8125,0,0,0,124.9375,0,0
0,0,250.8125,0,0,0,124.9375,0,0
0,0,250.8125,0,0,0,124.9375,0,0
0,0,169.8125,0,0,0,19,42.5,7.5
0,0,169.8125,0,0,0,19,42.5,7.5
0,0,169.8125,0,0,0,19,42.5,7.5
0,0,250.8125,0,0,0,0,0,0
0,0,250.8125,0,0,0,0,0,0
0,0,250.8125,0,0,0,0,0,0
0,0,81.4375,0,250.8125,0,0,0,0
0,0,81.4375,0,250.8125,0,0,0,0
0,0,81.4375,0,250.8125,0,0,0,0
0,0,42.5,0,250.8125,0,7.5,42.5,7.5
0,0,42.5,0,250.8125,0,7.5,42.5,7.5
0,0,42.5,0,250.8125,0,7.5,42.5,7.5
0,0,19,250.8125,0,0,0,7.5,0
0,0,19,250.8125,0,0,0,7.5,0
0,0,19,250.8125,0,0,0,7.5,0
0,0,19,169.8125,0,0,7.5,0,0
0,0,19,169.8125,0,0,7.5,0,0
0,0,19,169.8125,0,0,7.5,0,0
0,0,42.5,250.8125,0,0,0,0,0
0,0,42.5,250.8125,0,0,0,0,0
0,0,42.5,250.8125,0,0,0,0,0
0,0,42.5,250.8125,0,0,0,0,0
0,0,42.5,250.8125,0,0,0,0,0
0,0,42.5,250.8125,0,0,0,0,0
0,0,42.5,124.9375,81.4375,0,0,0,0
0,0,42.5,124.9375,81.4375,0,0,0,0
0,0,42.5,124.9375,81.4375,0,0,0,0
0,0,7.5,124.9375,81.4375,0,0,2.5,0
0,0,7.5,124.9375,81.4375,0,0,2.5,0
0,0,7.5,124.9375,81.4375,0,0,2.5,0
0,0,0,81.4375,124.9375,0,0,0,0
0,0,0,81.4375,124.9375,0,0,0,0
0,0,0,81.4375,124.9375,0,0,0,0
0,0,0,169.8125,81.4375,0,0,19,0
0,0,0,169.8125,81.4375,0,0,19,0
0,0,0,169.8125,81.4375,0,0,19,0
0,0,0,0,0,0,250.8125,0,124.9375
0,0,0,0,0,0,250.8125,0,124.9375
0,0,0,0,0,0,250.8125,0,124.9375
0,0,0,0,0,0,81.4375,124.9375,19
0,0,0,0,0,0,81.4375,124.9375,19
0,0,0,0,0,0,81.4375,124.9375,19
0,0,0,0,0,0,0,250.8125,42.5
0,0,0,0,0,0,0,250.8125,42.5
0,0,0,0,0,0,0,250.8125,42.5
0,0,0,0,0,0,124.9375,81.4375,0
0,0,0,0,0,0,124.9375,81.4375,0
0,0,0,0,0,0,124.9375,81.4375,0
0,0,0,0,250.8125,19,0,0,0
0,0,0,0,250.8125,19,0,0,0
0,0,0,124.9375,81.4375,0,0,0,7.5
0,0,0,124.9375,81.4375,0,0,0,7.5
0,0,0,124.9375,81.4375,0,0,0,7.5
0,0,0,81.4375,81.4375,0,0,42.5,0
0,0,0,81.4375,81.4375,0,0,42.5,0
0,0,0,81.4375,81.4375,0,0,42.5,0
0,0,0,124.9375,42.5,0,0,7.5,0
0,0,0,124.9375,42.5,0,0,7.5,0
0,0,0,124.9375,42.5,0,0,7.5,0
0,0,250.8125,0,0,0,0,0,7.5
0,0,250.8125,0,0,0,0,0,7.5
0,0,250.8125,0,0,0,0,0,7.5
0,0,169.8125,0,0,0,0,19,0
0,0,169.8125,0,0,0,0,19,0
0,0,169.8125,0,0,0,0,19,0
0,0,250.8125,0,0,0,0,42.5,0
0,0,250.8125,0,0,0,0,42.5,0
0,0,250.8125,0,0,0,0,42.5,0
0,0,19,0,169.8125,0,7.5,42.5,0
0,0,19,0,169.8125,0,7.5,42.5,0
0,0,19,0,169.8125,0,7.5,42.5,0
0,0,42.5,0,169.8125,0,0,0,0
0,0,42.5,0,169.8125,0,0,0,0
0,0,42.5,0,169.8125,0,0,0,0
0,0,19,0,250.8125,0,0,42.5,0
0,0,19,0,250.8125,0,0,42.5,0
0,0,19,0,250.8125,0,0,42.5,0
0,0,19,0,250.8125,0,0,42.5,2.5
0,0,19,0,250.8125,0,0,42.5,2.5
0,0,19,0,250.8125,0,0,42.5,2.5
0,0,42.5,0,169.8125,0,7.5,42.5,0
0,0,42.5,0,169.8125,0,7.5,42.5,0
0,0,42.5,0,169.8125,0,7.5,42.5,0
0,0,19,124.9375,81.4375,0,0,7.5,0
0,0,19,124.9375,81.4375,0,0,7.5,0
0,0,19,124.9375,81.4375,0,0,7.5,0
0,0,7.5,124.9375,124.9375,0,0,2.5,0
0,0,7.5,124.9375,124.9375,0,0,2.5,0
0,0,7.5,124.9375,124.9375,0,0,2.5,0
0,0,7.5,124.9375,81.4375,0,0,0,0
0,0,7.5,124.9375,81.4375,0,0,0,0
0,0,7.5,124.9375,81.4375,0,0,0,0
0,0,7.5,124.9375,124.9375,0,0,0,0
0,0,7.5,124.9375,124.9375,0,0,0,0
0,0,7.5,124.9375,124.9375,0,0,0,0
0,0,19,169.8125,81.4375,0,0,2.5,0
0,0,19,169.8125,81.4375,0,0,2.5,0
0,0,19,169.8125,81.4375,0,0,2.5,0
0,0,0,0,0,0,169.8125,0,42.5
0,0,0,0,0,0,169.8125,0,42.5
0,0,0,0,0,0,169.8125,0,42.5
0,0,0,0,0,0,81.4375,81.4375,81.4375
0,0,0,0,0,0,81.4375,81.4375,81.4375
0,0,0,0,0,0,81.4375,81.4375,81.4375
0,0,0,0,0,0,0,250.8125,0
0,0,0,0,0,0,0,250.8125,0
0,0,0,0,0,0,0,250.8125,0
0,0,0,0,0,0,169.8125,124.9375,7.5
0,0,0,0,0,0,169.8125,124.9375,7.5
0,0,0,0,0,0,169.8125,124.9375,7.5
0,0,0,0,250.8125,0,0,0,19
0,0,0,0,250.8125,0,0,0,19
0,0,0,0,250.8125,0,0,0,19
0,0,0,169.8125,0,0,0,19,0
0,0,0,169.8125,0,0,0,19,0
0,0,0,169.8125,0,0,0,19,0
0,0,0,124.9375,124.9375,0,19,0,0
0,0,0,124.9375,124.9375,0,19,0,0
0,0,0,124.9375,124.9375,0,19,0,0
0,0,0,124.9375,124.9375,0,0,0,0
0,0,0,124.9375,124.9375,0,0,0,0
0,0,0,124.9375,124.9375,0,0,0,0
0,0,250.8125,0,0,0,0,124.9375,7.5
0,0,250.8125,0,0,0,0,124.9375,7.5
0,0,250.8125,0,0,0,0,124.9375,7.5
0,0,250.8125,0,0,0,0,0,0
