"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.0538056591357756,0,0,0,0,0,0,0,0,0,0,0
0.063973893428224,0,0.012262888626525,0,0,0,0,0,0,0,0,0
0,0,0.00825336971829101,0.0145526327531943,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0698928941338876,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0538056591357756,0,0,0
0,0,0.063973893428224,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0693193876004246,0,0.0538056591357756,0,0
0,0.0698928941338876,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0538056591357756,0,0,0,0,0,0.0538056591357756,0
0,0,0,0,0,0,0,0,0,0,0.063973893428224,0
