"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0,0,0,0.0991915534574175,0,0,0,0,0,0,0,0
0.0399979535491921,0,0,0.0399979535491921,0,0,0,0,0,0,0,0
0,0.0167334665672813,0.0612142163811826,0.0697758482608172,0,0,0,0,0,0,0,0
0,0,0,0,0.0316589187878051,0,0,0,0,0,0,0
0,0.0991915534574175,0,0,0.0991915534574175,0,0,0,0,0,0,0
0.0530020786420709,0,0,0.0530020786420709,0.0399979535491921,0,0,0,0,0,0,0
0,0,0.0167334665672813,0.0612142163811826,0.0697758482608172,0,0,0,0,0,0,0
0,0,0,0,0,0.0316589187878051,0,0,0,0,0,0
0,0,0.0991915534574175,0,0.11295065070883,0,0.0281977642394683,0,0,0,0,0
0,0.0530020786420709,0,0,0,0.0399979535491921,0.00766436133174894,0,0,0,0,0
0,0,0,0.0167334665672813,0,0.0697758482608172,0.0167334665672813,0,0,0,0,0
0,0,0,0,0.0350010027330573,0.149967678897448,0.0316589187878051,0,0,0,0,0
0,0,0,0,0,0,0,0.0281977642394683,0,0,0,0
0,0,0.0530020786420709,0,0,0,0,0.00766436133174894,0,0,0,0
0.0697758482608172,0,0.0612142163811826,0,0,0,0,0,0,0.0697758482608172,0,0
0,0,0,0.149967678897448,0,0,0.149967678897448,0,0,0.149967678897448,0,0
0,0,0,0,0,0.0281977642394683,0,0.0991915534574175,0,0.11295065070883,0,0
0,0.0399979535491921,0,0.0530020786420709,0,0,0,0,0,0,0.0399979535491921,0
0.0612142163811826,0,0,0,0.0697758482608172,0,0,0,0,0,0.0697758482608172,0
0.0350010027330573,0,0,0,0,0.0316589187878051,0,0,0,0,0.149967678897448,0
0.0281977642394683,0,0,0,0,0,0,0.11295065070883,0,0,0.11295065070883,0
0,0.0530020786420709,0,0,0,0,0,0.0530020786420709,0,0,0.0530020786420709,0
0,0,0,0,0,0,0,0.0612142163811826,0.0697758482608172,0,0.0612142163811826,0
0.0316589187878051,0,0,0,0,0,0,0,0,0.0316589187878051,0.0350010027330573,0
0,0,0,0,0,0.11295065070883,0,0,0,0.0991915534574175,0.0281977642394683,0
0,0,0,0,0,0,0,0,0,0,0,0.0530020786420709
0.0697758482608172,0,0,0,0,0,0,0,0,0,0,0.0612142163811826
0.149967678897448,0,0,0.149967678897448,0,0,0,0,0,0,0,0.0350010027330573
0,0,0,0,0,0.0281977642394683,0,0,0,0,0,0.0281977642394683
0.0530020786420709,0,0,0,0,0,0.0530020786420709,0,0,0,0,0.00766436133174894
0,0,0.0167334665672813,0,0,0,0,0,0.0167334665672813,0,0,0.0167334665672813
0,0,0,0,0,0.0316589187878051,0,0,0.0316589187878051,0,0,0.0316589187878051
