"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0,0,0.105391469952865,0,0,0,0,0,0,0,0,0
0,0.0114964584516547,0.0505410370839101,0,0,0,0,0,0,0,0,0
0,0,0,0.125169730598515,0,0,0,0,0,0,0,0
0,0,0.0319564603045911,0,0.0439227929840472,0,0,0,0,0,0,0
0.105391469952865,0,0,0,0,0.0587264818133486,0,0,0,0,0,0
0.0505410370839101,0,0,0.0505410370839101,0,0.0114964584516547,0,0,0,0,0,0
0,0.125169730598515,0,0,0.125169730598515,0.0164093230347384,0,0,0,0,0,0
0,0,0,0.0319564603045911,0.117031009393746,0.0439227929840472,0,0,0,0,0,0
0,0,0,0,0,0,0.0587264818133486,0,0,0,0,0
0,0,0,0,0,0,0,0.0505410370839101,0,0,0,0
0,0,0,0,0.0562834911182189,0,0,0.0562834911182189,0,0,0,0
0,0,0,0.0439227929840472,0.0319564603045911,0,0,0.0319564603045911,0,0,0,0
0,0,0.105391469952865,0,0,0.105391469952865,0,0.0587264818133486,0,0,0,0
0,0,0,0.0422813673996388,0,0,0.0422813673996388,0.0114964584516547,0,0,0,0
0,0.0164093230347384,0,0,0.0164093230347384,0,0,0,0.0562834911182189,0,0,0
0.117031009393746,0,0,0,0,0.0319564603045911,0,0,0.0319564603045911,0,0,0
0,0.0586957022260929,0,0,0,0.0587264818133486,0,0,0.0587264818133486,0,0,0
0,0,0.0114964584516547,0,0,0,0.0505410370839101,0,0.0114964584516547,0,0,0
0,0.125169730598515,0,0,0.125169730598515,0,0,0,0,0.0562834911182189,0,0
0,0,0,0,0,0.0439227929840472,0.0319564603045911,0,0,0.0319564603045911,0,0
0,0,0.0586957022260929,0,0,0,0,0.105391469952865,0,0.0587264818133486,0,0
0,0,0,0,0,0.0422813673996388,0,0.0505410370839101,0,0.0114964584516547,0,0
0,0,0,0,0,0,0,0,0,0,0.0562834911182189,0
0.0439227929840472,0,0,0,0,0,0,0.0319564603045911,0,0,0.0319564603045911,0
0,0,0,0,0,0,0,0,0,0.0586957022260929,0.0587264818133486,0
0,0,0,0.0422813673996388,0,0,0,0,0,0,0,0.0505410370839101
0.125169730598515,0,0,0,0.0164093230347384,0,0,0,0,0,0,0.0562834911182189
0,0,0,0,0,0.0319564603045911,0,0,0,0,0,0.0319564603045911
0,0,0.0587264818133486,0,0,0.0587264818133486,0,0,0,0,0,0.0587264818133486
0,0,0,0.0505410370839101,0,0,0.0505410370839101,0,0,0,0,0.0114964584516547
0,0,0,0,0,0,0,0.125169730598515,0.0164093230347384,0,0,0.0164093230347384
0,0,0,0,0,0.0439227929840472,0,0,0,0,0.117031009393746,0.0439227929840472
