"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.063126187322892,0,0,0,0,0,0,0,0,0,0,0
0.0572276101072189,0,0,0,0.0185100435175948,0,0,0,0,0,0,0
0,0,0,0,0.0704795059724209,0.19701198353272,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0704795059724209,0.19701198353272,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0572276101072189,0,0,0
0,0,0,0,0,0,0,0,0.175554834409259,0,0,0
0,0,0,0,0,0,0,0,0,0.0572276101072189,0,0
0,0,0.19701198353272,0,0,0,0,0,0,0.175554834409259,0,0
0,0,0.0185100435175948,0,0,0,0,0,0,0,0.0572276101072189,0
