"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0,0,0,0.540422489940795,0,0.178421678657302,0.408157597982165,0,0,0,0,0
0,0,0,0.395347314264811,0.357604326804939,0,0,0.15486431630876,0,0,0,0
0.269028295678877,0,0,0,0,0,0.281188172153536,0,0,0,0,0
0,0,0,0,0.687691655247154,0,0,0,0,0.122628886265248,0,0
0,0,0.436699772348907,0,0,0,0.319582713105312,0,0,0,0,0
0,0,0,0,0,0.1449185396174,0,0,0,0,0,0.225629969044124
0,0,0,0.599505650674254,0,0,0.372569325919157,0,0,0,0,3.88578058618805e-16
0,0,0,0,0.576394059436407,0,0,0,0,0,0,0.382017050024137
0,0,0,0,0.576394059436309,0,0,0,0,0,0,0.382017050024127
0.398310815222535,0,0,0,0,0,0,0,0,0,0.122625404473221,0
