"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.0816111238852176,0.11193996064059,0,0,0,0,0,0,0,0,0,0
0.0805006251739948,0.0428222919835451,0,0.0805006251739948,0,0,0,0,0,0,0,0
0.108630608379303,0,0.00725180830480378,0.108630608379303,0,0,0,0,0,0,0,0
0,0.0200328556286565,0,0,0.0200328556286565,0,0,0,0,0,0,0
0,0,0.0816111238852176,0,0.0696984917665404,0,0,0,0,0,0,0
0.0428222919835451,0,0.0805006251739948,0,0.0123609243338495,0,0,0,0,0,0,0
0,0.00725180830480378,0.108630608379303,0,0.00725180830480378,0,0,0,0,0,0,0
0,0,0,0.0200328556286565,0,0.11717263232149,0,0,0,0,0,0
0,0.0816111238852176,0,0.0696984917665404,0,0.11193996064059,0,0,0,0,0,0
0,0,0.0428222919835451,0.0123609243338495,0,0.0428222919835451,0,0,0,0,0,0
0,0,0,0,0.108630608379303,0.0693791050824279,0,0,0,0,0,0
0,0,0.0200328556286565,0,0.11717263232149,0.0200328556286565,0,0,0,0,0,0
0,0,0,0.0816111238852176,0.11193996064059,0.0696984917665404,0,0,0,0,0,0
0,0.0428222919835451,0,0,0,0,0.0805006251739948,0,0,0,0,0
0.108630608379303,0,0.00725180830480378,0,0,0,0.108630608379303,0,0,0,0,0
0,0.0200328556286565,0.0543319988710844,0,0,0,0.11717263232149,0,0,0,0,0
0,0.0696984917665404,0,0.11193996064059,0,0,0.11193996064059,0,0,0,0,0
0,0.0123609243338495,0,0,0,0.0805006251739948,0.0428222919835451,0,0,0,0,0
0,0,0,0,0.00725180830480378,0.108630608379303,0.0693791050824279,0,0,0,0,0
0,0.0543319988710844,0,0,0,0,0,0.0543319988710844,0,0,0,0
0,0,0,0.0696984917665404,0,0,0,0.0816111238852176,0,0,0,0
0.0123609243338495,0,0,0.0123609243338495,0,0,0,0.0805006251739948,0,0,0,0
0,0,0.0693791050824279,0.00725180830480378,0,0,0,0.108630608379303,0,0,0,0
0,0,0,0,0.11717263232149,0,0,0.11717263232149,0,0,0,0
0.0816111238852176,0,0,0,0.11193996064059,0,0,0.11193996064059,0,0,0,0
0,0,0,0,0,0.0123609243338495,0,0.0428222919835451,0,0,0,0
0,0,0.00725180830480378,0,0,0.00725180830480378,0,0.0693791050824279,0,0,0,0
0,0,0,0.11717263232149,0,0.0543319988710844,0,0.0200328556286565,0,0,0,0
0,0,0,0,0,0,0.11193996064059,0.0696984917665404,0,0,0,0
0.0428222919835451,0,0,0,0,0,0.0428222919835451,0.0123609243338495,0,0,0,0
0,0.00725180830480378,0,0,0,0,0.0693791050824279,0.00725180830480378,0,0,0,0
0,0,0.11717263232149,0,0,0,0.0200328556286565,0.0543319988710844,0,0,0,0
0,0,0,0,0.0816111238852176,0,0.0696984917665404,0.0816111238852176,0,0,0,0
0.0123609243338495,0.0805006251739948,0,0,0,0,0,0,0.0428222919835451,0,0,0
0,0,0.0693791050824279,0,0,0,0,0,0.0693791050824279,0,0,0
0.0543319988710844,0,0,0.0543319988710844,0,0,0,0,0.0200328556286565,0,0,0
0,0,0,0.0816111238852176,0.11193996064059,0,0,0,0.0696984917665404,0,0,0
0,0,0,0,0,0.0123609243338495,0,0,0.0123609243338495,0,0,0
0.108630608379303,0,0,0,0,0.00725180830480378,0,0,0.00725180830480378,0,0,0
0,0,0,0,0.0200328556286565,0.0543319988710844,0,0,0.0543319988710844,0,0,0
0.11193996064059,0,0,0,0,0,0,0.0696984917665404,0.0816111238852176,0,0,0
0,0,0,0,0.0123609243338495,0,0,0.0123609243338495,0.0805006251739948,0,0,0
0.0693791050824279,0,0,0,0,0,0,0,0,0.0693791050824279,0,0
0,0.0543319988710844,0.11717263232149,0,0,0,0,0,0,0.0200328556286565,0,0
0,0.0816111238852176,0,0.0696984917665404,0,0,0,0,0,0.0696984917665404,0,0
0,0,0,0,0.0805006251739948,0,0,0,0,0.0123609243338495,0,0
0,0.108630608379303,0,0,0.108630608379303,0,0,0,0,0.00725180830480378,0,0
0.0543319988710844,0,0,0,0,0.0200328556286565,0,0,0,0.0543319988710844,0,0
0,0,0.0696984917665404,0,0,0.0696984917665404,0,0,0,0.0816111238852176,0,0
0,0,0,0,0.0428222919835451,0.0123609243338495,0,0,0,0.0805006251739948,0,0
0,0,0,0,0,0,0.108630608379303,0,0,0.108630608379303,0,0
0,0,0,0,0,0,0,0.0200328556286565,0,0.11717263232149,0,0
0,0,0.0816111238852176,0,0,0,0,0.0696984917665404,0,0.11193996064059,0,0
0,0,0,0,0.0123609243338495,0,0,0,0.0805006251739948,0.0428222919835451,0,0
0,0,0,0,0,0.108630608379303,0,0,0.108630608379303,0.0693791050824279,0,0
0,0,0,0,0,0,0.0200328556286565,0,0.11717263232149,0.0200328556286565,0,0
0,0,0,0,0,0,0,0.0816111238852176,0.11193996064059,0.0696984917665404,0,0
0,0.0805006251739948,0,0,0,0,0,0,0,0,0.0805006251739948,0
0.00725180830480378,0,0.0693791050824279,0,0,0,0,0,0,0,0.108630608379303,0
0,0,0.0200328556286565,0.0543319988710844,0,0,0,0,0,0,0.11717263232149,0
0,0,0.0696984917665404,0,0.11193996064059,0,0,0,0,0,0.11193996064059,0
0,0,0,0,0,0.0123609243338495,0,0,0,0,0.0428222919835451,0
0,0.0693791050824279,0,0,0,0.00725180830480378,0,0,0,0,0.0693791050824279,0
0,0.0200328556286565,0,0,0,0,0.11717263232149,0,0,0,0.0200328556286565,0
0,0,0,0.11193996064059,0,0,0.11193996064059,0,0,0,0.0696984917665404,0
0,0,0,0,0,0.0805006251739948,0.0428222919835451,0,0,0,0.0123609243338495,0
0.0693791050824279,0,0,0,0,0,0,0.00725180830480378,0,0,0.00725180830480378,0
0,0.0543319988710844,0,0,0,0,0,0.0543319988710844,0,0,0.0543319988710844,0
0,0,0,0,0,0,0.0696984917665404,0.0816111238852176,0,0,0.0816111238852176,0
0,0,0,0,0,0,0,0,0.0428222919835451,0,0.0805006251739948,0
0.00725180830480378,0,0,0,0,0,0,0,0.0693791050824279,0,0.108630608379303,0
0,0,0,0,0.11717263232149,0,0,0,0.0200328556286565,0,0.11717263232149,0
0,0,0,0,0,0,0.0816111238852176,0,0.0696984917665404,0,0.11193996064059,0
0,0,0,0.0805006251739948,0,0,0,0,0,0.0805006251739948,0.0428222919835451,0
0,0,0,0,0.0693791050824279,0,0,0,0,0.108630608379303,0.0693791050824279,0
0,0,0,0,0,0,0.11717263232149,0,0,0.11717263232149,0.0200328556286565,0
0.11193996064059,0,0,0,0,0,0,0,0,0,0,0.0816111238852176
0.0428222919835451,0.0123609243338495,0,0,0,0,0,0,0,0,0,0.0805006251739948
0,0.00725180830480378,0.108630608379303,0,0,0,0,0,0,0,0,0.108630608379303
0.0200328556286565,0,0,0.0200328556286565,0,0,0,0,0,0,0,0.11717263232149
0.0696984917665404,0,0,0,0.0816111238852176,0,0,0,0,0,0,0.11193996064059
0,0,0.0428222919835451,0,0.0805006251739948,0,0,0,0,0,0,0.0428222919835451
0,0,0,0.00725180830480378,0.108630608379303,0,0,0,0,0,0,0.0693791050824279
0,0,0.0200328556286565,0,0,0.0200328556286565,0,0,0,0,0,0.0200328556286565
0,0,0,0.0816111238852176,0,0.0696984917665404,0,0,0,0,0,0.0696984917665404
0.0805006251739948,0,0,0,0,0,0.0805006251739948,0,0,0,0,0.0123609243338495
0,0.0693791050824279,0,0,0,0,0.108630608379303,0,0,0,0,0.00725180830480378
0,0,0.0543319988710844,0,0,0,0.11717263232149,0,0,0,0,0.0543319988710844
0,0,0,0.11193996064059,0,0,0,0.0696984917665404,0,0,0,0.0816111238852176
0,0,0,0,0,0,0,0,0.0805006251739948,0,0,0.0805006251739948
0.0693791050824279,0,0,0,0,0,0,0,0.108630608379303,0,0,0.108630608379303
0,0.0543319988710844,0,0,0,0,0,0,0.11717263232149,0,0,0.11717263232149
0,0,0,0,0,0,0,0,0,0.0696984917665404,0,0.11193996064059
0,0.0805006251739948,0,0,0,0,0,0,0,0.0123609243338495,0,0.0428222919835451
0,0,0,0.00725180830480378,0,0,0,0,0,0.00725180830480378,0,0.0693791050824279
0,0,0,0,0,0.0200328556286565,0,0,0,0.0543319988710844,0,0.0200328556286565
0,0,0,0,0,0,0,0.11193996064059,0,0.0816111238852176,0,0.0696984917665404
0,0,0,0.0805006251739948,0,0,0,0,0,0,0.0428222919835451,0.0123609243338495
0,0,0,0,0.0693791050824279,0,0,0,0,0,0.0693791050824279,0.00725180830480378
0,0,0,0,0,0,0.11717263232149,0,0,0,0.0200328556286565,0.0543319988710844
