"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.269028295678878,0,0,0,0,0,0,0,0,0,0,0
0.269028295678878,0,0.578778106578231,0,0,0,0,0,0,0,0,0
0.269028295678878,0,0.193930045364869,0.427886863399336,0,0,0,0,0,0,0,0
0.269028304960304,0,0.578778061306851,0,5.82644084090589e-08,0,0,0,0,0,0,0
0.352095290900259,0,0,0,0,0.167345307651026,0,0,0,0,0,0
0,0,0.22787373354257,0.38009315638229,0,0.297225572979522,0,0,0,0,0,0
0,0,0,0.441415898971841,0.312701987842657,0.0495535280850563,0,0,0,0,0,0
0,0,0.436699772280394,0,0,0,0.31958271320362,0,0,0,0,0
0.269028295678878,0,0,0.541478804828327,0,0,0.305612991146479,0,0,0,0,0
0,0.406871875294058,0,0,0,0.223954666305873,0.25172640549718,0,0,0,0,0
0,0,0.34692261138567,0,0,0.190747265121978,0.36581233821687,0,0,0,0,0
0,0,0,0,0.712265629350719,2.75335310107039e-14,0.322606043145427,0,0,0,0,0
0,0,0,0.535335167139231,0,0.306606495780455,0,0.185161547666532,0,0,0,0
0.64089724854845,0.387453969778066,0,0,0,0,0,0,0.489702644752281,0,0,0
0,0,0.535934623446375,0,0,0,0,0,0.663317991239179,0,0,0
0,0,0,0,0.687691655247154,0,0,0,0,0.12262888626525,0,0
0,0,0,0.599505292563138,0,0,0.372570653591765,0,0,1.79314290550681e-06,0,0
0,0.596348101569752,0,0,0,0,0,0.185161547666534,0,0.12262888626525,0,0
0.269028295678865,0,0,0.59393010305913,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.3568914195068,0,0,0,0.036882816272434,0
0.280780865692517,0,0,0,0,0,0.281812252773045,0,0,0,0.0111473973563933,0
0,0.545114510189944,0,0,0,0,0.16238771240912,0,0,0,0.0222695725988315,0
0,0,0,0.599505649300068,0,0,0.372569333925783,0,0,0,0,0
0,0,0,0.522990777950359,0,0,0,0,0,0,0,0.382017050023943
0,0,0,0.537462372517945,0,0.144918539616084,0,0,0,0,0,0.225629969045541
0,0,0,0,0,0,0.345527059470256,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0648207469802956,0,0,0.269683331515889
0,0.562402955639249,0,0,0,0,0,0,0.569259166138053,0,0,4.71844785465692e-15
0,0,0,0,0,0,0,0,0,0,0,0.382017050024129
0,0,0,0,0.576394059436309,0,0,0,0,1.80411241501588e-16,0,0.382017050024127
0,0,0,0,0,0,0.347402774709703,0,0,0.00251831995357282,0,0
0,0,0,0,0.576394059436309,0,0,0,0,0,1.23165366794353e-16,0.382017050024127
