"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0,0,0,0.663448432530669,0,0,0,0,0,0,0,0
0.269028295678878,0,0,0.593930103058899,0,0,0,0,0,0,0,0
0,0,0,0,0.693193876004238,0,0,0,0,0,0,0
0,0.308367146866059,0,0,0.452464634476243,0,0,0,0,0,0,0
0,0,0.659424285871839,0,2.99760216648792e-15,0,0,0,0,0,0,0
0.352095290900259,0,0,0,0,0.167345307651028,0,0,0,0,0,0
0,0.538479603407672,0,0,0,0.297225572979494,0,0,0,0,0,0
0,0,0,0.575199040462471,0,0.297225572979494,0,0,0,0,0,0
0,0,0,0,0.693193876004238,2.66453525910038e-15,0,0,0,0,0,0
0,0.55455272940841,0,0,0,0,0.152236279627916,0,0,0,0,0
0,0,0,0,0.712265629350718,0,0.322606043145422,0,0,0,0,0
0.269028295678878,0,0,0,0,0,0,3.12010778324989e-07,0,0,0,0
0,0.599740071035871,0,0,0,0,0,0.185161547666535,0,0,0,0
0,0,0.618601749885804,0,0,0,0,0.185161547666536,0,0,0,0
0,0,0.535934623446372,0,0,0,0,0,0.663317991239175,0,0,0
0,0,0,0,0.654784114446451,0,0,0,0.513974030419342,0,0,0
0,0,0,0,0,0,0.345527057690986,0,0.168055572396927,0,0,0
0.275453507685876,0,0,0,0,0,0,0,0,0.00436126487914282,0,0
0,0,0,0.654910096855906,0,0,0,0,0,0.12262888626525,0,0
0,0,0,0,0.687691655247149,0,0,0,0,0.122628886265252,0,0
0,0,0,0,0,0.297225572979494,0,0,0,0.122628886265249,0,0
0,0,0,0,0,0,0,0,0.157718035568962,0.122628886265236,0,0
0,0,0,0,0,0,0,0,0,0,0.21113465613562,0
0,0.63973893428224,0,0,0,0,0,0,0,0,0.0825336971829103,0
0,0,0.659424285871839,0,0,0,0,0,0,0,6.38378239159465e-16,0
0,0,0,0.663448432530669,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.1030465506962,0,0.195938714205753,0
0.269028295678878,0,0,0,0,0,0,0,0,0,0,0.15327592553345
0,0.513173850066241,0,0,0,0,0,0,0,0,0,0.382017050024128
0,0,0,0,0.576394059436304,0,0,0,0,0,0,0.382017050024127
0,0,0,0,0,0,0.345527057690989,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.9960036108132e-16,0,0.382017050024128
