"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0270710702809345,0,0,0,0,0,0,0,0,0
0.159820437135176,0,0.0420189760155572,0,0,0,0,0,0,0,0,0
0,0.0203656369231256,0.021374484507374,0,0,0,0,0,0,0,0,0
0,0,0,0.0752073499996558,0,0,0,0,0,0,0,0
0.0270710702809345,0,0,0.0270710702809345,0,0,0,0,0,0,0,0
0,0,0.00775054601515572,0.0420189760155572,0,0,0,0,0,0,0,0
0,0,0,0,0.103775505981678,0,0,0,0,0,0,0
0,0,0.0364251684357466,0,0.0752073499996558,0,0,0,0,0,0,0
0,0,0,0.0192970530064185,0.0270710702809345,0,0,0,0,0,0,0
0.00775054601515572,0,0,0,0,0.159820437135176,0,0,0,0,0,0
0,0.021374484507374,0,0,0,0.103775505981678,0,0,0,0,0,0
0,0,0.0752073499996558,0,0,0.0752073499996558,0,0,0,0,0,0
0,0,0.0270710702809345,0,0,0,0.055804181968036,0,0,0,0,0
0,0,0,0,0.00775054601515572,0,0.159820437135176,0,0,0,0,0
0,0.0203656369231256,0,0,0,0,0,0.0203656369231256,0,0,0,0
0,0,0.0224059605523577,0,0,0,0,0.0364251684357466,0,0,0,0
0,0,0,0,0,0,0,0,0.0192970530064185,0,0,0
0,0,0,0,0,0.00775054601515572,0,0,0.00775054601515572,0,0,0
0,0,0,0,0,0,0.021374484507374,0,0.0203656369231256,0,0,0
0,0,0,0,0,0,0,0.0752073499996558,0.0364251684357466,0,0,0
0,0,0,0,0,0,0,0,0,0.0192970530064185,0,0
0.00775054601515572,0,0,0,0,0,0,0,0,0.00775054601515572,0,0
0,0.021374484507374,0,0,0,0,0,0,0,0.0203656369231256,0,0
0,0,0,0.0364251684357466,0,0,0,0,0,0.0364251684357466,0,0
0,0,0,0,0.0192970530064185,0,0,0,0,0.055804181968036,0,0
0,0,0,0,0,0,0,0.00775054601515572,0,0.159820437135176,0,0
0,0,0,0,0,0,0,0,0,0,0.0203656369231256,0
0,0,0.0224059605523577,0,0,0,0,0,0,0,0.0364251684357466,0
0,0,0,0,0,0,0.0270710702809345,0,0,0,0.055804181968036,0
0,0,0,0.0420189760155572,0,0,0,0,0,0,0,0.00775054601515572
0,0,0,0,0,0,0,0,0.0203656369231256,0,0,0.0203656369231256
