"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93044744056,0,0,0.063183719698403,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.39852070762,0,0,0,0,0,29287.4269030237,0,0,0,0,0,0,0
0,4056.57214607769,0,0,1218.63845192719,0,0,0.0205576327759844,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.24244695813991e-10,0,0,4320.80795130158,0,0,0,0,0,29174.9030238247,0,0,0,0,0,0,0
0,0,0,0,4311.20168535213,0,0,0,0,0,29269.6449214661,0,0,0,0,0,0,0
0,0,2580.75531406071,0,0,0,0,82.5219655040186,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,18920.5810345699,0,0,0,0,220.225471392426,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57272216838,0,0,1218.64344950164,0,0,0.0155992187509626,0,0,0,0,0,0,0,0,0,0
0,4146.17274761001,0,0,0,0,0,0.0354181871053651,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.45237417042,0,0,0.000161148205729597,0,0,29286.8939924779,0,0,0,0,0,0,0
0,6.64788486340901e-10,0,0,4321.11031002345,0,0,0,0,0,29171.9207536557,0,0,0,0,0,0,0
3293.4913759985,0,0,0,0,0,0,0.000255326022963624,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6323.1824189175,0,0,0,0,0,0,0,0,408.776407327321,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.20995943062832e-10,0,0,4320.79897223825,0,0,0.000698068122588075,0,0,29174.9836141908,0,0,0,0,0,0,0
0,4146.170413443,0,0,0,0,0,0.0476556872861435,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.41271754551,0,0,0,0,0,29287.2869024914,0,0,0,0,0,0,0
0,6.44862701123337e-10,0,0,4321.0698578252,0,0,0.000715352484853172,0,0,29172.3115783018,0,0,0,0,0,0,0
0,0,0,0,6321.01720982087,0,0,0.082345630609353,0,0,0,0,0,409.731030933712,0,0,0,0
