"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49136856261,0,0,0,0,0,0,0.000259794191660448,0,0,0,0,0,0,0,0,0,0
0,5.48168659519331e-10,0,0,4320.8628563562,0,0,0.000721738042551048,0,0,29174.3532337553,0,0,0,0,0,0,0
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,111.9123,0,0,0,0,0,21699.65,0
0,0,0,0,0,0,0,0,0,0,129.3754,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,8.340132e-05,0,0,102.2951,0,0,0,0,0,21699.68,0
0,4146.174,0,0,0,0,0,0.03039877,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.568,0,0,0.0001524465,0,0,29266.03,0,0,0,0,0,0,1.924462e-08
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.57,0,0,0.0001567829,0,0,29266.01,0,0,0,0,0,0,1.940993e-08
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.110481e-09,0,0,4321.795,0,0,0,0,0,29165.17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000100057,0,0,228.1839,0,0,0,0,0,21699.32,0
0,0,0,0,0,0,0,0,0,0,102.8273,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0.00010355,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.655357e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,189.3459,0,0,0,0,0,21699.43,0
0,0,0,0,0,0,0,0,0,0,133.0099,0,0,0,0,0,21699.59,0
