"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.16888936094,0,0,0,0,0,0.0556460985581564,0,0,0,0,0,0,0,0,0,0
0,4146.16923699846,0,0,0,0,0,0.0538235150839097,0,0,0,0,0,0,0,0,0,0
0,4146.17285998209,0,0,0,0,0,0.0348290461463198,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.06457678377,0,0,0.000425477330354848,0,0,29270.992183279,0,0,0,0,0,0,0
0,4.85365902935181e-10,0,0,4320.71175963781,0,0,0,0,0,29175.8517927104,0,0,0,0,0,0,0
0,5.73650551730677e-10,0,0,4320.92155331014,0,0,0,0,0,29173.7825291684,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.46111299699,0,0,0.000155953060860487,0,0,29286.8078747719,0,0,0,0,0,0,0
0,0,0,0,4309.40715168429,0,0,0,0,0,29287.3417896147,0,0,0,0,0,0,0
0,4056.57239003107,0,0,1218.64056821791,0,0,0.0184579252948713,0,0,0,0,0,0,0,0,0,0
0,4146.17300109486,0,0,0,0,0,0.0340892243893694,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57277325922,0,0,1218.64389271341,0,0,0.0151594798511093,0,0,0,0,0,0,0,0,0,0
0,6.09628803908328e-10,0,0,4320.99741586349,0,0,0.000938330685313341,0,0,29173.023552938,0,0,0,0,0,0,0
3293.491,0,0,0,0,0,0,0.0002535593,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.199,0,0,0,0,0,29269.67,0,0,0,0,0,0,0
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.03363576,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.732217e-05,0,0,98.64433,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,137.5724,0,0,0,0,0,21699.58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,97.33416,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,8.780674e-05,0,0,112.8523,0,0,0,0,0,21699.65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,138.8362,0,0,0,0,0,21699.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.990531e-05,0,0,129.0811,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,0.0001142917,0,0,176.27,0,0,0,0,0,21699.47,0
