"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4146.16979552393,0,0,0,0,0,0.0508952946832862,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.448392915,0,0,0.000160186998143417,0,0,29286.9332641921,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49133658679,0,0,0,0,0,0,0.000279008211506492,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.76333985808745e-10,0,0,4321.13137186259,0,0,0.000712978612915606,0,0,29171.7048694026,0,0,0,0,0,0,0
3293.49138833802,0,0,0,0,0,0,0.000247911297989168,0,0,0,0,0,0,0,0,0,0
3293.49138340792,0,0,0,0,0,0,0.00025087376069539,0,0,0,0,0,0,0,0,0,0
3293.49139072486,0,0,0,0,0,0,0.000246477067069902,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.72625901062429e-10,0,0,4321.12398408472,0,0,0.000873855121216265,0,0,29171.77590039,0,0,0,0,0,0,0
0,6.78961711560887e-10,0,0,4321.13760009531,0,0,0,0,0,29171.6515813391,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.43866149157,0,0,0.000154869314341041,0,0,29287.0292903336,0,0,0,0,0,0,0
0,5.30926703205143e-10,0,0,4320.82264694909,0,0,0.000709232584034185,0,0,29174.7499752883,0,0,0,0,0,0,0
0,0,0,0,7205.94054024652,0,0,0.0543536418307742,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49139242148,0,0,0,0,0,0,0.000245457578000281,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.1875885805,0,0,0.000474169181344916,0,0,29269.7785240274,0,0,0,0,0,0,0
0,5.46420196829368e-10,0,0,4320.85886476112,0,0,0.000699809212767706,0,0,29174.3928546542,0,0,0,0,0,0,0
0,0,0,0,4309.4199496324,0,0,0,0,0,29287.2155840605,0,0,0,0,0,0,0
3293.49139785768,0,0,0,0,0,0,0.000242191008253495,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.38866951865,0,0,0,0,0,29287.5240494041,0,0,0,0,0,0,0
3293.49140320698,0,0,0,0,0,0,0.000238976655714773,0,0,0,0,0,0,0,0,0,0
0,4146.1729162319,0,0,0,0,0,0.0345341413504965,0,0,0,0,0,0,0,0,0,0
0,7.09368508889456e-10,0,0,4321.19450369812,0,0,0,0,0,29171.0903191432,0,0,0,0,0,0,0
0,4.46767983522734e-10,0,0,4320.60773434631,0,0,0.000944458010386128,0,0,29176.8670381838,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2557.08981050108,0,0,0,0,107.677248952323,0,0,0,0,0,0,0,0,0,0
0,4146.16927676478,0,0,0,0,0,0.0536150294582181,0,0,0,0,0,0,0,0,0,0
0,4146.17260727338,0,0,0,0,0,0.0361539397331156,0,0,0,0,0,0,0,0,0,0
0,4146.16962613782,0,0,0,0,0,0.0517833470472648,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93907326885,0,0,0.0556370834310592,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.89066047861923e-10,0,0,4321.15675271376,0,0,0,0,0,29171.4626717329,0,0,0,0,0,0,0
0,4146.17051854721,0,0,0,0,0,0.0471046501071078,0,0,0,0,0,0,0,0,0,0
3293.491,0,0,0,0,0,0,0.0002500252,0,0,0,0,0,0,0,0,0,0
0,4146.171,0,0,0,0,0,0.04572815,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6323.152,0,0,0,0,0,0,0,0,408.7905,0,0,0,0
0,0,0,0,4309.398,0,0,0.000156739,0,0,29287.43,0,0,0,0,0,0,0
0,0,0,0,4309.404,0,0,0.0001510871,0,0,29287.37,0,0,0,0,0,0,0
3293.491,0,0,0,0,0,0,0.0002544451,0,0,0,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.03516919,0,0,0,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.035372,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.857348e-10,0,0,4320.713,0,0,0,0,0,29175.84,0,0,0,0,0,0,0
0,6.454213e-10,0,0,4321.071,0,0,0.0007063398,0,0,29172.3,0,0,0,0,0,0,0
0,0,0,0,6323.233,0,0,0,0,0,0,0,0,408.7533,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.066,0,0,0,0,0,29270.99,0,0,0,0,0,0,0
0,4146.171,0,0,0,0,0,0.04342295,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,129.9411,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,0.0001103155,0,0,130.7265,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.345298e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.25221e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,182.219,0,0,0,0,0,21699.45,0
0,0,0,0,0,0,0,0,0,0,101.7129,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,102.5722,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,106.871,0,0,0,0,0,21699.67,0
0,0,0,0,0,0,0,0.0001167175,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,100.9353,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,9.023562e-05,0,0,113.8302,0,0,0,0,0,21699.65,0
0,0,0,0,0,0,0,8.922172e-05,0,0,128.7986,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,0.0001137664,0,0,141.1836,0,0,0,0,0,21699.57,0
0,0,0,0,0,0,0,0,0,0,97.70508,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,94.63194,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,0,0,0,106.5291,0,0,0,0,0,21699.67,0
0,0,0,0,0,0,0,0,0,0,107.3132,0,0,0,0,0,21699.67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,92.49375,0,0,0,0,0,21699.71,0
0,0,0,0,0,0,0,0,0,0,96.47113,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,0,0,0,92.81486,0,0,0,0,0,21699.71,0
0,0,0,0,0,0,0,8.713395e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,128.6407,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,0.0001088229,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,184.7191,0,0,0,0,0,21699.44,0
0,0,0,0,0,0,0,0,0,0,101.0715,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001005607,0,0,100.1924,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,8.482248e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.720472e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,93.6889,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,0,0,0,114.512,0,0,0,0,0,21699.64,0
0,0,0,0,0,0,0,0.0001044346,0,0,117.7602,0,0,0,0,0,21699.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.800727e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.519937e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001041471,0,0,0,0,0,0,0,0,21699.97,0
