"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57213640449,0,0,1218.6383680124,0,0,0.0206408900046923,0,0,0,0,0,0,0,0,0,0
0,4056.57226716541,0,0,1218.63950236085,0,0,0.0195154303441794,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2576.36006023204,0,0,0,0,87.1922929267149,0,0,0,0,0,0,0,0,0,0
0,4.9719407232011e-10,0,0,4320.74171758124,0,0,0,0,0,29175.5563081817,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49134906824,0,0,0,0,0,0,0.000271508206043533,0,0,0,0,0,0,0,0,0,0
0,4056.57278092608,0,0,1218.64395922325,0,0,0.015093491157598,0,0,0,0,0,0,0,0,0,0
0,5.47048593887032e-10,0,0,4320.86150109783,0,0,0,0,0,29174.3748445226,0,0,0,0,0,0,0
0,4056.57222081167,0,0,1218.63910024305,0,0,0.0199143971449046,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.0664684656,0,0,0.000440826051001904,0,0,29270.9733528378,0,0,0,0,0,0,0
0,6.65557650210532e-10,0,0,4321.11055645986,0,0,0.000737092560515806,0,0,29171.9099041751,0,0,0,0,0,0,0
0,4056.57280330215,0,0,1218.6441533351,0,0,0.0149009002967038,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.05887199969,0,0,0.000447750233341052,0,0,29271.0481876014,0,0,0,0,0,0,0
0,4146.17271592708,0,0,0,0,0,0.0355842934152956,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6320.82508780317,0,0,0.0843580034879279,0,0,0,0,0,409.818368958148,0,0,0,0
0,6.21220473066978e-10,0,0,4321.0231075612,0,0,0,0,0,29172.7808637285,0,0,0,0,0,0,0
0,4.56666898338876e-10,0,0,4320.63632436885,0,0,0,0,0,29176.5958335947,0,0,0,0,0,0,0
0,4056.57282880953,0,0,1218.64437461098,0,0,0.0146813582596,0,0,0,0,0,0,0,0,0,0
0,4.99306571931622e-10,0,0,4320.74549883862,0,0,0.000885363800945984,0,0,29175.5089001901,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.43833006565,0,0,0,0,0,29287.0343273958,0,0,0,0,0,0,0
0,0,0,0,4311.06788004021,0,0,0,0,0,29270.9644670114,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.40701830647,0,0,0,0,0,29287.3431049052,0,0,0,0,0,0,0
0,4146.17096989474,0,0,0,0,0,0.0447383389485845,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.39120402439,0,0,0,0,0,29287.4990556654,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.07277816465626e-10,0,0,4320.76676844435,0,0,0,0,0,29175.309223598,0,0,0,0,0,0,0
0,4146.17251221871,0,0,0,0,0,0.0366522894970337,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93539317948,0,0,0.0588567505662272,0,0,0,0,0,0,0,0,0,0
0,5.46963998295969e-10,0,0,4320.86009866331,0,0,0.000711793099794305,0,0,29174.3805473897,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.8881116565376e-10,0,0,4321.15627262069,0,0,0,0,0,29171.4674070753,0,0,0,0,0,0,0
0,4146.17,0,0,0,0,0,0.04736792,0,0,0,0,0,0,0,0,0,0
0,4056.572,0,0,1218.641,0,0,0.01822141,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.669553e-10,0,0,4321.113,0,0,0.0007165608,0,0,29171.88,0,0,0,0,0,0,0
0,0,0,0,4309.47,0,0,0.0001567376,0,0,29286.72,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.03534343,0,0,0,0,0,0,0,0,0,0
3293.491,0,0,0,0,0,0,0.0002614933,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.491,0,0,0,0,0,0,0.000247157,0,0,0,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.03520036,0,0,0,0,0,0,0,0,0,0
0,4056.573,0,0,1218.645,0,0,0.01427106,0,0,0,0,0,0,0,0,0,0
0,7.127994e-10,0,0,4321.201,0,0,0,0,0,29171.03,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.966647e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.000109243,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001189398,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001172113,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001254526,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001090496,0,0,127.8244,0,0,0,0,0,21699.61,0
0,0,0,0,0,0,0,0,0,0,100.3511,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,120.6988,0,0,0,0,0,21699.63,0
0,0,0,0,0,0,0,0,0,0,98.94265,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,118.4374,0,0,0,0,0,21699.63,0
0,0,0,0,0,0,0,0,0,0,115.2054,0,0,0,0,0,21699.64,0
0,0,0,0,0,0,0,0,0,0,106.8822,0,0,0,0,0,21699.67,0
0,0,0,0,0,0,0,9.054329e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.825613e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.822744e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001075898,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001103479,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.460931e-05,0,0,104.019,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0.0001134258,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001088285,0,0,110.1952,0,0,0,0,0,21699.66,0
0,0,0,0,0,0,0,8.937891e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.667949e-05,0,0,98.87114,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0.0001086204,0,0,129.4245,0,0,0,0,0,21699.6,0
