"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,6.37443578328479e-10,0,0,4321.05497763551,0,0,0.000713863169747717,0,0,29172.4583641054,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,130.1828,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.684595e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.299147e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001067954,0,0,101.1469,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,175.9733,0,0,0,0,0,21699.47,0
0,0,0,0,4311.612,0,0,0,0,0,29265.6,0,0,0,0,0,0,2.319167e-08
0,0,0,0,0,0,0,0.0001132973,0,0,34893.13,0,0,0,0,0,0,1211.75
0,6.888145e-10,0,0,4321.155,0,0,0.0007519767,0,0,29171.47,0,0,0,0,0,0,0
0,0,0,0,4311.641,0,0,0,0,0,29265.31,0,0,0,0,0,0,2.620015e-08
0,4056.573,0,0,1218.643,0,0,0.01598161,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,161.5673,0,0,0,0,0,21699.51,0
0,0,0,0,0,0,0,9.92356e-05,0,0,250.6833,0,0,0,0,0,21699.25,0
0,0,0,0,0,0,0,0,0,0,108.185,0,0,0,0,0,21699.66,0
0,0,0,0,0,0,0,0,0,0,100.6002,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,131.4222,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,9.716842e-05,0,0,0,0,0,0,0,0,21699.97,0
