"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,7.23561163161077e-10,0,0,4321.21915126404,0,0,0.00070065626693832,0,0,29170.8392078887,0,0,0,0,0,0,0
3293.49139182592,0,0,0,0,0,0,0.000245815450115659,0,0,0,0,0,0,0,0,0,0
0,7.00679173266037e-10,0,0,4321.17725996725,0,0,0.000711677985910527,0,0,29171.2522722606,0,0,0,0,0,0,0
3293.491,0,0,0,0,0,0,0.0002424713,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001062409,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001010484,0,0,115.6507,0,0,0,0,0,21699.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,98.77015,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,6.814157e-10,0,0,4321.141,0,0,0.0007933994,0,0,29171.61,0,0,0,0,0,0,0
0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.573,0,0,1218.643,0,0,0.01591403,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34893.12,0,0,0,0,0,0,1211.752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.346597e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.050372e-05,0,0,129.3265,0,0,0,0,0,21699.6,0
