"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17261710162,0,0,0,0,0,0.036102412532051,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13863.5669935467,0,0,0,0,0,0
0,0,0,0,7205.93567446143,0,0,0.0586106602775626,0,0,0,0,0,0,0,0,0,0
0,4146.17265876833,0,0,0,0,0,0.0358839635722289,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.06635955915,0,0,0.000418650953209032,0,0,29270.9746800984,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57236032847,0,0,1218.6403105485,0,0,0.01871357562966,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,356.704160737232,0,0,0,0,0,4524.49455715596,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.46303378654,0,0,0.000153047285305324,0,0,29286.7889662881,0,0,0,0,0,0,0
0,4.63851467865101e-10,0,0,4320.65411687458,0,0,0.000867053428341369,0,0,29176.410437691,0,0,0,0,0,0,0
3293.49139013868,0,0,0,0,0,0,0.000246829295352182,0,0,0,0,0,0,0,0,0,0
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93751055538,0,0,0.0570042831617692,0,0,0,0,0,0,0,0,0,0
0,4146.17062910293,0,0,0,0,0,0.0465250319333867,0,0,0,0,0,0,0,0,0,0
0,5.17598172343643e-10,0,0,4320.79074635638,0,0,0.000714761421166114,0,0,29175.0645580575,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.05584817169882,0,0,0,0,0,3183.35267687228,0,0,0,0
0,0,0,0,4311.06768580891,0,0,0,0,0,29270.9663824567,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57247267265,0,0,1218.64128513188,0,0,0.0177466289805294,0,0,0,0,0,0,0,0,0,0
0,4056.57209649201,0,0,1218.63802177235,0,0,0.0209844168886826,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.1988742554,0,0,0,0,0,29269.6726436417,0,0,0,0,0,0,0
0,0,0,0,4311.19277718576,0,0,0.00051463130075425,0,0,29269.7268934823,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.1724436871,0,0,0,0,0,0.03701158495878,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
