"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4.73404779846364e-10,0,0,4320.68080759488,0,0,0,0,0,29176.1570821924,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93882081953,0,0,0.0558579483879488,0,0,0,0,0,0,0,0,0,0
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57238245999,0,0,1218.64050253896,0,0,0.018523089590875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.78652799199859,0,0,0,0,0,3183.43163010885,0,0,0,0
3293.49136499163,0,0,0,0,0,0,0.000261939960751017,0,0,0,0,0,0,0,0,0,0
0,5.20747721292036e-10,0,0,4320.79830964744,0,0,0.000736549418210136,0,0,29174.9897100209,0,0,0,0,0,0,0
0,0,0,0,4309.37219118247,0,0,0,0,0,29287.6865486065,0,0,0,0,0,0,0
0,0,0,0,6321.08571443439,0,0,0.0841859647174482,0,0,0,0,0,409.698616325968,0,0,0,0
3293.49138914534,0,0,0,0,0,0,0.000247426187164596,0,0,0,0,0,0,0,0,0,0
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.454,0,0,0.0001565919,0,0,29286.88,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.199,0,0,0,0,0,29269.67,0,0,0,0,0,0,0
0,0,2658.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.573,0,0,1218.644,0,0,0.01469304,0,0,0,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.03371518,0,0,0,0,0,0,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0001109504,0,0,109.6644,0,0,0,0,0,21699.66,0
0,0,0,0,0,0,0,0.0001254526,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,115.2054,0,0,0,0,0,21699.64,0
0,0,0,0,0,0,0,0.0001069046,0,0,98.11525,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,8.924032e-05,0,0,117.0977,0,0,0,0,0,21699.64,0
0,0,0,0,0,0,0,0,0,0,113.9908,0,0,0,0,0,21699.65,0
0,0,0,0,0,0,0,0,0,0,97.61512,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0.0001070691,0,0,130.0908,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,8.805998e-05,0,0,102.2772,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,178.917,0,0,0,0,0,21699.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,113.0975,0,0,0,0,0,21699.65,0
0,0,0,0,0,0,0,0,0,0,129.835,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,8.725326e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001060152,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001085107,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,95.18092,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001119022,0,0,130.5476,0,0,0,0,0,21699.6,0
0,0,0,0,0,0,0,8.622905e-05,0,0,97.16816,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001124671,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.875354e-05,0,0,98.71996,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0.0001019882,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718
0,0,0,0,4311.592,0,0,0,0,0,29265.8,0,0,0,0,0,0,2.13326e-08
0,4146.174,0,0,0,0,0,0.02961776,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34893.19,0,0,0,0,0,0,1211.737
0,7.858902e-10,0,0,4321.328,0,0,0.0006371394,0,0,29169.77,0,0,0,0,0,0,0
0,6.721384e-10,0,0,4321.125,0,0,0,0,0,29171.78,0,0,0,0,0,0,0
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
