"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4146.17254312633,0,0,0,0,0,0.036490247967397,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.42432287534,0,0,0,0,0,29287.1724578011,0,0,0,0,0,0,0
0,0,0,0,4311.19741959034,0,0,0,0,0,29269.6869891028,0,0,0,0,0,0,0
0,0,0,0,0,0,0,18920.9081550103,0,0,0,0,220.214303499411,0,0,0,0,0
0,4146.17274304237,0,0,0,0,0,0.0354421341987854,0,0,0,0,0,0,0,0,0,0
0,4056.57280770085,0,0,1218.64419149365,0,0,0.0148630407462766,0,0,0,0,0,0,0,0,0,0
0,4146.17276793731,0,0,0,0,0,0.0353116157401538,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.39255140002,0,0,0,0,0,29287.4857686742,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17048111336,0,0,0,0,0,0.0473009071870666,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57285491617,0,0,1218.64460108541,0,0,0.0144566584038665,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.67254407695132e-10,0,0,4320.66462460937,0,0,0,0,0,29176.3166998719,0,0,0,0,0,0,0
0,5.52399614121277e-10,0,0,4320.87378307858,0,0,0,0,0,29174.2537032271,0,0,0,0,0,0,0
0,4.82994469193861e-10,0,0,4320.70567653188,0,0,0,0,0,29175.9117922606,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230.63745330814,0,0,0
0,0,0,0,4309.44325073996,0,0,0.00015624880054025,0,0,29286.9840181903,0,0,0,0,0,0,0
0,4146.17053109585,0,0,0,0,0,0.0470388604884537,0,0,0,0,0,0,0,0,0,0
3293.49137180546,0,0,0,0,0,0,0.000257845586548949,0,0,0,0,0,0,0,0,0,0
0,7.18595335643055e-10,0,0,4321.21134850477,0,0,0,0,0,29170.924172209,0,0,0,0,0,0,0
0,6.40068470755334e-10,0,0,4321.0602908548,0,0,0.000695882797649907,0,0,29172.4061632351,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.37488370997,0,0,0,0,0,29287.6599965618,0,0,0,0,0,0,0
0,4056.57276665222,0,0,1218.64383539787,0,0,0.0152163462828166,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.38669806603664e-10,0,0,4320.84051900931,0,0,0.000906286062029416,0,0,29174.5714466075,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.3717925943,0,0,0,0,0,29287.690479237,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,356.7042,0,0,0,0,0,4524.495,0,0,0
0,4146.171,0,0,0,0,0,0.04671264,0,0,0,0,0,0,0,0,0,0
0,5.506369e-10,0,0,4320.869,0,0,0.0006906353,0,0,29174.3,0,0,0,0,0,0,0
0,5.071234e-10,0,0,4320.765,0,0,0.0007061846,0,0,29175.32,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.128,0,0,0,0
0,4146.173,0,0,0,0,0,0.03420611,0,0,0,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.03522505,0,0,0,0,0,0,0,0,0,0
0,4146.171,0,0,0,0,0,0.04402183,0,0,0,0,0,0,0,0,0,0
0,4056.573,0,0,1218.645,0,0,0.01408241,0,0,0,0,0,0,0,0,0,0
0,4056.573,0,0,1218.644,0,0,0.01460684,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.059,0,0,0.0004165343,0,0,29271.04,0,0,0,0,0,0,0
0,0,0,0,4309.405,0,0,0.0001480507,0,0,29287.36,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.128,0,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.128,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,134.2808,0,0,0,0,0,21699.59,0
0,0,0,0,0,0,0,0,0,0,102.7246,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.021201e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001016027,0,0,96.89895,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,0,0,0,100.6263,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0.0001010787,0,0,96.95011,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,0.0001068441,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001092938,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001135024,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,98.13251,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,115.6249,0,0,0,0,0,21699.64,0
0,0,0,0,0,0,0,0.0001059829,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0001058734,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,92.38955,0,0,0,0,0,21699.71,0
0,0,0,0,0,0,0,8.581713e-05,0,0,104.5882,0,0,0,0,0,21699.67,0
0,0,0,0,0,0,0,0.0001179656,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.797274e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.000105613,0,0,109.6544,0,0,0,0,0,21699.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,99.72508,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,8.81102e-05,0,0,0,0,0,0,0,0,21699.97,0
