"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4146.16954599794,0,0,0,0,0,0.0522035019891868,0,0,0,0,0,0,0,0,0,0
0,5.39927712860874e-10,0,0,4320.84375100824,0,0,0.000731851562402022,0,0,29174.5415606521,0,0,0,0,0,0,0
0,4.47444266273207e-10,0,0,4320.60955047014,0,0,0.000970349582756013,0,0,29176.8488295023,0,0,0,0,0,0,0
0,4.67440916221285e-10,0,0,4320.66357952734,0,0,0.000905404628177907,0,0,29176.3166666758,0,0,0,0,0,0,0
0,0,0,0,4309.44288827132,0,0,0,0,0,29286.9893771321,0,0,0,0,0,0,0
0,0,2576.31988444394,0,0,0,0,87.2349864418582,0,0,0,0,0,0,0,0,0,0
0,4056.57232853563,0,0,1218.64003474631,0,0,0.0189872166459509,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.40043454688,0,0,0,0,0,29287.4080299135,0,0,0,0,0,0,0
0,4.60529869907889e-10,0,0,4320.64511877589,0,0,0.000939753166552402,0,0,29176.4983582784,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49135525514,0,0,0,0,0,0,0.000267790543493145,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.20140290169,0,0,0,0,0,29269.6477069059,0,0,0,0,0,0,0
0,4056.57236092502,0,0,1218.64031572353,0,0,0.0187084411499115,0,0,0,0,0,0,0,0,0,0
3293.49137430308,0,0,0,0,0,0,0.000256344785550263,0,0,0,0,0,0,0,0,0,0
0,4056.57281871784,0,0,1218.6442870658,0,0,0.0147682174654856,0,0,0,0,0,0,0,0,0,0
0,5.73406128783442e-10,0,0,4320.91943975763,0,0,0.000927790915567064,0,0,29173.7927790078,0,0,0,0,0,0,0
0,0,0,0,4311.06993922385,0,0,0,0,0,29270.9441600186,0,0,0,0,0,0,0
0,6.32352932672392e-10,0,0,4321.04588680185,0,0,0,0,0,29172.5561837941,0,0,0,0,0,0,0
0,0,0,0,4309.44613227154,0,0,0.000157363471903577,0,0,29286.9555895385,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.40248196351,0,0,0,0,0,29287.3878395443,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.16959253827,0,0,0,0,0,0.0519595017507826,0,0,0,0,0,0,0,0,0,0
0,4056.57222425873,0,0,1218.63913014625,0,0,0.01988472826684,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49139721759,0,0,0,0,0,0,0.000242575637263999,0,0,0,0,0,0,0,0,0,0
0,4056.57285216885,0,0,1218.64457725252,0,0,0.0144803045435073,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57247402251,0,0,1218.64129684184,0,0,0.0177350107748538,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.06678801622,0,0,0,0,0,29270.9752361931,0,0,0,0,0,0,0
0,6.24161590401763e-10,0,0,4321.02770402508,0,0,0.000859714718750748,0,0,29172.7257078171,0,0,0,0,0,0,0
0,4146.17118113813,0,0,0,0,0,0.0436308385028468,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49138512186,0,0,0,0,0,0,0.000249843862018948,0,0,0,0,0,0,0,0,0,0
0,4056.57269172692,0,0,1218.64318542265,0,0,0.0158612284927292,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.4913618865,0,0,0,0,0,0,0.000263805810444879,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57215392775,0,0,1218.63852002629,0,0,0.0204900673038949,0,0,0,0,0,0,0,0,0,0
0,4.6457355694099e-10,0,0,4320.65587126341,0,0,0.000965615174026438,0,0,29176.3920078975,0,0,0,0,0,0,0
0,4056.57275377566,0,0,1218.64372369404,0,0,0.0153271748369663,0,0,0,0,0,0,0,0,0,0
3293.49136169388,0,0,0,0,0,0,0.000263921558085316,0,0,0,0,0,0,0,0,0,0
3293.49137884507,0,0,0,0,0,0,0.000253615541355205,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.9463598304396e-10,0,0,4320.73529185351,0,0,0,0,0,29175.6196871488,0,0,0,0,0,0,0
0,5.46447723612162e-10,0,0,4320.86011538213,0,0,0,0,0,29174.3885122997,0,0,0,0,0,0,0
0,0,0,0,4311.20069971147,0,0,0,0,0,29269.6546415527,0,0,0,0,0,0,0
0,4056.57233111831,0,0,1218.64005715095,0,0,0.018964987568812,0,0,0,0,0,0,0,0,0,0
3293.49136773759,0,0,0,0,0,0,0.000260289938755124,0,0,0,0,0,0,0,0,0,0
0,6.4279187136946e-10,0,0,4321.06693015539,0,0,0,0,0,29172.3486254675,0,0,0,0,0,0,0
0,4056.57228381918,0,0,1218.63964683195,0,0,0.0193720913208766,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.830965e-10,0,0,4321.144,0,0,0.0008805262,0,0,29171.58,0,0,0,0,0,0,0
0,6.698523e-10,0,0,4321.119,0,0,0.0007193932,0,0,29171.83,0,0,0,0,0,0,0
0,4056.573,0,0,1218.644,0,0,0.0151015,0,0,0,0,0,0,0,0,0,0
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.143571e-10,0,0,4320.783,0,0,0.0007282625,0,0,29175.14,0,0,0,0,0,0,0
0,0,0,0,4309.453,0,0,0.0001570528,0,0,29286.89,0,0,0,0,0,0,0
0,0,0,0,4309.435,0,0,0.0001526948,0,0,29287.07,0,0,0,0,0,0,0
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.668671e-10,0,0,4320.906,0,0,0,0,0,29173.93,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230.637,0,0,0
3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.401,0,0,0,0,0,29287.4,0,0,0,0,0,0,0
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.506926e-10,0,0,4321.081,0,0,0.0008615665,0,0,29172.2,0,0,0,0,0,0,0
0,0,0,0,4311.074,0,0,0,0,0,29270.91,0,0,0,0,0,0,0
0,0,0,0,4311.074,0,0,0,0,0,29270.91,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.128,0,0,0,0
0,6.007636e-10,0,0,4320.979,0,0,0.0008566832,0,0,29173.21,0,0,0,0,0,0,0
0,4146.171,0,0,0,0,0,0.04364902,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.092578e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,181.0775,0,0,0,0,0,21699.45,0
0,0,0,0,0,0,0,0,0,0,116.1163,0,0,0,0,0,21699.64,0
