"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
3293.49137435487,0,0,0,0,0,0,0.000256313668195925,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.3926225042,0,0,0,0,0,29287.4850674884,0,0,0,0,0,0,0
0,0,0,0,4309.44940539813,0,0,0.000159097325717016,0,0,29286.9232921402,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0001042399,0,0,100.9736,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0,0,0,103.5512,0,0,0,0,0,21699.68,0
0,0,0,0,4311.567,0,0,0,0,0,29266.04,0,0,0,0,0,0,1.911221e-08
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0001111801,0,0,34893.14,0,0,0,0,0,0,1211.747
0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096
0,0,0,0,5490.895,0,0,0.0002967611,0,0,0,0,0,0,0,0,0,4574.097
0,0,0,0,4311.591,0,0,0,0,0,29265.81,0,0,0,0,0,0,2.124195e-08
0,0,0,0,0,0,0,9.652652e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,141.9712,0,0,0,0,0,21699.57,0
0,0,0,0,0,0,0,9.309517e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.555452e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0.0004397016,0,0,5576.589,0,0,0,0,0,21683.85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
