"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4146.16984516742,0,0,0,0,0,0.0506350253069834,0,0,0,0,0,0,0,0,0,0
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.57511806557681e-10,0,0,4321.09610052751,0,0,0,0,0,29172.0609072468,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17093524237,0,0,0,0,0,0.0449200133451437,0,0,0,0,0,0,0,0,0,0
0,4056.5722741036,0,0,1218.63956254954,0,0,0.0194557132938653,0,0,0,0,0,0,0,0,0,0
3293.49138505585,0,0,0,0,0,0,0.000249883529464743,0,0,0,0,0,0,0,0,0,0
0,4.73343632786733e-10,0,0,4320.67920443063,0,0,0.000849394937233048,0,0,29176.1631932522,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49136408199,0,0,0,0,0,0,0.00026248655706203,0,0,0,0,0,0,0,0,0,0
0,4.91579505750563e-10,0,0,4320.72598253831,0,0,0.000938208085883711,0,0,29175.7007920052,0,0,0,0,0,0,0
0,4146.173,0,0,0,0,0,0.03415259,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09825909,356.7109,0,0,0,0,0,4523.844,0,0,0
0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6320.984,0,0,0.07863666,0,0,0,0,0,409.7479,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,8.752537e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.18086e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,101.1247,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,8.542623e-05,0,0,110.4992,0,0,0,0,0,21699.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,9.962783e-05,0,0,98.80839,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,0,0,0,103.8684,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,0.0001111465,0,0,102.4898,0,0,0,0,0,21699.68,0
0,0,0,0,0,0,0,9.626134e-05,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,94.5123,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,98.13637,0,0,0,0,0,21699.69,0
0,0,0,0,0,0,0,8.559103e-05,0,0,92.99307,0,0,0,0,0,21699.71,0
0,0,0,0,0,0,0,0.0001235545,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0
0,0,0,0,0,0,0,0,0,0,94.5635,0,0,0,0,0,21699.7,0
0,0,0,0,0,0,0,8.368206e-05,0,0,92.54307,0,0,0,0,0,21699.71,0
0,0,0,0,0,0,0,0,0,0,114.5998,0,0,0,0,0,21699.64,0
0,0,0,0,4311.603,0,0,0.0001998092,0,0,29265.68,0,0,0,0,0,0,2.241519e-08
0,4056.573,0,0,1218.643,0,0,0.0164397,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.634,0,0,0,0,0,29265.38,0,0,0,0,0,0,2.54508e-08
0,0,0,0,5490.895,0,0,0.0003518583,0,0,0,0,0,0,0,0,0,4574.097
